Wall time,Step,Value
1743547372.856577,819200,227.00938415527344
1743547377.5975502,829440,227.25392150878906
1743547382.287812,839680,229.11558532714844
1743547387.01197,849920,228.96173095703125
1743547396.858746,870400,244.70358276367188
1743547401.867241,880640,235.32200622558594
1743547406.868176,890880,237.958740234375
1743547411.8201559,901120,232.71006774902344
1743547417.029428,911360,228.85421752929688
1743547422.376825,921600,233.330078125
1743547427.683645,931840,226.1815948486328
1743547432.799684,942080,223.07740783691406
1743547437.942017,952320,235.9403076171875
1743547443.1777978,962560,245.75320434570312
1743547448.399112,972800,245.68458557128906
1743547453.574784,983040,239.2711181640625
1743547459.004135,993280,239.08889770507812
1743547464.046855,1003520,234.6648406982422
1743547469.063426,1013760,236.0355987548828
1743547473.953902,1024000,242.28323364257812
1743547479.033592,1034240,251.3388214111328
1743547484.020263,1044480,250.8832550048828
1743547488.976446,1054720,250.09445190429688
1743547494.358486,1064960,254.1057891845703
1743547499.607556,1075200,253.72911071777344
1743547504.719759,1085440,253.7050323486328
1743547509.6674519,1095680,254.72219848632812
1743547514.815851,1105920,251.39137268066406
1743547519.697778,1116160,249.764404296875
1743547525.203132,1126400,249.92172241210938
1743547530.489384,1136640,251.16818237304688
1743547535.484267,1146880,250.24990844726562
1743547540.5858848,1157120,245.04273986816406
1743547546.010391,1167360,237.73272705078125
1743547550.980893,1177600,229.05047607421875
1743547555.939281,1187840,228.6229248046875
1743547560.899797,1198080,235.98133850097656
1743547566.1795242,1208320,240.551513671875
1743547571.175467,1218560,250.1166534423828
1743547576.340541,1228800,248.78610229492188
1743547581.2622871,1239040,243.21824645996094
1743547586.5631628,1249280,237.84437561035156
1743547591.645988,1259520,231.82481384277344
1743547596.8135529,1269760,225.16595458984375
1743547601.993072,1280000,222.2529754638672
1743547607.253645,1290240,223.7423553466797
1743547612.247683,1300480,228.1493682861328
1743547617.504886,1310720,233.81304931640625
1743547627.924219,1331200,239.13760375976562
1743547632.909339,1341440,236.4788360595703
1743547638.0049338,1351680,232.99832153320312
1743547648.115913,1372160,220.36354064941406
1743547653.22696,1382400,208.7002716064453
1743547658.59358,1392640,198.09556579589844
1743547663.668451,1402880,184.04266357421875
1743547668.740028,1413120,183.3534393310547
1743547673.610966,1423360,172.30072021484375
1743547678.887834,1433600,176.0605010986328
1743547684.246428,1443840,174.7935028076172
1743547688.989812,1454080,174.66192626953125
1743547693.970121,1464320,173.89649963378906
1743547699.259439,1474560,169.07049560546875
1743547704.57014,1484800,166.37498474121094
1743547709.6555572,1495040,167.69586181640625
1743547714.757327,1505280,170.7471466064453
1743547724.963667,1525760,213.27117919921875
1743547729.7304971,1536000,231.6032257080078
1743547734.8874738,1546240,241.05796813964844
1743547740.0529149,1556480,241.02354431152344
1743547750.048739,1576960,239.38943481445312
1743547755.093771,1587200,238.48568725585938
1743547759.710142,1597440,231.36260986328125
1743547764.726916,1607680,224.64625549316406
1743547769.7944,1617920,230.31805419921875
1743547774.6723719,1628160,237.2528076171875
1743547779.5802932,1638400,235.0916290283203
1743547784.737531,1648640,241.14610290527344
1743547789.721673,1658880,236.99057006835938
1743547794.693274,1669120,237.4412078857422
1743547799.4175239,1679360,234.9821014404297
1743547804.0922592,1689600,245.89590454101562
1743547808.911318,1699840,245.91775512695312
1743547813.462324,1710080,251.41848754882812
1743547818.145689,1720320,252.52565002441406
1743547822.870898,1730560,249.8173828125
1743547827.592656,1740800,243.42552185058594
1743547837.2372758,1761280,250.170654296875
1743547841.837656,1771520,257.07513427734375
1743547846.737459,1781760,255.65780639648438
1743547856.492435,1802240,253.96949768066406
1743547861.396673,1812480,258.5791931152344
1743547866.1413271,1822720,255.7371063232422
1743547871.146834,1832960,254.72610473632812
1743547875.8323562,1843200,253.62594604492188
1743547880.491284,1853440,247.62327575683594
1743547885.226984,1863680,245.71580505371094
1743547889.7718341,1873920,246.44775390625
1743547894.3456042,1884160,248.9207763671875
1743547899.414995,1894400,247.9480743408203
1743547904.240453,1904640,252.3545684814453
1743547908.889157,1914880,247.3232879638672
1743547913.6007931,1925120,250.9502716064453
1743547918.173654,1935360,246.9073486328125
1743547923.100564,1945600,248.56878662109375
1743547928.165468,1955840,252.15594482421875
1743547932.85728,1966080,254.70849609375
1743547947.919341,1996800,244.32086181640625
1743547970.8096142,2041856,262.11370849609375
1743547975.918056,2052096,256.8471984863281
1743547981.1015801,2062336,254.39596557617188
1743547986.312125,2072576,260.43280029296875
1743547991.411603,2082816,266.7748718261719
1743547996.836855,2093056,266.3678283691406
1743548007.575267,2113536,259.9483642578125
1743548012.744839,2123776,259.85107421875
1743548017.571811,2134016,256.6766052246094
1743548022.211711,2144256,252.16000366210938
1743548026.694331,2154496,254.7461700439453
1743548036.319817,2174976,264.940185546875
1743548041.1021261,2185216,262.2056579589844
1743548045.7423801,2195456,258.1087646484375
1743548050.864104,2205696,257.5179443359375
1743548055.805673,2215936,262.93707275390625
1743548061.0283148,2226176,263.340576171875
1743548065.7843761,2236416,267.61962890625
1743548070.641921,2246656,266.180908203125
1743548075.638067,2256896,264.84033203125
1743548080.662893,2267136,264.9839172363281
1743548085.371725,2277376,262.27667236328125
1743548090.033515,2287616,269.8652038574219
1743548094.595723,2297856,269.98516845703125
1743548104.123251,2318336,269.4695129394531
1743548109.3299782,2328576,261.35101318359375
1743548114.089934,2338816,257.08856201171875
1743548118.687825,2349056,254.54660034179688
1743548123.3539772,2359296,258.328369140625
1743548128.244143,2369536,261.9117126464844
1743548133.045929,2379776,265.209716796875
1743548137.598291,2390016,260.2529296875
1743548142.268466,2400256,257.3056945800781
1743548146.822159,2410496,254.70848083496094
1743548151.632299,2420736,260.7478332519531
1743548160.854252,2441216,259.7788391113281
1743548165.517546,2451456,260.7647705078125
1743548170.0279129,2461696,250.02833557128906
1743548174.774047,2471936,242.37872314453125
1743548179.2094479,2482176,239.8860626220703
1743548183.69259,2492416,238.00352478027344
1743548188.3057642,2502656,231.88743591308594
1743548192.880078,2512896,235.78382873535156
1743548197.5956721,2523136,233.22686767578125
1743548202.0737002,2533376,230.45556640625
1743548206.94991,2543616,226.45135498046875
1743548211.4869351,2553856,226.4823760986328
1743548216.167319,2564096,216.51405334472656
1743548221.150151,2574336,207.62986755371094
1743548225.799128,2584576,203.00335693359375
1743548230.42133,2594816,208.040283203125
1743548235.019049,2605056,224.7468719482422
1743548239.4768598,2615296,229.0772705078125
1743548244.100769,2625536,236.00096130371094
1743548248.866973,2635776,237.61959838867188
1743548253.579288,2646016,233.61741638183594
1743548258.1132858,2656256,230.82955932617188
1743548262.7727869,2666496,228.9205322265625
1743548267.550189,2676736,225.09046936035156
1743548272.295611,2686976,220.00967407226562
1743548276.881971,2697216,232.75967407226562
1743548281.47331,2707456,235.59332275390625
1743548286.2125509,2717696,243.0167694091797
1743548290.89913,2727936,241.91241455078125
1743548300.467654,2748416,248.884521484375
1743548305.162838,2758656,253.1482696533203
1743548310.191843,2768896,268.3059997558594
1743548319.686805,2789376,267.11895751953125
1743548324.6037078,2799616,260.9831848144531
1743548329.5190861,2809856,254.32928466796875
1743548334.397658,2820096,254.01853942871094
1743548338.973474,2830336,254.27984619140625
1743548344.0357099,2840576,248.348876953125
1743548348.782926,2850816,243.98666381835938
1743548353.922302,2861056,245.10031127929688
1743548358.739904,2871296,238.59307861328125
1743548363.310752,2881536,233.58349609375
1743548368.150065,2891776,240.72418212890625
1743548373.049952,2902016,251.49220275878906
1743548377.6346781,2912256,260.74798583984375
1743548382.327654,2922496,267.63531494140625
1743548387.113848,2932736,268.927978515625
1743548396.3965461,2953216,267.3012390136719
1743548405.877013,2973696,270.7956848144531
1743548415.368798,2994176,265.4824523925781
1743548419.927458,3004416,266.1756591796875
1743548424.866806,3014656,268.6722106933594
1743548429.834433,3024896,266.7500915527344
1743548434.545693,3035136,261.92236328125
1743548439.319673,3045376,249.23245239257812
1743548443.7221062,3055616,256.6041259765625
1743548448.745604,3065856,257.2146911621094
1743548453.519336,3076096,266.13616943359375
1743548458.52764,3086336,261.63037109375
1743548463.31659,3096576,243.138671875
1743548468.114183,3106816,223.1117401123047
1743548472.985065,3117056,207.39186096191406
1743548477.3179772,3127296,181.6011505126953
1743548490.615175,3158016,219.67201232910156
1743548495.1018062,3168256,215.4291229248047
1743548499.9158652,3178496,220.71324157714844
1743548504.445172,3188736,233.47048950195312
1743548508.978351,3198976,243.19296264648438
1743548518.0168169,3219456,259.93701171875
1743548522.664084,3229696,260.6768798828125
1743548527.3055701,3239936,254.63021850585938
1743548532.0400782,3250176,248.3786163330078
1743548536.802737,3260416,248.3131866455078
1743548541.4669251,3270656,252.21238708496094
1743548546.182529,3280896,253.8712615966797
1743548550.77653,3291136,250.990966796875
1743548555.374107,3301376,251.14968872070312
1743548559.873617,3311616,253.42828369140625
1743548564.501439,3321856,258.4643859863281
1743548569.069452,3332096,255.58963012695312
1743548573.690541,3342336,256.2205505371094
1743548578.4713228,3352576,249.6477508544922
1743548583.002282,3362816,233.8100128173828
1743548587.645535,3373056,214.2467803955078
1743548592.4199948,3383296,216.97210693359375
1743548596.955199,3393536,220.9072265625
1743548601.4884648,3403776,220.68833923339844
1743548610.896356,3424256,234.515625
1743548615.433137,3434496,244.18263244628906
1743548620.189217,3444736,243.63290405273438
1743548624.760052,3454976,248.6258544921875
1743548629.1990242,3465216,254.07008361816406
1743548633.978256,3475456,238.70584106445312
1743548638.8113532,3485696,236.1269989013672
1743548643.5427358,3495936,224.994384765625
1743548648.044437,3506176,239.3064422607422
1743548652.6596391,3516416,240.63919067382812
1743548657.348118,3526656,239.56472778320312
1743548661.818329,3536896,232.8290252685547
1743548666.2939808,3547136,230.04690551757812
1743548670.809094,3557376,233.04832458496094
1743548675.980553,3567616,234.67640686035156
1743548680.558829,3577856,248.91635131835938
1743548685.234821,3588096,261.7251892089844
1743548690.0315678,3598336,259.3155212402344
1743548694.56147,3608576,254.13998413085938
1743548699.314077,3618816,253.6788330078125
1743548704.114035,3629056,253.96160888671875
1743548708.8565881,3639296,251.69871520996094
1743548713.656737,3649536,244.63882446289062
1743548718.251494,3659776,243.64059448242188
1743548722.794154,3670016,245.97837829589844
1743548727.3635578,3680256,238.78883361816406
1743548732.212044,3690496,242.274169921875
1743548736.696782,3700736,240.77020263671875
1743548741.203796,3710976,250.47640991210938
1743548745.68314,3721216,246.52719116210938
1743548750.3206139,3731456,249.82301330566406
1743548755.050258,3741696,240.4203643798828
1743548759.536318,3751936,249.53558349609375
1743548764.024798,3762176,252.95883178710938
1743548768.5009081,3772416,260.2620849609375
1743548772.818203,3782656,258.72418212890625
1743548781.681066,3803136,259.0195007324219
1743548786.181468,3813376,256.4179992675781
1743548790.653665,3823616,252.9105224609375
1743548795.10154,3833856,242.19381713867188
1743548799.40191,3844096,235.3583526611328
1743548803.788853,3854336,235.74008178710938
1743548808.155765,3864576,239.31105041503906
1743548812.5296268,3874816,262.1723937988281
1743548816.928201,3885056,259.936279296875
1743548821.3161678,3895296,257.9830322265625
1743548825.7478158,3905536,256.4071044921875
1743548830.149579,3915776,253.2461395263672
1743548834.517855,3926016,258.2464904785156
1743548838.8181398,3936256,258.9192810058594
1743548843.2488708,3946496,260.91851806640625
1743548847.807829,3956736,253.00625610351562
1743548851.902281,3966976,256.2576599121094
1743548856.375218,3977216,251.99508666992188
1743548860.797056,3987456,262.9698181152344
1743548865.218851,3997696,252.10302734375
1743548872.134732,4012032,249.81094360351562
1743548876.540719,4022272,250.01849365234375
1743548880.9758039,4032512,250.16148376464844
1743548885.348284,4042752,250.44464111328125
1743548894.147105,4063232,240.81715393066406
1743548898.479863,4073472,242.99952697753906
1743548902.705778,4083712,237.7075653076172
1743548907.126925,4093952,230.689208984375
1743548911.49063,4104192,216.94615173339844
1743548920.314128,4124672,201.62449645996094
1743548924.693985,4134912,203.06790161132812
1743548929.092663,4145152,202.00892639160156
1743548933.465919,4155392,226.8637237548828
1743548937.852557,4165632,247.34078979492188
1743548942.291808,4175872,249.86585998535156
1743548951.104296,4196352,244.76779174804688
1743548959.860437,4216832,237.2780303955078
1743548964.214427,4227072,237.18289184570312
1743548968.608032,4237312,231.55389404296875
1743548977.6203709,4257792,239.38357543945312
1743548982.018593,4268032,248.66310119628906
1743548986.421957,4278272,251.30015563964844
1743548995.16492,4298752,248.6800537109375
1743548999.7376692,4308992,240.76983642578125
1743549004.132561,4319232,235.1533966064453
1743549008.514579,4329472,237.26849365234375
1743549012.900414,4339712,229.7821807861328
1743549017.338069,4349952,230.1343536376953
1743549021.680647,4360192,235.2408905029297
1743549026.035894,4370432,236.551513671875
1743549030.3804748,4380672,238.61376953125
1743549034.7474968,4390912,243.39273071289062
1743549039.174437,4401152,242.10211181640625
1743549043.5644732,4411392,243.09034729003906
1743549047.968749,4421632,254.97732543945312
1743549056.6824949,4442112,254.002685546875
1743549065.532146,4462592,251.3911590576172
1743549070.0277262,4472832,257.5340270996094
1743549074.428093,4483072,260.8218994140625
1743549078.8040378,4493312,263.0379638671875
1743549083.126935,4503552,265.6334533691406
1743549087.54065,4513792,267.62103271484375
1743549091.996646,4524032,255.46665954589844
1743549096.3988202,4534272,254.49777221679688
1743549100.748856,4544512,248.89573669433594
1743549109.58942,4564992,262.34820556640625
1743549114.0160341,4575232,261.2130126953125
1743549118.425418,4585472,255.2299346923828
1743549122.7189891,4595712,258.49267578125
1743549127.112673,4605952,258.37689208984375
1743549131.486779,4616192,261.10272216796875
1743549135.8692899,4626432,261.8780822753906
1743549140.264301,4636672,257.9458923339844
1743549144.7965178,4646912,249.4460906982422
1743549149.2667599,4657152,255.5537567138672
1743549153.616576,4667392,264.9712219238281
1743549158.0019252,4677632,267.786865234375
1743549162.39079,4687872,264.11944580078125
1743549166.796648,4698112,263.9840393066406
1743549171.21684,4708352,269.8227233886719
1743549175.693652,4718592,265.3348388671875
1743549180.1374028,4728832,264.98431396484375
1743549184.5675771,4739072,265.0889892578125
1743549189.0343082,4749312,267.8795471191406
1743549193.333565,4759552,266.0796203613281
1743549197.738206,4769792,264.5970764160156
1743549202.133975,4780032,271.4346618652344
1743549206.6267788,4790272,264.7775573730469
1743549211.032685,4800512,270.0466003417969
1743549215.442667,4810752,269.65020751953125
1743549219.8460128,4820992,274.339599609375
1743549224.250535,4831232,275.52374267578125
1743549228.666524,4841472,270.66180419921875
1743549233.070341,4851712,265.3088073730469
1743549237.490459,4861952,265.1057434082031
1743549241.899785,4872192,267.5749206542969
1743549246.270714,4882432,265.1382751464844
1743549255.01526,4902912,259.8967590332031
1743549259.367745,4913152,261.5360107421875
1743549263.7258072,4923392,258.7220153808594
1743549268.129098,4933632,262.4920959472656
1743549272.490714,4943872,264.6089782714844
1743549277.036818,4954112,262.9657897949219
1743549281.406359,4964352,264.8988037109375
1743549285.765536,4974592,264.40869140625
1743549290.1616058,4984832,263.3298645019531
1743549294.5636742,4995072,256.24102783203125
1743549298.950877,5005312,251.88360595703125
1743549303.356968,5015552,251.05535888671875
1743549307.7344482,5025792,256.6318359375
1743549312.292619,5036032,255.66241455078125
1743549316.628341,5046272,254.81060791015625
1743549320.967419,5056512,251.4713134765625
1743549325.395643,5066752,254.01100158691406
1743549334.099184,5087232,261.9569091796875
1743549338.501615,5097472,260.3339538574219
1743549342.8856661,5107712,255.88314819335938
1743549347.2087731,5117952,257.1373596191406
1743549351.5655081,5128192,265.07745361328125
1743549355.9705899,5138432,268.2243347167969
1743549364.698493,5158912,262.5703430175781
1743549369.067206,5169152,267.9985656738281
1743549373.4182458,5179392,257.1329650878906
1743549377.7712939,5189632,252.56654357910156
1743549382.1763892,5199872,247.2770538330078
1743549386.594274,5210112,243.4581756591797
1743549390.971755,5220352,247.25242614746094
1743549395.328749,5230592,247.5975799560547
1743549399.708891,5240832,257.14263916015625
1743549404.063104,5251072,262.2515869140625
1743549408.430049,5261312,269.7666931152344
1743549417.168938,5281792,249.08995056152344
1743549421.5170329,5292032,242.4018096923828
1743549425.9103072,5302272,243.47096252441406
1743549430.287949,5312512,259.79840087890625
1743549434.642158,5322752,265.8700256347656
1743549439.0012228,5332992,264.7403564453125
1743549443.39871,5343232,257.6927795410156
1743549452.1349561,5363712,242.9886016845703
1743549456.549108,5373952,233.5044708251953
1743549460.957986,5384192,231.04212951660156
1743549465.377794,5394432,212.91087341308594
1743549482.896113,5435392,209.64849853515625
1743549487.253189,5445632,205.29322814941406
1743549491.679072,5455872,199.30043029785156
1743549500.390607,5476352,205.2495880126953
1743549504.664694,5486592,208.0835418701172
1743549509.1034298,5496832,214.5231475830078
1743549513.464549,5507072,213.6475372314453
1743549517.822759,5517312,230.40884399414062
1743549522.238286,5527552,236.981201171875
1743549526.536662,5537792,246.18565368652344
1743549530.9089432,5548032,233.51048278808594
1743549535.240404,5558272,239.01507568359375
1743549539.60183,5568512,249.44970703125
1743549543.9970539,5578752,245.16964721679688
1743549548.314062,5588992,246.98196411132812
1743549552.6733718,5599232,244.66793823242188
1743549557.036287,5609472,245.998291015625
1743549561.434112,5619712,246.22705078125
1743549565.8553479,5629952,250.2337646484375
1743549570.2640681,5640192,248.08238220214844
1743549574.626579,5650432,251.4683074951172
1743549578.9771001,5660672,240.57398986816406
1743549583.3098009,5670912,242.62960815429688
1743549587.690641,5681152,245.91683959960938
1743549596.376035,5701632,223.4962615966797
1743549600.732694,5711872,211.19703674316406
1743549605.086674,5722112,211.95086669921875
1743549609.472107,5732352,197.36705017089844
1743549613.826253,5742592,187.9866180419922
1743549618.296722,5752832,209.39202880859375
1743549622.652462,5763072,227.2410125732422
1743549627.015049,5773312,230.21188354492188
1743549631.387392,5783552,232.20664978027344
1743549635.771661,5793792,227.0585174560547
1743549640.11341,5804032,229.31898498535156
1743549644.5085282,5814272,235.3526611328125
1743549648.877314,5824512,248.2410888671875
1743549653.239915,5834752,257.415771484375
1743549657.55121,5844992,251.97142028808594
1743549661.9547038,5855232,248.5111541748047
1743549666.355149,5865472,249.48330688476562
1743549670.719208,5875712,250.28961181640625
1743549675.075884,5885952,243.74166870117188
1743549679.428478,5896192,242.57131958007812
1743549688.162892,5916672,233.2716827392578
1743549692.5604029,5926912,230.76791381835938
1743549697.023468,5937152,229.04559326171875
1743549701.432745,5947392,224.8763427734375
1743549705.788917,5957632,229.5911407470703
1743549709.864885,5967872,231.3658447265625
1743549714.225868,5978112,235.52947998046875
1743549718.624254,5988352,243.54318237304688
1743549723.029495,5998592,242.80178833007812
1743549730.203957,6012928,229.02630615234375
1743549734.521164,6023168,229.0331268310547
1743549738.906004,6033408,226.14706420898438
1743549743.250262,6043648,241.72882080078125
1743549747.6324291,6053888,240.43482971191406
1743549756.404589,6074368,233.27049255371094
1743549760.724719,6084608,235.0021514892578
1743549765.086435,6094848,239.02305603027344
1743549769.449,6105088,242.7195281982422
1743549773.8511791,6115328,235.78463745117188
1743549778.235562,6125568,238.45761108398438
1743549782.709575,6135808,240.17279052734375
1743549787.093487,6146048,248.11534118652344
1743549791.4420888,6156288,243.22119140625
1743549795.87408,6166528,240.51063537597656
1743549800.244493,6176768,243.0513916015625
1743549804.56277,6187008,251.90133666992188
1743549808.8823261,6197248,258.4529724121094
1743549813.26571,6207488,259.76556396484375
1743549817.643332,6217728,252.2169189453125
1743549821.971367,6227968,242.380615234375
1743549830.712561,6248448,245.2923583984375
1743549835.137132,6258688,247.03736877441406
1743549839.507456,6268928,240.05038452148438
1743549843.839443,6279168,238.89344787597656
1743549848.2175841,6289408,235.3623046875
1743549852.619972,6299648,235.53756713867188
1743549856.8379562,6309888,234.9032440185547
1743549861.156178,6320128,238.80226135253906
1743549865.5323038,6330368,238.34417724609375
1743549869.956293,6340608,241.1906280517578
1743549874.3029308,6350848,225.7042236328125
1743549878.705685,6361088,228.3339080810547
1743549882.9905431,6371328,226.85203552246094
1743549887.3531399,6381568,231.7382354736328
1743549891.7082398,6391808,236.3504180908203
1743549896.081755,6402048,224.9049835205078
1743549900.422347,6412288,217.4989013671875
1743549904.8099,6422528,211.90113830566406
1743549909.139138,6432768,204.8128204345703
1743549913.5657349,6443008,207.9884490966797
1743549922.1582139,6463488,205.0106201171875
1743549926.6261702,6473728,201.22000122070312
1743549930.959172,6483968,205.06024169921875
1743549935.305245,6494208,209.50975036621094
1743549944.02161,6514688,226.58523559570312
1743549948.386901,6524928,224.9765625
1743549952.7687218,6535168,228.52786254882812
1743549961.727443,6555648,226.23739624023438
1743549966.071282,6565888,221.68247985839844
1743549970.398515,6576128,220.35960388183594
1743549974.70677,6586368,218.76393127441406
1743549979.015889,6596608,234.3260955810547
1743549983.355767,6606848,242.11473083496094
1743549987.83461,6617088,245.09457397460938
1743549992.1944,6627328,243.40235900878906
1743549996.515091,6637568,237.3985595703125
1743550000.8520231,6647808,232.06089782714844
1743550005.183579,6658048,225.51329040527344
1743550009.561527,6668288,221.71739196777344
1743550013.9340959,6678528,210.31919860839844
1743550018.29266,6688768,196.44705200195312
1743550022.624393,6699008,209.13790893554688
1743550027.012204,6709248,213.58316040039062
1743550040.091569,6739968,224.12037658691406
1743550044.4397671,6750208,231.12020874023438
1743550048.807453,6760448,229.8065185546875
1743550053.201607,6770688,230.9969482421875
1743550057.496045,6780928,219.8371124267578
1743550061.837831,6791168,219.01321411132812
1743550066.144112,6801408,210.013671875
1743550070.546005,6811648,196.32147216796875
1743550074.873756,6821888,200.90162658691406
1743550079.294118,6832128,216.29132080078125
1743550083.6757429,6842368,220.73167419433594
1743550088.021734,6852608,220.79562377929688
1743550092.395257,6862848,223.18431091308594
1743550096.7034712,6873088,221.73822021484375
1743550105.407378,6893568,214.50404357910156
1743550109.791291,6903808,216.0378875732422
1743550114.1593,6914048,225.62759399414062
1743550118.508207,6924288,230.25091552734375
1743550122.918245,6934528,235.796142578125
1743550127.263446,6944768,231.48585510253906
1743550131.63923,6955008,220.05560302734375
1743550135.98799,6965248,215.45632934570312
1743550140.345661,6975488,219.66236877441406
1743550144.72948,6985728,224.02163696289062
1743550149.114184,6995968,227.2603759765625
1743550153.518089,7006208,226.2880401611328
1743550157.910343,7016448,229.2177276611328
1743550162.303707,7026688,224.34950256347656
1743550166.739788,7036928,215.88528442382812
1743550171.123028,7047168,227.96449279785156
1743550175.472679,7057408,242.29150390625
1743550179.8757398,7067648,248.14976501464844
1743550184.225282,7077888,246.0242919921875
1743550188.625577,7088128,229.6113739013672
1743550192.962048,7098368,219.81451416015625
1743550197.3299809,7108608,220.85191345214844
1743550206.062947,7129088,219.91787719726562
1743550214.76418,7149568,241.0157928466797
1743550227.926881,7180288,242.06044006347656
1743550232.311053,7190528,240.78543090820312
1743550236.700992,7200768,246.37974548339844
1743550241.041845,7211008,255.5384979248047
1743550245.571948,7221248,254.06161499023438
1743550249.9074922,7231488,253.9678192138672
1743550254.251612,7241728,233.69003295898438
1743550258.61786,7251968,216.23724365234375
1743550262.955568,7262208,199.8693389892578
1743550267.300192,7272448,175.4397430419922
1743550271.6629791,7282688,176.90782165527344
1743550276.069545,7292928,177.59864807128906
1743550280.310842,7303168,194.79330444335938
1743550284.6858299,7313408,213.93687438964844
1743550293.418478,7333888,208.21360778808594
1743550297.761566,7344128,194.79917907714844
1743550302.208938,7354368,198.81605529785156
1743550306.730817,7364608,188.7932891845703
1743550311.089254,7374848,147.5946044921875
1743550315.431493,7385088,135.91494750976562
1743550319.777267,7395328,144.90467834472656
1743550324.130099,7405568,150.8064422607422
1743550328.47439,7415808,154.95474243164062
1743550332.8204858,7426048,131.97409057617188
1743550337.1878211,7436288,133.70675659179688
1743550341.55569,7446528,132.1855926513672
1743550345.964395,7456768,140.10183715820312
1743550354.71217,7477248,142.86663818359375
1743550359.098989,7487488,146.07257080078125
1743550363.4417942,7497728,123.39228057861328
1743550367.819965,7507968,89.13890075683594
1743550372.189721,7518208,115.07817077636719
1743550376.5114381,7528448,127.7907485961914
1743550380.90808,7538688,104.70521545410156
1743550385.336898,7548928,81.9096908569336
1743550389.7771149,7559168,85.91739654541016
1743550394.10763,7569408,89.67150115966797
1743550398.44198,7579648,117.0290298461914
1743550402.75151,7589888,133.12344360351562
1743550407.191083,7600128,138.11924743652344
1743550411.5616698,7610368,151.6258087158203
1743550415.941628,7620608,171.1507568359375
1743550420.312191,7630848,151.6310577392578
1743550424.653803,7641088,135.667236328125
1743550429.0263062,7651328,136.9866485595703
1743550433.364903,7661568,147.9696044921875
1743550437.7285051,7671808,141.854736328125
1743550446.4230242,7692288,100.21968078613281
1743550450.802371,7702528,103.69367218017578
1743550455.1919239,7712768,110.62747955322266
1743550459.5594602,7723008,103.30657958984375
1743550463.9649348,7733248,88.47789001464844
1743550468.3533912,7743488,78.13031005859375
1743550472.714603,7753728,81.92223358154297
1743550477.147093,7763968,89.001708984375
1743550481.5216472,7774208,93.06043243408203
1743550485.892979,7784448,101.7415771484375
1743550490.3123991,7794688,98.89462280273438
1743550494.651572,7804928,96.96601867675781
1743550499.019354,7815168,96.80977630615234
