V1,V2,V3,V4,V5,V6,V7,V8,V9,state,Next_State_1,Next_State_2,Next_State_3,Next_State_4,Prob_1,Prob_2,Prob_3,Prob_4
731.0,0.06,-0.03,0.09,1900.3,0,1.6,10,False,155,157,158,,,0.62,0.38,,
628.0,0.06,-0.03,0.08,1789.6,0,1.4,11,False,157,,,,,,,,
731.0,0.06,-0.03,0.09,1900.3,0,1.6,11,True,158,,,,,,,,
849.0,0.04,-0.14,0.19,1969.8,0,1.77,10,False,156,159,160,,,0.09,0.91,,
730.0,0.04,-0.11,0.16,1855.1,0,1.55,11,True,159,,,,,,,,
849.0,0.04,-0.14,0.19,1969.8,0,1.77,11,True,160,,,,,,,,
849.0,0.04,-0.13,0.19,1961.1,0,1.87,7,False,150,161,162,,,0.5,0.5,,
768.0,0.06,-0.03,0.09,1885.0,0,1.83,8,False,161,163,164,,,0.85,0.15,,
660.0,0.06,-0.02,0.08,1775.2,0,1.6,9,False,163,,,,,,,,
806.0,0.03,-0.09,0.17,1936.4,0,1.07,9,False,164,165,166,,,0.16,0.84,,
693.0,0.03,-0.07,0.14,1823.6,0,0.94,10,False,165,,,,,,,,
847.0,0.03,-0.12,0.17,1959.4,0,1.33,10,False,166,167,168,,,0.95,0.05,,
728.0,0.03,-0.09,0.14,1845.2,0,1.16,11,True,167,,,,,,,,
847.0,0.03,-0.12,0.17,1959.4,0,1.33,11,True,168,,,,,,,,
892.0,0.04,-0.12,0.16,1946.4,0,2.26,8,False,162,169,170,,,0.2,0.8,,
767.0,0.05,-0.1,0.13,1833.0,0,1.98,9,False,169,,,,,,,,
936.0,0.04,-0.11,0.13,1933.7,0,2.27,9,False,170,171,172,,,0.48,0.52,,
805.0,0.04,-0.09,0.11,1821.1,0,1.99,10,False,171,,,,,,,,
982.0,0.03,-0.11,0.1,1923.3,0,2.23,10,False,172,173,174,,,0.53,0.47,,
844.0,0.04,-0.08,0.08,1811.3,0,1.95,11,False,173,,,,,,,,
982.0,0.03,-0.11,0.1,1923.3,0,2.23,11,True,174,,,,,,,,
889.0,0.03,-0.19,0.19,2008.6,0,1.65,5,False,146,175,176,,,0.7,0.3,,
805.0,0.06,-0.06,0.12,1897.4,0,2.37,6,False,175,177,178,,,0.44,0.56,,
691.0,0.07,-0.04,0.1,1786.9,0,2.07,7,False,177,,,,,,,,
845.0,0.04,-0.08,0.15,1927.7,0,1.62,7,False,178,179,180,,,0.23,0.77,,
726.0,0.04,-0.07,0.12,1815.4,0,1.41,8,False,179,,,,,,,,
887.0,0.03,-0.11,0.13,1947.8,0,1.52,8,False,180,181,182,,,0.7,0.3,,
762.0,0.03,-0.08,0.11,1834.4,0,1.33,9,False,181,,,,,,,,
931.0,0.03,-0.12,0.12,1947.0,0,1.83,9,False,182,183,184,,,0.63,0.37,,
800.0,0.03,-0.09,0.1,1833.6,0,1.6,10,False,183,,,,,,,,
977.0,0.03,-0.12,0.1,1934.3,0,2.12,10,False,184,185,186,,,0.93,0.07,,
839.0,0.03,-0.09,0.09,1821.6,0,1.85,11,False,185,,,,,,,,
977.0,0.03,-0.12,0.1,1934.3,0,2.12,11,True,186,,,,,,,,
935.0,0.05,-0.15,0.17,1948.4,0,3.08,6,False,176,187,188,,,0.95,0.05,,
804.0,0.06,-0.12,0.14,1835.0,0,2.69,7,False,187,,,,,,,,
981.0,0.05,-0.11,0.13,1904.0,0,3.23,7,False,188,189,190,,,0.42,0.58,,
843.0,0.05,-0.09,0.11,1793.1,0,2.82,8,False,189,,,,,,,,
1028.0,0.03,-0.09,0.09,1887.2,0,2.74,8,False,190,191,192,,,0.22,0.78,,
883.0,0.04,-0.07,0.07,1777.3,0,2.39,9,False,191,,,,,,,,
1076.0,0.02,-0.09,0.06,1895.2,0,1.93,9,False,192,193,194,,,0.5,0.5,,
925.0,0.02,-0.07,0.05,1784.9,0,1.69,10,False,193,,,,,,,,
1125.0,0.01,-0.09,0.05,1903.5,0,1.64,10,False,194,195,196,,,0.13,0.87,,
967.0,0.01,-0.07,0.04,1792.6,0,1.44,11,False,195,,,,,,,,
1125.0,0.01,-0.09,0.05,1903.5,0,1.64,11,True,196,,,,,,,,
980.0,-0.01,-0.24,0.08,2102.5,0,-0.42,4,False,144,197,198,,,0.25,0.75,,
887.0,0.04,-0.14,0.16,1955.7,0,2.07,5,False,197,199,200,,,0.59,0.41,,
801.0,0.06,-0.02,0.08,1872.0,0,2.15,6,False,199,201,202,,,0.66,0.34,,
688.0,0.07,-0.02,0.07,1762.9,0,1.88,7,False,201,,,,,,,,
840.0,0.02,-0.07,0.13,1928.3,0,1.06,7,False,202,203,204,,,0.62,0.38,,
722.0,0.03,-0.06,0.11,1816.0,0,0.92,8,False,203,,,,,,,,
881.0,0.02,-0.12,0.13,1965.2,0,0.92,8,False,204,205,206,,,0.57,0.43,,
797.0,0.03,-0.05,0.09,1899.5,0,1.26,9,False,205,207,208,,,0.53,0.47,,
685.0,0.04,-0.04,0.08,1788.9,0,1.11,10,False,207,,,,,,,,
836.0,0.02,-0.1,0.15,1950.7,0,0.8,10,False,208,209,210,,,0.23,0.77,,
719.0,0.02,-0.08,0.12,1837.1,0,0.7,11,False,209,,,,,,,,
836.0,0.02,-0.1,0.15,1950.7,0,0.8,11,True,210,,,,,,,,
925.0,0.03,-0.13,0.13,1961.6,0,1.71,9,False,206,211,212,,,0.76,0.24,,
836.0,0.04,-0.04,0.09,1882.6,0,1.81,10,False,211,213,214,,,0.16,0.84,,
718.0,0.05,-0.03,0.07,1773.0,0,1.58,11,False,213,,,,,,,,
836.0,0.04,-0.04,0.09,1882.6,0,1.81,11,True,214,,,,,,,,
971.0,0.03,-0.13,0.11,1940.6,0,2.23,10,False,212,215,216,,,0.66,0.34,,
834.0,0.04,-0.1,0.1,1827.6,0,1.95,11,False,215,,,,,,,,
971.0,0.03,-0.13,0.11,1940.6,0,2.23,11,True,216,,,,,,,,
932.0,0.04,-0.12,0.14,1930.0,0,2.6,6,False,200,217,218,,,0.86,0.14,,
801.0,0.05,-0.09,0.12,1817.6,0,2.27,7,False,217,,,,,,,,
978.0,0.04,-0.1,0.11,1914.7,0,2.45,7,False,218,219,220,,,0.31,0.69,,
840.0,0.04,-0.08,0.09,1803.2,0,2.14,8,False,219,,,,,,,,
1025.0,0.03,-0.1,0.08,1909.1,0,2.18,8,False,220,221,222,,,0.13,0.87,,
881.0,0.03,-0.08,0.06,1797.9,0,1.91,9,False,221,,,,,,,,
1073.0,0.02,-0.1,0.06,1905.5,0,2.02,9,False,222,223,224,,,0.7,0.3,,
922.0,0.02,-0.08,0.05,1794.6,0,1.76,10,False,223,,,,,,,,
1123.0,0.01,-0.1,0.05,1904.3,0,1.82,10,False,224,225,226,,,0.93,0.07,,
965.0,0.01,-0.08,0.04,1793.4,0,1.6,11,False,225,,,,,,,,
1123.0,0.01,-0.1,0.05,1904.3,0,1.82,11,True,226,,,,,,,,
1030.0,0.04,-0.22,0.15,1996.6,0,2.92,5,False,198,227,228,,,0.77,0.23,,
929.0,0.06,-0.05,0.12,1851.9,0,3.54,6,False,227,229,230,,,0.62,0.38,,
798.0,0.07,-0.04,0.1,1744.0,0,3.09,7,False,229,,,,,,,,
973.0,0.03,-0.06,0.07,1884.6,0,1.9,7,False,230,231,232,,,0.5,0.5,,
836.0,0.03,-0.04,0.06,1774.9,0,1.66,8,False,231,,,,,,,,
1018.0,0.01,-0.08,0.05,1918.8,0,1.23,8,False,232,233,234,,,0.39,0.61,,
875.0,0.01,-0.07,0.04,1807.0,0,1.07,9,False,233,,,,,,,,
1065.0,0.01,-0.11,0.04,1941.5,0,0.97,9,False,234,235,236,,,0.33,0.67,,
915.0,0.01,-0.08,0.03,1828.5,0,0.85,10,False,235,,,,,,,,
1114.0,0.01,-0.12,0.05,1933.0,0,1.54,10,False,236,237,238,,,0.2,0.8,,
958.0,0.01,-0.1,0.04,1820.4,0,1.35,11,False,237,,,,,,,,
1114.0,0.01,-0.12,0.05,1933.0,0,1.54,11,True,238,,,,,,,,
1081.0,0.05,-0.14,0.15,1882.5,0,4.59,6,False,228,239,240,,,0.64,0.36,,
929.0,0.06,-0.11,0.12,1772.9,0,4.01,7,False,239,,,,,,,,
1132.0,0.04,-0.08,0.1,1834.0,0,3.85,7,False,240,241,242,,,0.46,0.54,,
972.0,0.04,-0.06,0.08,1727.2,0,3.36,8,False,241,,,,,,,,
1132.0,0.04,-0.08,0.1,1834.0,0,3.85,8,False,242,,,,,,,,
1091.0,-0.09,-0.22,-0.21,2218.1,0,-5.0,3,False,142,243,244,,,0.54,0.46,,
975.0,-0.02,-0.24,0.12,2092.8,0,-0.5,4,False,243,245,246,,,0.54,0.46,,
881.0,0.03,-0.14,0.16,1960.5,0,1.67,5,False,245,247,248,,,0.78,0.22,,
797.0,0.05,-0.03,0.08,1881.1,0,1.88,6,False,247,249,250,,,0.88,0.12,,
684.0,0.06,-0.02,0.07,1771.5,0,1.64,7,False,249,,,,,,,,
836.0,0.02,-0.08,0.14,1935.9,0,0.97,7,False,250,251,252,,,0.29,0.71,,
718.0,0.02,-0.06,0.12,1823.1,0,0.84,8,False,251,,,,,,,,
877.0,0.02,-0.12,0.14,1966.2,0,1.04,8,False,252,253,254,,,0.34,0.66,,
793.0,0.03,-0.05,0.09,1900.8,0,1.24,9,False,253,255,256,,,0.44,0.56,,
681.0,0.04,-0.04,0.08,1790.1,0,1.09,10,False,255,,,,,,,,
832.0,0.02,-0.1,0.15,1952.1,0,0.79,10,False,256,257,258,,,0.21,0.79,,
715.0,0.02,-0.08,0.13,1838.4,0,0.69,11,True,257,,,,,,,,
832.0,0.02,-0.1,0.15,1952.1,0,0.79,11,True,258,,,,,,,,
921.0,0.03,-0.13,0.13,1963.0,0,1.69,9,False,254,259,260,,,0.57,0.43,,
832.0,0.04,-0.04,0.09,1884.2,0,1.79,10,False,259,261,262,,,0.45,0.55,,
715.0,0.05,-0.03,0.08,1774.5,0,1.57,11,False,261,,,,,,,,
832.0,0.04,-0.04,0.09,1884.2,0,1.79,11,True,262,,,,,,,,
967.0,0.03,-0.13,0.12,1942.3,0,2.22,10,False,260,263,264,,,0.67,0.33,,
831.0,0.04,-0.1,0.1,1829.1,0,1.94,11,False,263,,,,,,,,
967.0,0.03,-0.13,0.12,1942.3,0,2.22,11,True,264,,,,,,,,
926.0,0.04,-0.12,0.14,1940.6,0,2.32,6,False,248,265,266,,,0.41,0.59,,
795.0,0.04,-0.1,0.12,1827.6,0,2.03,7,False,265,,,,,,,,
972.0,0.04,-0.11,0.11,1923.9,0,2.38,7,False,266,267,268,,,0.69,0.31,,
835.0,0.04,-0.09,0.09,1811.9,0,2.08,8,False,267,,,,,,,,
1019.0,0.03,-0.1,0.09,1910.5,0,2.35,8,False,268,269,270,,,0.37,0.63,,
876.0,0.03,-0.08,0.07,1799.2,0,2.05,9,False,269,,,,,,,,
1067.0,0.02,-0.1,0.06,1907.4,0,2.0,9,False,270,271,272,,,0.45,0.55,,
917.0,0.02,-0.08,0.05,1796.3,0,1.75,10,False,271,,,,,,,,
1117.0,0.01,-0.1,0.05,1906.4,0,1.81,10,False,272,273,274,,,0.81,0.19,,
959.0,0.01,-0.08,0.04,1795.4,0,1.58,11,False,273,,,,,,,,
1117.0,0.01,-0.1,0.05,1906.4,0,1.81,11,True,274,,,,,,,,
1025.0,0.03,-0.21,0.15,1996.9,0,2.71,5,False,246,275,276,,,0.4,0.6,,
925.0,0.06,-0.05,0.12,1852.8,0,3.52,6,False,275,277,278,,,0.59,0.41,,
794.0,0.07,-0.04,0.1,1744.9,0,3.08,7,False,277,,,,,,,,
969.0,0.03,-0.06,0.07,1885.7,0,1.89,7,False,278,279,280,,,0.9,0.1,,
832.0,0.03,-0.04,0.06,1775.9,0,1.65,8,False,279,,,,,,,,
1014.0,0.01,-0.09,0.05,1920.0,0,1.22,8,False,280,281,282,,,0.78,0.22,,
871.0,0.01,-0.07,0.04,1808.2,0,1.07,9,False,281,,,,,,,,
1061.0,0.01,-0.11,0.05,1935.8,0,1.2,9,False,282,283,284,,,0.77,0.23,,
912.0,0.01,-0.08,0.04,1823.1,0,1.05,10,False,283,,,,,,,,
1110.0,0.01,-0.12,0.05,1929.1,0,1.58,10,False,284,285,286,,,0.66,0.34,,
954.0,0.01,-0.09,0.04,1816.7,0,1.38,11,False,285,,,,,,,,
1110.0,0.01,-0.12,0.05,1929.1,0,1.58,11,True,286,,,,,,,,
1076.0,0.05,-0.15,0.14,1897.7,0,4.07,6,False,276,287,288,,,0.09,0.91,,
925.0,0.05,-0.11,0.12,1787.2,0,3.56,7,False,287,,,,,,,,
1127.0,0.04,-0.09,0.1,1839.1,0,3.98,7,False,288,289,290,,,0.0,1.0,,
968.0,0.05,-0.07,0.09,1732.0,0,3.48,8,False,289,,,,,,,,
1178.0,0.02,-0.06,0.06,1839.7,0,2.7,8,False,290,291,292,,,0.09,0.91,,
1012.0,0.02,-0.05,0.05,1732.6,0,2.36,9,False,291,,,,,,,,
1229.0,0.0,-0.07,0.03,1875.8,0,1.32,9,False,292,293,294,,,0.78,0.22,,
1056.0,0.0,-0.05,0.02,1766.5,0,1.16,10,False,293,,,,,,,,
1282.0,-0.01,-0.09,0.02,1908.1,0,0.76,10,False,294,295,296,,,0.39,0.61,,
1101.0,-0.01,-0.07,0.02,1797.0,0,0.67,11,False,295,,,,,,,,
1282.0,-0.01,-0.09,0.02,1908.1,0,0.76,11,True,296,,,,,,,,
1134.0,-0.01,-0.3,0.05,2135.5,0,-0.23,4,False,244,297,298,,,0.39,0.61,,
1025.0,0.04,-0.16,0.15,1938.0,0,3.0,5,False,297,299,300,,,0.43,0.57,,
880.0,0.04,-0.12,0.13,1825.2,0,2.62,6,False,299,,,,,,,,
