V1,V2,V3,V4,V5,V6,V7,V8,V9,state,Next_State_1,Next_State_2,Next_State_3,Next_State_4,Prob_1,Prob_2,Prob_3,Prob_4
508.0,0.12,-0.03,0.11,2245.8,1,1.14,7,False,43,45,46,,,0.61,0.39,,
464.0,0.16,0.05,0.28,2192.5,1,1.48,8,False,45,47,48,,,0.44,0.56,,
398.0,0.18,0.04,0.23,2064.8,1,1.3,9,False,47,,,,,,,,
482.0,-0.12,-0.36,0.21,2283.3,1,-1.86,9,False,48,49,50,,,0.6,0.4,,
438.0,0.22,0.11,0.15,2225.3,1,1.49,10,False,49,51,52,,,0.62,0.38,,
376.0,0.24,0.09,0.12,2095.7,1,1.3,11,False,51,,,,,,,,
438.0,0.22,0.11,0.15,2225.3,1,1.49,11,True,52,,,,,,,,
515.0,0.12,-0.11,0.11,2310.6,1,1.23,10,False,50,53,54,,,0.21,0.79,,
443.0,0.13,-0.09,0.09,2176.0,1,1.08,11,True,53,,,,,,,,
515.0,0.12,-0.11,0.11,2310.6,1,1.23,11,True,54,,,,,,,,
534.0,-0.04,-0.32,0.4,2306.2,0,-0.45,8,False,46,55,56,,,0.39,0.61,,
488.0,0.16,0.02,0.12,2232.2,1,1.45,9,False,55,57,58,,,0.79,0.21,,
443.0,0.17,0.06,0.33,2183.8,1,1.47,10,False,57,59,60,,,0.57,0.43,,
381.0,0.19,0.05,0.27,2056.7,1,1.28,11,False,59,,,,,,,,
443.0,0.17,0.06,0.33,2183.8,1,1.47,11,True,60,,,,,,,,
511.0,-0.07,-0.35,0.38,2302.3,1,-0.88,10,False,58,61,62,,,0.54,0.46,,
439.0,-0.08,-0.27,0.32,2168.3,1,-0.77,11,True,61,,,,,,,,
511.0,-0.07,-0.35,0.38,2302.3,1,-0.88,11,True,62,,,,,,,,
570.0,0.1,-0.17,0.22,2309.6,0,1.57,9,False,56,63,64,,,0.02,0.98,,
519.0,0.19,0.03,0.29,2214.9,1,2.4,10,False,63,65,66,,,0.13,0.87,,
446.0,0.21,0.02,0.25,2085.9,1,2.1,11,False,65,,,,,,,,
519.0,0.19,0.03,0.29,2214.9,1,2.4,11,True,66,,,,,,,,
606.0,0.07,-0.22,0.41,2307.6,0,1.68,10,False,64,67,68,,,0.19,0.81,,
521.0,0.08,-0.17,0.35,2173.2,0,1.47,11,True,67,,,,,,,,
606.0,0.07,-0.22,0.41,2307.6,0,1.68,11,True,68,,,,,,,,
594.0,0.06,-0.22,0.24,2324.6,0,1.16,7,False,44,69,70,,,0.12,0.88,,
540.0,0.17,0.0,0.24,2223.6,0,2.28,8,False,69,71,72,,,0.34,0.66,,
464.0,0.19,0.0,0.2,2094.1,0,1.99,9,False,71,,,,,,,,
565.0,-0.0,-0.25,0.51,2276.8,0,0.44,9,False,72,73,74,,,0.57,0.43,,
514.0,0.17,0.06,0.14,2201.9,1,1.89,10,False,73,75,76,,,0.6,0.4,,
442.0,0.19,0.05,0.11,2073.7,1,1.65,11,False,75,,,,,,,,
514.0,0.17,0.06,0.14,2201.9,1,1.89,11,True,76,,,,,,,,
601.0,0.07,-0.18,0.25,2289.2,0,1.34,10,False,74,77,78,,,0.25,0.75,,
517.0,0.08,-0.14,0.21,2155.9,0,1.17,11,True,77,,,,,,,,
601.0,0.07,-0.18,0.25,2289.2,0,1.34,11,True,78,,,,,,,,
632.0,0.08,-0.22,0.38,2310.2,0,1.89,8,False,70,79,80,,,0.24,0.76,,
572.0,0.18,0.03,0.23,2199.9,0,2.85,9,False,79,81,82,,,0.62,0.38,,
491.0,0.2,0.02,0.2,2071.8,0,2.5,10,False,81,,,,,,,,
597.0,0.01,-0.21,0.55,2257.8,0,0.72,10,False,82,83,84,,,0.16,0.84,,
513.0,0.01,-0.16,0.47,2126.3,0,0.63,11,True,83,,,,,,,,
597.0,0.01,-0.21,0.55,2257.8,0,0.72,11,True,84,,,,,,,,
671.0,0.1,-0.18,0.37,2281.5,0,2.67,9,False,80,85,86,,,0.61,0.39,,
605.0,0.17,0.04,0.21,2173.8,0,3.08,10,False,85,87,88,,,0.65,0.35,,
520.0,0.19,0.03,0.17,2047.2,0,2.69,11,False,87,,,,,,,,
605.0,0.17,0.04,0.21,2173.8,0,3.08,11,True,88,,,,,,,,
709.0,0.1,-0.15,0.36,2255.5,0,2.92,10,False,86,89,90,,,0.48,0.52,,
610.0,0.11,-0.12,0.3,2124.1,0,2.56,11,True,89,,,,,,,,
709.0,0.1,-0.15,0.36,2255.5,0,2.92,11,True,90,,,,,,,,
612.0,-0.05,-0.3,0.05,2344.8,0,-1.22,5,False,10,91,92,,,0.36,0.64,,
559.0,0.09,-0.08,0.11,2254.8,0,1.13,6,False,91,93,94,,,0.49,0.51,,
509.0,0.14,0.02,0.22,2195.0,1,1.51,7,False,93,95,96,,,0.79,0.21,,
437.0,0.15,0.02,0.19,2067.2,1,1.32,8,False,95,,,,,,,,
532.0,-0.05,-0.28,0.37,2273.0,1,-0.61,8,False,96,97,98,,,0.1,0.9,,
485.0,0.16,0.06,0.09,2212.7,1,1.35,9,False,97,99,100,,,0.81,0.19,,
417.0,0.18,0.04,0.07,2083.8,1,1.18,10,False,99,,,,,,,,
503.0,-0.1,-0.37,0.34,2298.5,1,-1.6,10,False,100,101,102,,,0.47,0.53,,
432.0,-0.12,-0.29,0.29,2164.6,1,-1.4,11,True,101,,,,,,,,
503.0,-0.1,-0.37,0.34,2298.5,1,-1.6,11,True,102,,,,,,,,
568.0,0.07,-0.17,0.17,2297.8,0,0.96,9,False,98,103,104,,,0.42,0.58,,
518.0,0.15,0.01,0.23,2217.3,1,1.8,10,False,103,105,106,,,0.39,0.61,,
445.0,0.17,0.01,0.19,2088.2,1,1.57,11,False,105,,,,,,,,
518.0,0.15,0.01,0.23,2217.3,1,1.8,11,True,106,,,,,,,,
604.0,0.05,-0.23,0.38,2307.7,0,1.24,10,False,104,107,108,,,0.38,0.62,,
519.0,0.06,-0.17,0.32,2173.4,0,1.08,11,True,107,,,,,,,,
604.0,0.05,-0.23,0.38,2307.7,0,1.24,11,True,108,,,,,,,,
591.0,0.01,-0.25,0.42,2297.3,0,0.42,7,False,94,109,110,,,0.51,0.49,,
538.0,0.14,0.0,0.14,2215.4,0,1.71,8,False,109,111,112,,,0.81,0.19,,
462.0,0.16,0.0,0.12,2086.4,0,1.5,9,False,111,,,,,,,,
564.0,-0.02,-0.26,0.46,2278.5,0,0.05,9,False,112,113,114,,,0.13,0.87,,
514.0,0.15,0.03,0.11,2209.2,1,1.53,10,False,113,115,116,,,0.55,0.45,,
442.0,0.16,0.03,0.09,2080.6,1,1.34,11,False,115,,,,,,,,
514.0,0.15,0.03,0.11,2209.2,1,1.53,11,True,116,,,,,,,,
601.0,0.06,-0.18,0.23,2293.8,0,1.15,10,False,114,117,118,,,0.34,0.66,,
516.0,0.07,-0.14,0.19,2160.2,0,1.0,11,True,117,,,,,,,,
601.0,0.06,-0.18,0.23,2293.8,0,1.15,11,True,118,,,,,,,,
629.0,0.07,-0.19,0.29,2296.3,0,1.56,8,False,110,119,120,,,0.63,0.37,,
571.0,0.16,0.02,0.21,2198.4,0,2.47,9,False,119,121,122,,,0.79,0.21,,
490.0,0.18,0.02,0.17,2070.4,0,2.16,10,False,121,,,,,,,,
597.0,0.01,-0.21,0.52,2259.6,0,0.56,10,False,122,123,124,,,0.19,0.81,,
513.0,0.01,-0.16,0.43,2128.0,0,0.49,11,True,123,,,,,,,,
597.0,0.01,-0.21,0.52,2259.6,0,0.56,11,True,124,,,,,,,,
667.0,0.07,-0.19,0.36,2285.5,0,2.05,9,False,120,125,126,,,0.21,0.79,,
603.0,0.15,0.02,0.18,2184.7,0,2.63,10,False,125,127,128,,,0.51,0.49,,
519.0,0.17,0.02,0.15,2057.5,0,2.3,11,False,127,,,,,,,,
603.0,0.15,0.02,0.18,2184.7,0,2.63,11,True,128,,,,,,,,
706.0,0.08,-0.17,0.34,2267.9,0,2.42,10,False,126,129,130,,,0.44,0.56,,
607.0,0.09,-0.13,0.29,2135.9,0,2.11,11,True,129,,,,,,,,
706.0,0.08,-0.17,0.34,2267.9,0,2.42,11,True,130,,,,,,,,
652.0,0.05,-0.25,0.26,2331.1,0,1.24,6,False,92,131,132,,,0.26,0.74,,
593.0,0.14,-0.03,0.2,2219.6,0,2.36,7,False,131,133,134,,,0.13,0.87,,
509.0,0.16,-0.02,0.17,2090.3,0,2.07,8,False,133,,,,,,,,
624.0,0.04,-0.19,0.45,2262.7,0,1.04,8,False,134,135,136,,,0.51,0.49,,
566.0,0.12,0.01,0.13,2190.4,0,1.7,9,False,135,137,138,,,0.52,0.48,,
486.0,0.14,0.01,0.11,2062.9,0,1.49,10,False,137,,,,,,,,
594.0,-0.01,-0.22,0.44,2262.9,0,0.07,10,False,138,139,140,,,0.29,0.71,,
510.0,-0.01,-0.17,0.37,2131.1,0,0.06,11,True,139,,,,,,,,
594.0,-0.01,-0.22,0.44,2262.9,0,0.07,11,True,140,,,,,,,,
662.0,0.06,-0.18,0.3,2271.6,0,1.56,9,False,136,141,142,,,0.48,0.52,,
600.0,0.14,0.03,0.16,2180.8,0,2.41,10,False,141,143,144,,,0.2,0.8,,
515.0,0.16,0.02,0.13,2053.8,0,2.1,11,False,143,,,,,,,,
600.0,0.14,0.03,0.16,2180.8,0,2.41,11,True,144,,,,,,,,
701.0,0.07,-0.17,0.32,2265.2,0,2.12,10,False,142,145,146,,,0.22,0.78,,
603.0,0.08,-0.13,0.27,2133.2,0,1.85,11,True,145,,,,,,,,
701.0,0.07,-0.17,0.32,2265.2,0,2.12,11,True,146,,,,,,,,
693.0,0.09,-0.2,0.35,2292.0,0,2.68,7,False,132,147,148,,,0.52,0.48,,
626.0,0.15,0.02,0.2,2178.7,0,3.04,8,False,147,149,150,,,0.08,0.92,,
538.0,0.17,0.01,0.17,2051.8,0,2.66,9,False,149,,,,,,,,
656.0,0.03,-0.15,0.45,2238.4,0,1.07,9,False,150,151,152,,,0.74,0.26,,
594.0,0.11,0.02,0.1,2174.4,0,1.62,10,False,151,153,154,,,0.53,0.47,,
510.0,0.12,0.01,0.08,2047.8,0,1.41,11,False,153,,,,,,,,
594.0,0.11,0.02,0.1,2174.4,0,1.62,11,True,154,,,,,,,,
693.0,0.03,-0.18,0.3,2265.3,0,1.1,10,False,152,155,156,,,0.5,0.5,,
596.0,0.04,-0.14,0.25,2133.4,0,0.96,11,True,155,,,,,,,,
693.0,0.03,-0.18,0.3,2265.3,0,1.1,11,True,156,,,,,,,,
733.0,0.1,-0.16,0.34,2253.9,0,3.19,8,False,148,157,158,,,0.5,0.5,,
661.0,0.14,0.04,0.16,2149.4,0,3.15,9,False,157,159,160,,,0.19,0.81,,
568.0,0.16,0.03,0.13,2024.2,0,2.76,10,False,159,,,,,,,,
692.0,0.03,-0.12,0.38,2221.4,0,1.05,10,False,160,161,162,,,0.42,0.58,,
595.0,0.04,-0.09,0.32,2092.1,0,0.92,11,False,161,,,,,,,,
692.0,0.03,-0.12,0.38,2221.4,0,1.05,11,True,162,,,,,,,,
773.0,0.09,-0.13,0.3,2226.1,0,3.26,9,False,158,163,164,,,0.7,0.3,,
664.0,0.1,-0.1,0.25,2096.5,0,2.85,10,False,163,,,,,,,,
814.0,0.07,-0.12,0.24,2213.7,0,2.95,10,False,164,165,166,,,0.12,0.88,,
699.0,0.08,-0.09,0.21,2084.8,0,2.58,11,False,165,,,,,,,,
814.0,0.07,-0.12,0.24,2213.7,0,2.95,11,True,166,,,,,,,,
655.0,-0.17,0.17,-0.28,1991.0,0,-5.0,3,False,6,,,,,,,,
716.0,-0.21,0.06,-0.12,2168.4,0,-5.0,2,False,4,167,168,,,0.49,0.51,,
616.0,-0.23,0.05,-0.1,2042.1,0,-5.0,3,False,167,,,,,,,,
691.0,-0.19,-0.32,0.15,2398.1,0,-5.0,3,False,168,169,170,,,0.53,0.47,,
617.0,-0.12,-0.34,0.01,2346.1,0,-3.04,4,False,169,171,172,,,0.79,0.21,,
561.0,0.04,-0.12,-0.01,2271.6,0,0.16,5,False,171,173,174,,,0.73,0.27,,
512.0,0.12,0.0,0.18,2210.2,1,1.29,6,False,173,175,176,,,0.5,0.5,,
440.0,0.14,0.0,0.15,2081.4,1,1.13,7,False,175,,,,,,,,
536.0,-0.05,-0.29,0.37,2285.1,0,-0.67,7,False,176,177,178,,,0.16,0.84,,
489.0,0.16,0.04,0.09,2219.4,1,1.39,8,False,177,179,180,,,0.79,0.21,,
420.0,0.18,0.03,0.08,2090.1,1,1.22,9,False,179,,,,,,,,
510.0,-0.08,-0.35,0.37,2296.8,1,-1.02,9,False,180,181,182,,,0.59,0.41,,
465.0,0.19,0.07,0.12,2228.4,1,1.54,10,False,181,183,184,,,0.7,0.3,,
399.0,0.21,0.06,0.1,2098.6,1,1.35,11,False,183,,,,,,,,
465.0,0.19,0.07,0.12,2228.4,1,1.54,11,True,184,,,,,,,,
545.0,0.11,-0.14,0.16,2309.4,0,1.46,10,False,182,185,186,,,0.15,0.85,,
468.0,0.12,-0.11,0.13,2174.9,0,1.28,11,True,185,,,,,,,,
545.0,0.11,-0.14,0.16,2309.4,0,1.46,11,True,186,,,,,,,,
572.0,0.07,-0.18,0.19,2304.2,0,1.03,8,False,178,187,188,,,0.36,0.64,,
522.0,0.17,0.02,0.25,2215.8,1,2.11,9,False,187,189,190,,,0.3,0.7,,
448.0,0.19,0.02,0.21,2086.8,1,1.85,10,False,189,,,,,,,,
544.0,-0.03,-0.29,0.47,2280.4,0,-0.19,10,False,190,191,192,,,0.13,0.87,,
468.0,-0.04,-0.22,0.4,2147.6,0,-0.16,11,True,191,,,,,,,,
544.0,-0.03,-0.29,0.47,2280.4,0,-0.19,11,True,192,,,,,,,,
609.0,0.06,-0.22,0.38,2308.9,0,1.38,9,False,188,193,194,,,0.66,0.34,,
552.0,0.17,0.02,0.22,2209.5,0,2.4,10,False,193,195,196,,,0.64,0.36,,
474.0,0.19,0.01,0.18,2080.8,0,2.1,11,False,195,,,,,,,,
552.0,0.17,0.02,0.22,2209.5,0,2.4,11,True,196,,,,,,,,
647.0,0.08,-0.2,0.36,2294.3,0,2.06,10,False,194,197,198,,,0.47,0.53,,
556.0,0.09,-0.15,0.3,2160.7,0,1.81,11,True,197,,,,,,,,
647.0,0.08,-0.2,0.36,2294.3,0,2.06,11,True,198,,,,,,,,
594.0,-0.0,-0.27,0.39,2313.1,0,0.18,6,False,174,199,200,,,0.97,0.03,,
540.0,0.14,-0.01,0.15,2224.6,0,1.76,7,False,199,201,202,,,0.43,0.57,,
464.0,0.16,-0.0,0.12,2095.0,0,1.54,8,False,201,,,,,,,,
567.0,-0.01,-0.26,0.47,2282.8,0,0.18,8,False,202,203,204,,,0.63,0.37,,
516.0,0.15,0.04,0.12,2209.7,1,1.64,9,False,203,205,206,,,0.33,0.67,,
444.0,0.17,0.03,0.1,2081.0,1,1.44,10,False,205,,,,,,,,
537.0,-0.06,-0.31,0.43,2287.5,0,-0.74,10,False,206,207,208,,,0.64,0.36,,
461.0,-0.07,-0.24,0.37,2154.3,0,-0.65,11,True,207,,,,,,,,
537.0,-0.06,-0.31,0.43,2287.5,0,-0.74,11,True,208,,,,,,,,
604.0,0.07,-0.18,0.24,2293.4,0,1.32,9,False,204,209,210,,,0.7,0.3,,
548.0,0.16,0.03,0.22,2202.7,0,2.28,10,False,209,211,212,,,0.58,0.42,,
471.0,0.18,0.02,0.18,2074.5,0,1.99,11,False,211,,,,,,,,
548.0,0.16,0.03,0.22,2202.7,0,2.28,11,True,212,,,,,,,,
641.0,0.07,-0.2,0.36,2292.5,0,1.71,10,False,210,213,214,,,0.66,0.34,,
551.0,0.08,-0.15,0.31,2159.0,0,1.5,11,True,213,,,,,,,,
641.0,0.07,-0.2,0.36,2292.5,0,1.71,11,True,214,,,,,,,,
633.0,0.07,-0.21,0.29,2304.8,0,1.64,7,False,200,215,216,,,0.31,0.69,,
574.0,0.16,0.02,0.21,2201.5,0,2.58,8,False,215,217,218,,,0.48,0.52,,
493.0,0.18,0.01,0.18,2073.3,0,2.25,9,False,217,,,,,,,,
600.0,0.01,-0.21,0.53,2261.8,0,0.58,9,False,218,219,220,,,0.78,0.22,,
545.0,0.13,0.03,0.1,2192.5,0,1.66,10,False,219,221,222,,,0.62,0.38,,
468.0,0.15,0.03,0.09,2064.8,0,1.45,11,False,221,,,,,,,,
545.0,0.13,0.03,0.1,2192.5,0,1.66,11,True,222,,,,,,,,
637.0,0.05,-0.19,0.27,2280.5,0,1.09,10,False,220,223,224,,,0.77,0.23,,
547.0,0.05,-0.15,0.22,2147.7,0,0.95,11,True,223,,,,,,,,
637.0,0.05,-0.19,0.27,2280.5,0,1.09,11,True,224,,,,,,,,
672.0,0.09,-0.18,0.36,2283.6,0,2.39,8,False,216,225,226,,,0.58,0.42,,
607.0,0.16,0.03,0.2,2178.9,0,2.87,9,False,225,227,228,,,0.6,0.4,,
521.0,0.18,0.02,0.17,2052.0,0,2.51,10,False,227,,,,,,,,
635.0,0.03,-0.16,0.48,2241.3,0,0.92,10,False,228,229,230,,,0.09,0.91,,
546.0,0.03,-0.13,0.41,2110.8,0,0.8,11,True,229,,,,,,,,
635.0,0.03,-0.16,0.48,2241.3,0,0.92,11,True,230,,,,,,,,
711.0,0.09,-0.16,0.35,2261.1,0,2.72,9,False,226,231,232,,,0.42,0.58,,
641.0,0.15,0.04,0.16,2158.5,0,3.0,10,False,231,233,234,,,0.55,0.45,,
551.0,0.16,0.03,0.14,2032.8,0,2.62,11,False,233,,,,,,,,
641.0,0.15,0.04,0.16,2158.5,0,3.0,11,True,234,,,,,,,,
750.0,0.08,-0.14,0.31,2241.8,0,2.84,10,False,232,235,236,,,0.71,0.29,,
645.0,0.09,-0.11,0.26,2111.3,0,2.48,11,True,235,,,,,,,,
750.0,0.08,-0.14,0.31,2241.8,0,2.84,11,True,236,,,,,,,,
655.0,0.02,-0.27,0.17,2342.2,0,0.52,5,False,172,237,238,,,0.67,0.33,,
597.0,0.12,-0.05,0.17,2230.4,0,2.13,6,False,237,239,240,,,0.25,0.75,,
539.0,0.16,0.08,0.24,2164.9,0,2.21,7,False,239,241,242,,,0.2,0.8,,
463.0,0.18,0.06,0.2,2038.8,0,1.93,8,False,241,,,,,,,,
557.0,-0.05,-0.26,0.46,2257.3,0,-0.64,8,False,242,243,244,,,0.13,0.87,,
508.0,0.12,0.03,0.03,2204.5,1,1.03,9,False,243,245,246,,,0.99,0.01,,
436.0,0.14,0.02,0.03,2076.2,1,0.9,10,False,245,,,,,,,,
530.0,-0.07,-0.31,0.37,2288.6,1,-0.95,10,False,246,247,248,,,0.94,0.06,,
456.0,-0.08,-0.24,0.31,2155.3,1,-0.83,11,True,247,,,,,,,,
530.0,-0.07,-0.31,0.37,2288.6,1,-0.95,11,True,248,,,,,,,,
593.0,0.05,-0.18,0.17,2287.3,0,0.74,9,False,244,249,250,,,0.35,0.65,,
539.0,0.14,0.01,0.18,2208.4,0,1.81,10,False,249,251,252,,,0.17,0.83,,
463.0,0.16,0.01,0.15,2079.8,0,1.58,11,False,251,,,,,,,,
539.0,0.14,0.01,0.18,2208.4,0,1.81,11,True,252,,,,,,,,
630.0,0.05,-0.21,0.34,2296.4,0,1.34,10,False,250,253,254,,,0.65,0.35,,
542.0,0.06,-0.16,0.29,2162.7,0,1.17,11,True,253,,,,,,,,
630.0,0.05,-0.21,0.34,2296.4,0,1.34,11,True,254,,,,,,,,
629.0,0.03,-0.19,0.43,2270.6,0,0.98,7,False,240,255,256,,,0.09,0.91,,
571.0,0.13,0.01,0.14,2192.5,0,1.84,8,False,255,257,258,,,0.16,0.84,,
491.0,0.14,0.01,0.11,2064.8,0,1.61,9,False,257,,,,,,,,
599.0,-0.0,-0.21,0.45,2260.6,0,0.28,9,False,258,259,260,,,0.33,0.67,,
545.0,0.11,0.01,0.09,2197.7,0,1.32,10,False,259,261,262,,,0.93,0.07,,
468.0,0.13,0.01,0.07,2069.7,0,1.16,11,False,261,,,,,,,,
545.0,0.11,0.01,0.09,2197.7,0,1.32,11,True,262,,,,,,,,
636.0,0.04,-0.19,0.25,2282.6,0,0.95,10,False,260,263,264,,,0.84,0.16,,
546.0,0.05,-0.15,0.21,2149.6,0,0.83,11,True,263,,,,,,,,
636.0,0.04,-0.19,0.25,2282.6,0,0.95,11,True,264,,,,,,,,
667.0,0.05,-0.19,0.31,2281.0,0,1.34,8,False,256,265,266,,,0.16,0.84,,
605.0,0.12,-0.0,0.15,2191.6,0,2.1,9,False,265,267,268,,,0.54,0.46,,
520.0,0.14,-0.0,0.12,2063.9,0,1.84,10,False,267,,,,,,,,
635.0,0.01,-0.18,0.44,2255.3,0,0.57,10,False,268,269,270,,,0.53,0.47,,
546.0,0.02,-0.14,0.37,2123.9,0,0.5,11,True,269,,,,,,,,
635.0,0.01,-0.18,0.44,2255.3,0,0.57,11,True,270,,,,,,,,
707.0,0.07,-0.18,0.32,2272.0,0,2.06,9,False,266,271,272,,,0.53,0.47,,
639.0,0.12,0.01,0.15,2175.3,0,2.48,10,False,271,273,274,,,0.23,0.77,,
549.0,0.14,0.0,0.12,2048.6,0,2.17,11,False,273,,,,,,,,
639.0,0.12,0.01,0.15,2175.3,0,2.48,11,True,274,,,,,,,,
747.0,0.08,-0.16,0.31,2251.2,0,2.67,10,False,272,275,276,,,0.35,0.65,,
642.0,0.09,-0.12,0.26,2120.1,0,2.33,11,True,275,,,,,,,,
747.0,0.08,-0.16,0.31,2251.2,0,2.67,11,True,276,,,,,,,,
697.0,0.08,-0.21,0.33,2303.5,0,2.41,6,False,238,277,278,,,0.26,0.74,,
630.0,0.16,0.01,0.19,2182.9,0,3.15,7,False,277,279,280,,,0.03,0.97,,
541.0,0.18,0.01,0.16,2055.7,0,2.75,8,False,279,,,,,,,,
661.0,0.05,-0.14,0.43,2233.4,0,1.4,8,False,280,281,282,,,0.42,0.58,,
599.0,0.11,0.02,0.12,2169.7,0,1.7,9,False,281,283,284,,,0.51,0.49,,
514.0,0.12,0.02,0.1,2043.4,0,1.48,10,False,283,,,,,,,,
628.0,-0.0,-0.18,0.41,2248.4,0,0.2,10,False,284,285,286,,,0.4,0.6,,
540.0,-0.0,-0.14,0.35,2117.5,0,0.18,11,True,285,,,,,,,,
628.0,-0.0,-0.18,0.41,2248.4,0,0.2,11,True,286,,,,,,,,
699.0,0.05,-0.16,0.3,2255.9,0,1.41,9,False,282,287,288,,,0.55,0.45,,
633.0,0.11,0.0,0.12,2174.9,0,2.02,10,False,287,289,290,,,0.27,0.73,,
544.0,0.12,0.0,0.1,2048.2,0,1.77,11,False,289,,,,,,,,
633.0,0.11,0.0,0.12,2174.9,0,2.02,11,True,290,,,,,,,,
739.0,0.06,-0.16,0.3,2257.3,0,1.96,10,False,288,291,292,,,0.41,0.59,,
635.0,0.06,-0.13,0.25,2125.8,0,1.71,11,True,291,,,,,,,,
739.0,0.06,-0.16,0.3,2257.3,0,1.96,11,True,292,,,,,,,,
738.0,0.09,-0.17,0.34,2262.1,0,3.13,7,False,278,293,294,,,0.49,0.51,,
665.0,0.14,0.03,0.16,2151.3,0,3.28,8,False,293,295,296,,,0.53,0.47,,
571.0,0.16,0.03,0.14,2026.0,0,2.87,9,False,295,,,,,,,,
697.0,0.04,-0.11,0.36,2218.4,0,1.2,9,False,296,297,298,,,0.1,0.9,,
599.0,0.04,-0.08,0.3,2089.2,0,1.05,10,False,297,,,,,,,,
735.0,0.03,-0.16,0.29,2254.1,0,1.14,10,False,298,299,300,,,0.83,0.17,,
631.0,0.04,-0.12,0.25,2122.8,0,1.0,11,True,299,,,,,,,,
735.0,0.03,-0.16,0.29,2254.1,0,1.14,11,True,300,,,,,,,,
778.0,0.09,-0.14,0.29,2231.6,0,3.21,8,False,294,301,302,,,0.09,0.91,,
701.0,0.12,0.03,0.12,2133.4,0,3.07,9,False,301,303,304,,,0.11,0.89,,
