V1,V2,V3,V4,V5,V6,V7,V8,V9,state,Next_State_1,Next_State_2,Next_State_3,Next_State_4,Prob_1,Prob_2,Prob_3,Prob_4
798.0,0.03,-0.14,0.24,2245.7,0,1.41,11,True,60,,,,,,,,
843.0,0.06,-0.14,0.23,2228.0,0,2.85,8,False,54,61,62,,,0.38,0.62,,
724.0,0.07,-0.11,0.19,2098.2,0,2.49,9,False,61,,,,,,,,
886.0,0.06,-0.13,0.18,2211.6,0,2.81,9,False,62,63,64,,,0.46,0.54,,
762.0,0.06,-0.1,0.15,2082.8,0,2.45,10,False,63,,,,,,,,
930.0,0.05,-0.12,0.15,2196.1,0,2.86,10,False,64,65,66,,,0.42,0.58,,
799.0,0.06,-0.09,0.12,2068.2,0,2.5,11,False,65,,,,,,,,
930.0,0.05,-0.12,0.15,2196.1,0,2.86,11,True,66,,,,,,,,
832.0,0.03,-0.24,0.28,2320.2,0,1.47,5,False,10,67,68,,,0.1,0.9,,
755.0,0.08,-0.07,0.15,2189.6,0,2.62,6,False,67,69,70,,,0.44,0.56,,
648.0,0.09,-0.06,0.13,2062.1,0,2.29,7,False,69,,,,,,,,
794.0,0.05,-0.11,0.23,2220.0,0,1.86,7,False,70,71,72,,,0.7,0.3,,
682.0,0.05,-0.09,0.19,2090.7,0,1.63,8,False,71,,,,,,,,
835.0,0.04,-0.13,0.21,2234.7,0,1.92,8,False,72,73,74,,,0.24,0.76,,
756.0,0.06,-0.03,0.1,2155.0,0,1.97,9,False,73,75,76,,,0.99,0.01,,
650.0,0.07,-0.02,0.09,2029.5,0,1.72,10,False,75,,,,,,,,
794.0,0.03,-0.1,0.2,2220.6,0,0.98,10,False,76,77,78,,,0.49,0.51,,
682.0,0.03,-0.08,0.17,2091.3,0,0.86,11,False,77,,,,,,,,
794.0,0.03,-0.1,0.2,2220.6,0,0.98,11,True,78,,,,,,,,
878.0,0.04,-0.14,0.18,2234.6,0,2.14,9,False,74,79,80,,,0.62,0.38,,
793.0,0.06,-0.03,0.1,2145.3,0,2.28,10,False,79,81,82,,,0.25,0.75,,
682.0,0.07,-0.02,0.08,2020.3,0,1.99,11,False,81,,,,,,,,
793.0,0.06,-0.03,0.1,2145.3,0,2.28,11,True,82,,,,,,,,
923.0,0.04,-0.14,0.15,2221.6,0,2.45,10,False,80,83,84,,,0.65,0.35,,
793.0,0.05,-0.11,0.13,2092.2,0,2.14,11,False,83,,,,,,,,
923.0,0.04,-0.14,0.15,2221.6,0,2.45,11,True,84,,,,,,,,
878.0,0.07,-0.19,0.25,2250.2,0,3.44,6,False,68,85,86,,,0.29,0.71,,
791.0,0.1,-0.01,0.12,2128.5,0,3.39,7,False,85,87,88,,,0.64,0.36,,
680.0,0.11,-0.01,0.1,2004.6,0,2.97,8,False,87,,,,,,,,
829.0,0.04,-0.07,0.16,2186.1,0,1.7,8,False,88,89,90,,,0.68,0.32,,
713.0,0.05,-0.05,0.14,2058.8,0,1.49,9,False,89,,,,,,,,
870.0,0.03,-0.12,0.15,2228.7,0,1.3,9,False,90,91,92,,,0.42,0.58,,
747.0,0.03,-0.09,0.13,2098.9,0,1.14,10,False,91,,,,,,,,
914.0,0.03,-0.14,0.15,2235.1,0,1.87,10,False,92,93,94,,,0.57,0.43,,
785.0,0.04,-0.11,0.12,2105.0,0,1.63,11,True,93,,,,,,,,
914.0,0.03,-0.14,0.15,2235.1,0,1.87,11,True,94,,,,,,,,
923.0,0.07,-0.13,0.19,2188.4,0,4.03,7,False,86,95,96,,,0.76,0.24,,
793.0,0.08,-0.1,0.16,2061.0,0,3.52,8,False,95,,,,,,,,
968.0,0.05,-0.1,0.13,2165.3,0,3.33,8,False,96,97,98,,,0.43,0.57,,
832.0,0.06,-0.08,0.11,2039.2,0,2.91,9,False,97,,,,,,,,
1015.0,0.03,-0.1,0.08,2171.4,0,2.42,9,False,98,99,100,,,0.52,0.48,,
872.0,0.04,-0.07,0.07,2044.9,0,2.12,10,False,99,,,,,,,,
1063.0,0.02,-0.11,0.06,2183.2,0,1.93,10,False,100,101,102,,,0.4,0.6,,
913.0,0.02,-0.08,0.05,2056.0,0,1.69,11,False,101,,,,,,,,
1063.0,0.02,-0.11,0.06,2183.2,0,1.93,11,True,102,,,,,,,,
918.0,-0.03,-0.28,0.08,2423.4,0,-1.35,4,False,8,103,104,,,0.53,0.47,,
832.0,0.03,-0.19,0.21,2268.8,0,1.68,5,False,103,105,106,,,0.77,0.23,,
753.0,0.08,-0.04,0.11,2163.1,0,2.45,6,False,105,107,108,,,0.41,0.59,,
647.0,0.09,-0.03,0.09,2037.1,0,2.14,7,False,107,,,,,,,,
791.0,0.04,-0.1,0.21,2213.0,0,1.49,7,False,108,109,110,,,0.54,0.46,,
680.0,0.04,-0.08,0.18,2084.1,0,1.3,8,False,109,,,,,,,,
832.0,0.04,-0.14,0.21,2239.5,0,1.56,8,False,110,111,112,,,0.51,0.49,,
752.0,0.06,-0.03,0.1,2159.1,0,1.89,9,False,111,113,114,,,0.52,0.48,,
646.0,0.07,-0.02,0.08,2033.4,0,1.65,10,False,113,,,,,,,,
789.0,0.03,-0.11,0.21,2224.3,0,0.96,10,False,114,115,116,,,0.62,0.38,,
678.0,0.03,-0.08,0.18,2094.7,0,0.84,11,False,115,,,,,,,,
789.0,0.03,-0.11,0.21,2224.3,0,0.96,11,True,116,,,,,,,,
875.0,0.05,-0.14,0.19,2233.4,0,2.27,9,False,112,117,118,,,0.2,0.8,,
791.0,0.07,-0.02,0.1,2144.8,0,2.27,10,False,117,119,120,,,0.89,0.11,,
680.0,0.07,-0.02,0.08,2019.9,0,1.99,11,False,119,,,,,,,,
791.0,0.07,-0.02,0.1,2144.8,0,2.27,11,True,120,,,,,,,,
919.0,0.05,-0.13,0.16,2215.4,0,2.68,10,False,118,121,122,,,0.36,0.64,,
790.0,0.05,-0.1,0.13,2086.4,0,2.34,11,False,121,,,,,,,,
919.0,0.05,-0.13,0.16,2215.4,0,2.68,11,True,122,,,,,,,,
877.0,0.06,-0.16,0.21,2235.1,0,2.79,6,False,106,123,124,,,0.25,0.75,,
791.0,0.08,-0.02,0.1,2136.3,0,2.67,7,False,123,125,126,,,0.64,0.36,,
680.0,0.09,-0.01,0.08,2011.9,0,2.33,8,False,125,,,,,,,,
830.0,0.03,-0.08,0.16,2197.3,0,1.41,8,False,126,127,128,,,0.16,0.84,,
713.0,0.04,-0.06,0.14,2069.4,0,1.23,9,False,127,,,,,,,,
871.0,0.02,-0.13,0.16,2237.6,0,1.22,9,False,128,129,130,,,0.73,0.27,,
788.0,0.05,-0.04,0.1,2162.9,0,1.61,10,False,129,131,132,,,0.32,0.68,,
677.0,0.05,-0.03,0.08,2037.0,0,1.41,11,False,131,,,,,,,,
788.0,0.05,-0.04,0.1,2162.9,0,1.61,11,True,132,,,,,,,,
915.0,0.03,-0.15,0.15,2242.1,0,1.78,10,False,130,133,134,,,0.24,0.76,,
786.0,0.03,-0.11,0.13,2111.6,0,1.56,11,True,133,,,,,,,,
915.0,0.03,-0.15,0.15,2242.1,0,1.78,11,True,134,,,,,,,,
922.0,0.06,-0.13,0.17,2199.3,0,3.29,7,False,124,135,136,,,0.35,0.65,,
792.0,0.07,-0.1,0.14,2071.2,0,2.87,8,False,135,,,,,,,,
968.0,0.05,-0.11,0.13,2180.1,0,3.03,8,False,136,137,138,,,0.54,0.46,,
831.0,0.05,-0.09,0.11,2053.1,0,2.65,9,False,137,,,,,,,,
1015.0,0.03,-0.1,0.09,2176.4,0,2.56,9,False,138,139,140,,,0.59,0.41,,
872.0,0.04,-0.08,0.08,2049.7,0,2.24,10,False,139,,,,,,,,
1063.0,0.02,-0.11,0.06,2187.2,0,1.89,10,False,140,141,142,,,0.37,0.63,,
913.0,0.02,-0.08,0.05,2059.8,0,1.66,11,False,141,,,,,,,,
1063.0,0.02,-0.11,0.06,2187.2,0,1.89,11,True,142,,,,,,,,
966.0,0.04,-0.27,0.2,2321.4,0,2.72,5,False,104,143,144,,,0.05,0.95,,
873.0,0.08,-0.08,0.15,2152.0,0,3.77,6,False,143,145,146,,,0.42,0.58,,
750.0,0.09,-0.06,0.13,2026.6,0,3.29,7,False,145,,,,,,,,
916.0,0.05,-0.08,0.12,2167.9,0,2.62,7,False,146,147,148,,,0.4,0.6,,
787.0,0.06,-0.06,0.1,2041.7,0,2.29,8,False,147,,,,,,,,
960.0,0.03,-0.1,0.09,2192.6,0,1.92,8,False,148,149,150,,,0.08,0.92,,
825.0,0.03,-0.08,0.08,2064.9,0,1.68,9,False,149,,,,,,,,
1006.0,0.02,-0.12,0.08,2206.5,0,1.76,9,False,150,151,152,,,0.25,0.75,,
865.0,0.02,-0.09,0.07,2078.0,0,1.54,10,False,151,,,,,,,,
1054.0,0.02,-0.13,0.07,2204.8,0,1.91,10,False,152,153,154,,,0.78,0.22,,
906.0,0.02,-0.1,0.06,2076.4,0,1.67,11,False,153,,,,,,,,
1054.0,0.02,-0.13,0.07,2204.8,0,1.91,11,True,154,,,,,,,,
1016.0,0.07,-0.18,0.19,2191.7,0,4.98,6,False,144,155,156,,,0.56,0.44,,
873.0,0.08,-0.14,0.16,2064.1,0,4.35,7,False,155,,,,,,,,
1065.0,0.06,-0.1,0.13,2116.9,0,4.72,7,False,156,157,158,,,0.34,0.66,,
915.0,0.07,-0.08,0.11,1993.7,0,4.13,8,False,157,,,,,,,,
1114.0,0.03,-0.07,0.07,2113.4,0,3.17,8,False,158,159,160,,,0.7,0.3,,
957.0,0.04,-0.05,0.06,1990.3,0,2.77,9,False,159,,,,,,,,
1164.0,0.01,-0.08,0.04,2150.0,0,1.65,9,False,160,161,162,,,0.57,0.43,,
1000.0,0.01,-0.06,0.03,2024.8,0,1.44,10,False,161,,,,,,,,
1216.0,-0.0,-0.1,0.03,2181.6,0,1.09,10,False,162,163,164,,,0.89,0.11,,
1044.0,-0.0,-0.08,0.02,2054.5,0,0.95,11,False,163,,,,,,,,
1216.0,-0.0,-0.1,0.03,2181.6,0,1.09,11,True,164,,,,,,,,
1011.0,-0.14,0.1,-0.41,2330.0,0,-5.0,2,False,4,165,166,,,0.43,0.57,,
863.0,-0.1,-0.19,0.04,2424.9,0,-5.0,3,False,165,167,168,,,0.45,0.55,,
770.0,-0.03,-0.25,0.28,2349.5,0,-0.98,4,False,167,169,170,,,0.38,0.62,,
701.0,0.03,-0.15,0.15,2248.2,0,0.83,5,False,169,171,172,,,0.3,0.7,,
636.0,0.08,-0.02,0.1,2182.7,0,1.38,6,False,171,173,174,,,0.73,0.27,,
547.0,0.09,-0.02,0.08,2055.6,0,1.21,7,False,173,,,,,,,,
669.0,0.01,-0.16,0.36,2251.0,0,0.47,7,False,174,175,176,,,0.15,0.85,,
607.0,0.08,-0.02,0.08,2189.7,0,1.15,8,False,175,177,178,,,0.12,0.88,,
521.0,0.09,-0.02,0.07,2062.2,0,1.01,9,False,177,,,,,,,,
638.0,0.0,-0.19,0.38,2260.0,0,0.23,9,False,178,179,180,,,0.61,0.39,,
580.0,0.09,-0.01,0.08,2196.4,0,1.21,10,False,179,181,182,,,0.2,0.8,,
498.0,0.1,-0.01,0.07,2068.5,0,1.06,11,False,181,,,,,,,,
580.0,0.09,-0.01,0.08,2196.4,0,1.21,11,True,182,,,,,,,,
676.0,0.03,-0.2,0.28,2281.6,0,0.93,10,False,180,183,184,,,0.43,0.57,,
581.0,0.04,-0.15,0.24,2148.8,0,0.82,11,True,183,,,,,,,,
676.0,0.03,-0.2,0.28,2281.6,0,0.93,11,True,184,,,,,,,,
707.0,0.03,-0.19,0.3,2276.7,0,0.96,8,False,176,185,186,,,0.52,0.48,,
642.0,0.09,-0.03,0.12,2190.4,0,1.82,9,False,185,187,188,,,0.27,0.73,,
552.0,0.1,-0.02,0.1,2062.9,0,1.59,10,False,187,,,,,,,,
676.0,0.02,-0.16,0.35,2248.9,0,0.78,10,False,188,189,190,,,0.54,0.46,,
581.0,0.03,-0.12,0.3,2117.9,0,0.68,11,True,189,,,,,,,,
676.0,0.02,-0.16,0.35,2248.9,0,0.78,11,True,190,,,,,,,,
748.0,0.06,-0.18,0.29,2268.2,0,1.99,9,False,186,191,192,,,0.44,0.56,,
678.0,0.1,-0.01,0.13,2170.4,0,2.43,10,False,191,193,194,,,0.08,0.92,,
582.0,0.12,-0.01,0.11,2044.0,0,2.12,11,False,193,,,,,,,,
678.0,0.1,-0.01,0.13,2170.4,0,2.43,11,True,194,,,,,,,,
790.0,0.07,-0.15,0.28,2243.2,0,2.78,10,False,192,195,196,,,0.28,0.72,,
679.0,0.08,-0.12,0.23,2112.5,0,2.43,11,True,195,,,,,,,,
790.0,0.07,-0.15,0.28,2243.2,0,2.78,11,True,196,,,,,,,,
741.0,0.04,-0.17,0.28,2262.3,0,1.51,6,False,172,197,198,,,0.4,0.6,,
672.0,0.09,-0.02,0.12,2174.6,0,2.07,7,False,197,199,200,,,0.11,0.89,,
577.0,0.1,-0.01,0.1,2048.0,0,1.81,8,False,199,,,,,,,,
707.0,0.03,-0.13,0.32,2236.3,0,0.92,8,False,200,201,202,,,0.52,0.48,,
641.0,0.07,-0.02,0.09,2178.2,0,1.19,9,False,201,203,204,,,0.24,0.76,,
551.0,0.07,-0.02,0.08,2051.4,0,1.04,10,False,203,,,,,,,,
674.0,0.01,-0.16,0.35,2250.6,0,0.36,10,False,204,205,206,,,0.53,0.47,,
579.0,0.01,-0.13,0.29,2119.5,0,0.31,11,True,205,,,,,,,,
674.0,0.01,-0.16,0.35,2250.6,0,0.36,11,True,206,,,,,,,,
746.0,0.03,-0.17,0.29,2262.3,0,1.25,9,False,202,207,208,,,0.09,0.91,,
677.0,0.08,-0.03,0.12,2178.4,0,1.86,10,False,207,209,210,,,0.86,0.14,,
581.0,0.09,-0.02,0.1,2051.5,0,1.62,11,False,209,,,,,,,,
677.0,0.08,-0.03,0.12,2178.4,0,1.86,11,True,210,,,,,,,,
787.0,0.05,-0.17,0.27,2257.8,0,2.01,10,False,208,211,212,,,0.54,0.46,,
677.0,0.06,-0.13,0.22,2126.3,0,1.75,11,True,211,,,,,,,,
787.0,0.05,-0.17,0.27,2257.8,0,2.01,11,True,212,,,,,,,,
782.0,0.06,-0.16,0.27,2253.9,0,2.18,7,False,198,213,214,,,0.54,0.46,,
708.0,0.09,-0.01,0.11,2158.7,0,2.45,8,False,213,215,216,,,0.93,0.07,,
608.0,0.11,-0.01,0.1,2033.0,0,2.14,9,False,215,,,,,,,,
743.0,0.03,-0.11,0.27,2223.6,0,1.06,9,False,216,217,218,,,0.62,0.38,,
639.0,0.04,-0.09,0.23,2094.1,0,0.93,10,False,217,,,,,,,,
782.0,0.03,-0.15,0.26,2255.3,0,1.25,10,False,218,219,220,,,0.31,0.69,,
672.0,0.03,-0.12,0.22,2124.0,0,1.09,11,True,219,,,,,,,,
782.0,0.03,-0.15,0.26,2255.3,0,1.25,11,True,220,,,,,,,,
824.0,0.06,-0.15,0.24,2234.0,0,2.74,8,False,214,221,222,,,0.55,0.45,,
744.0,0.09,-0.0,0.11,2142.2,0,2.55,9,False,221,223,224,,,0.51,0.49,,
639.0,0.1,-0.0,0.09,2017.5,0,2.23,10,False,223,,,,,,,,
780.0,0.03,-0.09,0.22,2211.4,0,1.14,10,False,224,225,226,,,0.85,0.15,,
670.0,0.04,-0.07,0.19,2082.7,0,1.0,11,False,225,,,,,,,,
780.0,0.03,-0.09,0.22,2211.4,0,1.14,11,True,226,,,,,,,,
867.0,0.06,-0.13,0.2,2214.6,0,2.87,9,False,222,227,228,,,0.62,0.38,,
745.0,0.07,-0.1,0.17,2085.6,0,2.51,10,False,227,,,,,,,,
911.0,0.05,-0.12,0.16,2201.9,0,2.78,10,False,228,229,230,,,1.0,0.0,,
783.0,0.06,-0.09,0.13,2073.7,0,2.43,11,False,229,,,,,,,,
911.0,0.05,-0.12,0.16,2201.9,0,2.78,11,True,230,,,,,,,,
813.0,0.04,-0.24,0.3,2314.0,0,1.84,5,False,170,231,232,,,0.82,0.18,,
737.0,0.09,-0.06,0.15,2183.6,0,2.8,6,False,231,233,234,,,0.63,0.37,,
633.0,0.11,-0.04,0.13,2056.4,0,2.45,7,False,233,,,,,,,,
775.0,0.05,-0.11,0.24,2217.7,0,1.83,7,False,234,235,236,,,0.04,0.96,,
666.0,0.06,-0.08,0.2,2088.6,0,1.6,8,False,235,,,,,,,,
816.0,0.04,-0.13,0.23,2235.8,0,1.83,8,False,236,237,238,,,0.05,0.95,,
738.0,0.07,-0.02,0.11,2158.1,0,1.9,9,False,237,239,240,,,0.43,0.57,,
634.0,0.07,-0.02,0.09,2032.4,0,1.66,10,False,239,,,,,,,,
774.0,0.03,-0.11,0.23,2224.9,0,0.97,10,False,240,241,242,,,0.65,0.35,,
665.0,0.03,-0.08,0.2,2095.3,0,0.85,11,False,241,,,,,,,,
774.0,0.03,-0.11,0.23,2224.9,0,0.97,11,True,242,,,,,,,,
858.0,0.04,-0.14,0.2,2238.7,0,2.06,9,False,238,243,244,,,0.46,0.54,,
776.0,0.07,-0.03,0.1,2150.9,0,2.19,10,False,243,245,246,,,0.44,0.56,,
666.0,0.07,-0.02,0.09,2025.6,0,1.92,11,False,245,,,,,,,,
776.0,0.07,-0.03,0.1,2150.9,0,2.19,11,True,246,,,,,,,,
902.0,0.04,-0.14,0.17,2228.4,0,2.37,10,False,244,247,248,,,0.67,0.33,,
775.0,0.05,-0.11,0.14,2098.6,0,2.07,11,False,247,,,,,,,,
902.0,0.04,-0.14,0.17,2228.4,0,2.37,11,True,248,,,,,,,,
858.0,0.08,-0.18,0.26,2244.9,0,3.58,6,False,232,249,250,,,0.77,0.23,,
772.0,0.11,0.01,0.11,2122.7,0,3.57,7,False,249,251,252,,,1.0,0.0,,
664.0,0.12,0.01,0.1,1999.1,0,3.12,8,False,251,,,,,,,,
809.0,0.04,-0.07,0.18,2188.3,0,1.56,8,False,252,253,254,,,0.8,0.2,,
695.0,0.05,-0.05,0.15,2060.8,0,1.36,9,False,253,,,,,,,,
849.0,0.03,-0.12,0.17,2232.8,0,1.25,9,False,254,255,256,,,0.49,0.51,,
768.0,0.04,-0.04,0.1,2166.3,0,1.39,10,False,255,257,258,,,0.64,0.36,,
660.0,0.05,-0.03,0.08,2040.2,0,1.21,11,False,257,,,,,,,,
768.0,0.04,-0.04,0.1,2166.3,0,1.39,11,True,258,,,,,,,,
892.0,0.03,-0.14,0.16,2241.6,0,1.8,10,False,256,259,260,,,0.74,0.26,,
766.0,0.04,-0.11,0.14,2111.0,0,1.58,11,True,259,,,,,,,,
892.0,0.03,-0.14,0.16,2241.6,0,1.8,11,True,260,,,,,,,,
902.0,0.08,-0.12,0.2,2188.9,0,4.0,7,False,250,261,262,,,0.37,0.63,,
775.0,0.09,-0.1,0.17,2061.5,0,3.5,8,False,261,,,,,,,,
946.0,0.06,-0.1,0.14,2169.6,0,3.31,8,False,262,263,264,,,0.61,0.39,,
813.0,0.06,-0.08,0.11,2043.3,0,2.89,9,False,263,,,,,,,,
992.0,0.04,-0.1,0.1,2171.4,0,2.62,9,False,264,265,266,,,0.86,0.14,,
852.0,0.04,-0.07,0.08,2045.0,0,2.29,10,False,265,,,,,,,,
1039.0,0.03,-0.1,0.07,2179.4,0,2.17,10,False,266,267,268,,,0.75,0.25,,
893.0,0.03,-0.08,0.06,2052.4,0,1.89,11,False,267,,,,,,,,
1039.0,0.03,-0.1,0.07,2179.4,0,2.17,11,True,268,,,,,,,,
893.0,-0.02,-0.3,0.16,2426.5,0,-0.54,4,False,168,269,270,,,0.47,0.53,,
812.0,0.05,-0.18,0.22,2260.5,0,2.11,5,False,269,271,272,,,0.53,0.47,,
735.0,0.09,-0.02,0.11,2159.5,0,2.48,6,False,271,273,274,,,0.27,0.73,,
632.0,0.1,-0.02,0.09,2033.7,0,2.17,7,False,273,,,,,,,,
772.0,0.04,-0.1,0.24,2216.9,0,1.33,7,False,274,275,276,,,0.45,0.55,,
663.0,0.04,-0.08,0.2,2087.8,0,1.17,8,False,275,,,,,,,,
812.0,0.03,-0.14,0.23,2245.6,0,1.47,8,False,276,277,278,,,0.96,0.04,,
735.0,0.06,-0.03,0.11,2166.1,0,1.79,9,False,277,279,280,,,0.21,0.79,,
631.0,0.07,-0.03,0.09,2040.0,0,1.57,10,False,279,,,,,,,,
771.0,0.02,-0.12,0.24,2231.6,0,0.88,10,False,280,281,282,,,0.31,0.69,,
663.0,0.03,-0.09,0.2,2101.7,0,0.77,11,True,281,,,,,,,,
771.0,0.02,-0.12,0.24,2231.6,0,0.88,11,True,282,,,,,,,,
854.0,0.04,-0.15,0.21,2247.2,0,1.96,9,False,278,283,284,,,0.02,0.98,,
773.0,0.07,-0.03,0.11,2153.0,0,2.32,10,False,283,285,286,,,0.27,0.73,,
664.0,0.08,-0.02,0.09,2027.6,0,2.03,11,False,285,,,,,,,,
773.0,0.07,-0.03,0.11,2153.0,0,2.32,11,True,286,,,,,,,,
898.0,0.05,-0.15,0.18,2230.3,0,2.5,10,False,284,287,288,,,0.42,0.58,,
772.0,0.05,-0.11,0.15,2100.4,0,2.18,11,True,287,,,,,,,,
898.0,0.05,-0.15,0.18,2230.3,0,2.5,11,True,288,,,,,,,,
856.0,0.06,-0.15,0.22,2227.4,0,3.0,6,False,272,289,290,,,0.89,0.11,,
735.0,0.07,-0.11,0.19,2097.7,0,2.62,7,False,289,,,,,,,,
900.0,0.06,-0.12,0.18,2203.0,0,3.05,7,False,290,291,292,,,0.84,0.16,,
773.0,0.07,-0.1,0.15,2074.7,0,2.66,8,False,291,,,,,,,,
945.0,0.05,-0.11,0.13,2192.9,0,2.75,8,False,292,293,294,,,0.72,0.28,,
812.0,0.05,-0.09,0.11,2065.2,0,2.4,9,False,293,,,,,,,,
991.0,0.04,-0.11,0.1,2189.8,0,2.45,9,False,294,295,296,,,0.63,0.37,,
852.0,0.04,-0.09,0.08,2062.3,0,2.14,10,False,295,,,,,,,,
1039.0,0.03,-0.11,0.08,2187.2,0,2.28,10,False,296,297,298,,,0.43,0.57,,
892.0,0.03,-0.09,0.07,2059.8,0,1.99,11,False,297,,,,,,,,
1039.0,0.03,-0.11,0.08,2187.2,0,2.28,11,True,298,,,,,,,,
942.0,0.05,-0.27,0.24,2313.2,0,3.23,5,False,270,299,300,,,0.47,0.53,,
849.0,0.1,-0.06,0.15,2140.1,0,4.15,6,False,299,301,302,,,0.67,0.33,,
730.0,0.11,-0.05,0.13,2015.4,0,3.63,7,False,301,,,,,,,,
