V1,V2,V3,V4,V5,V6,V7,V8,V9,state,Next_State_1,Next_State_2,Next_State_3,Next_State_4,Prob_1,Prob_2,Prob_3,Prob_4
980.0,0.02,-0.07,0.06,1270.2,0,1.96,7,False,55,,,,,,,,
1191.0,0.01,-0.07,0.05,1327.6,0,2.09,7,False,56,57,58,,,0.86,0.14,,
1023.0,0.01,-0.05,0.05,1250.3,0,1.83,8,False,57,,,,,,,,
1242.0,0.0,-0.06,0.04,1331.6,0,1.47,8,False,58,59,60,,,0.3,0.7,,
1068.0,0.0,-0.05,0.03,1254.0,0,1.29,9,False,59,,,,,,,,
1294.0,-0.01,-0.06,0.02,1348.7,0,0.88,9,False,60,61,62,,,0.88,0.12,,
1112.0,-0.01,-0.05,0.02,1270.2,0,0.77,10,False,61,,,,,,,,
1347.0,-0.01,-0.07,0.02,1368.0,0,0.45,10,False,62,63,64,,,0.47,0.53,,
1158.0,-0.01,-0.06,0.01,1288.3,0,0.4,11,False,63,,,,,,,,
1347.0,-0.01,-0.07,0.02,1368.0,0,0.45,11,True,64,,,,,,,,
1155.0,-0.02,-0.16,-0.01,1500.0,0,-1.15,3,False,8,65,66,,,0.27,0.73,,
1038.0,0.0,-0.11,0.07,1404.3,0,0.96,4,False,65,67,68,,,0.55,0.45,,
935.0,0.02,-0.04,0.07,1342.2,0,1.34,5,False,67,69,70,,,0.9,0.1,,
803.0,0.02,-0.03,0.06,1264.0,0,1.17,6,False,69,,,,,,,,
978.0,0.01,-0.06,0.04,1373.7,0,0.77,6,False,70,71,72,,,0.42,0.58,,
841.0,0.01,-0.05,0.04,1293.7,0,0.68,7,False,71,,,,,,,,
1023.0,0.0,-0.08,0.04,1389.0,0,0.8,7,False,72,73,74,,,0.7,0.3,,
879.0,0.01,-0.06,0.03,1308.1,0,0.7,8,False,73,,,,,,,,
1070.0,0.0,-0.09,0.04,1390.9,0,0.92,8,False,74,75,76,,,0.54,0.46,,
919.0,0.0,-0.07,0.03,1309.9,0,0.8,9,False,75,,,,,,,,
1119.0,0.0,-0.09,0.04,1381.5,0,1.15,9,False,76,77,78,,,0.2,0.8,,
961.0,0.0,-0.07,0.03,1301.1,0,1.01,10,False,77,,,,,,,,
1169.0,0.0,-0.09,0.04,1370.2,0,1.25,10,False,78,79,80,,,0.95,0.05,,
1004.0,0.0,-0.07,0.03,1290.4,0,1.09,11,False,79,,,,,,,,
1169.0,0.0,-0.09,0.04,1370.2,0,1.25,11,True,80,,,,,,,,
1086.0,0.01,-0.1,0.06,1380.5,0,1.53,5,False,68,81,82,,,0.09,0.91,,
933.0,0.01,-0.08,0.05,1300.1,0,1.34,6,False,81,,,,,,,,
1136.0,0.01,-0.09,0.05,1357.2,0,1.77,6,False,82,83,84,,,0.45,0.55,,
976.0,0.01,-0.07,0.05,1278.2,0,1.54,7,False,83,,,,,,,,
1187.0,0.01,-0.07,0.05,1342.2,0,1.74,7,False,84,85,86,,,0.1,0.9,,
1020.0,0.01,-0.06,0.04,1264.1,0,1.52,8,False,85,,,,,,,,
1238.0,-0.0,-0.07,0.03,1343.1,0,1.33,8,False,86,87,88,,,0.84,0.16,,
1064.0,-0.0,-0.05,0.03,1264.9,0,1.16,9,False,87,,,,,,,,
1290.0,-0.0,-0.07,0.03,1348.7,0,1.08,9,False,88,89,90,,,0.11,0.89,,
1109.0,-0.0,-0.05,0.03,1270.2,0,0.95,10,False,89,,,,,,,,
1344.0,-0.01,-0.07,0.03,1349.8,0,1.07,10,False,90,91,92,,,0.81,0.19,,
1155.0,-0.01,-0.06,0.03,1271.2,0,0.94,11,False,91,,,,,,,,
1344.0,-0.01,-0.07,0.03,1349.8,0,1.07,11,True,92,,,,,,,,
1208.0,0.0,-0.16,0.07,1417.4,0,1.71,4,False,66,93,94,,,0.65,0.35,,
1086.0,0.02,-0.05,0.08,1311.8,0,2.53,5,False,93,95,96,,,0.26,0.74,,
934.0,0.03,-0.04,0.07,1235.4,0,2.22,6,False,95,,,,,,,,
1086.0,0.02,-0.05,0.08,1311.8,0,2.53,6,False,96,,,,,,,,
1262.0,0.02,-0.11,0.09,1330.6,0,3.12,5,False,94,97,98,,,0.72,0.28,,
1085.0,0.02,-0.09,0.08,1253.2,0,2.73,6,False,97,,,,,,,,
1316.0,0.01,-0.06,0.08,1284.0,0,3.1,6,False,98,99,100,,,0.56,0.44,,
1131.0,0.01,-0.05,0.07,1209.3,0,2.71,7,False,99,,,,,,,,
1316.0,0.01,-0.06,0.08,1284.0,0,3.1,7,False,100,,,,,,,,
