V1,V2,V3,State,Next_State_1,Next_State_2,Next_State_3,Next_State_4,Prob_1,Prob_2,Prob_3,Prob_4
0.46,0.039,19,418,422,423,424,,0.51,0.35,0.13,
0.54,0.041,20,422,,,,,,,,
0.57,0.045,20,423,,,,,,,,
0.51,0.034,20,424,,,,,,,,
0.46,0.036,17,59,413,308,385,,0.36,0.36,0.28,
0.55,0.038,18,413,,,,,,,,
0.45,0.034,18,308,383,,,,1.0,,,
0.51,0.037,19,383,,,,,,,,
0.43,0.033,18,385,70,,,,1.0,,,
0.47,0.034,19,70,275,60,,,0.05,0.95,,
0.55,0.039,20,275,,,,,,,,
0.5,0.039,20,60,303,,,,1.0,,,
0.58,0.04,21,303,,,,,,,,
0.43,0.042,17,92,112,425,,,0.61,0.39,,
0.43,0.048,18,112,426,248,94,,0.23,0.26,0.51,
0.44,0.048,19,426,427,243,,,0.37,0.63,,
0.56,0.055,20,427,,,,,,,,
0.51,0.05,20,243,,,,,,,,
0.52,0.049,19,248,,,,,,,,
0.5,0.052,19,94,428,,,,1.0,,,
0.61,0.047,20,428,,,,,,,,
0.46,0.037,18,425,429,237,127,,0.2,0.31,0.48,
0.55,0.035,19,429,,,,,,,,
0.57,0.037,19,237,,,,,,,,
0.55,0.04,19,127,,,,,,,,
0.55,0.033,15,278,,,,,,,,
0.53,0.03,14,405,,,,,,,,
0.57,0.036,14,406,,,,,,,,
0.43,0.042,12,92,430,431,,,0.52,0.48,,
0.44,0.041,13,430,432,433,,,0.69,0.31,,
0.54,0.036,14,432,,,,,,,,
0.45,0.039,14,433,350,434,60,,0.4,0.34,0.26,
0.43,0.044,15,350,225,,,,1.0,,,
0.54,0.051,16,225,,,,,,,,
0.56,0.035,15,434,,,,,,,,
0.5,0.039,15,60,435,,,,1.0,,,
0.55,0.045,16,435,,,,,,,,
0.5,0.043,13,431,65,436,51,,0.47,0.26,0.27,
0.55,0.043,14,65,,,,,,,,
0.51,0.046,14,436,,,,,,,,
0.52,0.047,14,51,,,,,,,,
0.51,0.044,9,349,,,,,,,,
0.42,0.046,8,340,339,257,,,0.66,0.34,,
0.44,0.049,9,339,10,437,438,,0.27,0.39,0.33,
0.45,0.048,10,10,39,439,440,,0.12,0.21,0.68,
0.57,0.055,11,39,,,,,,,,
0.55,0.053,11,439,,,,,,,,
0.47,0.045,11,440,435,31,,,0.45,0.55,,
0.55,0.045,12,435,,,,,,,,
0.55,0.041,12,31,,,,,,,,
0.51,0.048,10,437,,,,,,,,
0.45,0.043,10,438,276,,,,1.0,,,
0.49,0.039,11,276,55,31,352,,0.45,0.26,0.29,
0.45,0.045,12,55,441,264,,,0.58,0.42,,
0.54,0.04,13,441,,,,,,,,
0.43,0.043,13,264,442,443,444,,0.49,0.2,0.31,
0.42,0.047,14,442,445,446,436,,0.37,0.2,0.43,
0.46,0.047,15,445,198,11,,,0.41,0.59,,
0.54,0.044,16,198,,,,,,,,
0.46,0.051,16,11,178,402,447,,0.13,0.34,0.53,
0.57,0.052,17,178,,,,,,,,
0.51,0.045,17,402,,,,,,,,
0.55,0.059,17,447,,,,,,,,
0.47,0.041,15,446,57,436,303,,0.38,0.19,0.43,
0.53,0.038,16,57,,,,,,,,
0.51,0.046,16,436,,,,,,,,
0.58,0.04,16,303,,,,,,,,
0.51,0.046,15,436,,,,,,,,
0.42,0.042,14,443,448,288,361,,0.47,0.16,0.37,
0.48,0.041,15,448,449,450,,,0.5,0.5,,
0.54,0.046,16,449,,,,,,,,
0.57,0.043,16,450,,,,,,,,
0.41,0.037,15,288,45,72,,,0.74,0.26,,
0.5,0.037,16,45,451,,,,1.0,,,
0.62,0.034,17,451,,,,,,,,
0.43,0.032,16,72,452,453,,,0.5,0.5,,
0.53,0.037,17,452,,,,,,,,
0.44,0.036,17,453,430,454,,,0.18,0.82,,
0.44,0.041,18,430,455,30,,,0.6,0.4,,
0.44,0.047,19,455,223,219,,,0.3,0.7,,
0.52,0.054,20,223,,,,,,,,
0.55,0.049,20,219,,,,,,,,
0.48,0.043,19,30,445,25,,,0.59,0.41,,
0.46,0.047,20,445,192,456,,,0.06,0.94,,
0.57,0.05,21,192,,,,,,,,
0.54,0.042,21,456,,,,,,,,
0.47,0.046,20,25,457,458,36,,0.63,0.01,0.36,
0.56,0.04,21,457,,,,,,,,
0.58,0.049,21,458,,,,,,,,
0.48,0.05,21,36,,,,,,,,
0.45,0.033,18,454,459,460,461,,0.33,0.35,0.32,
0.46,0.032,19,459,397,462,463,,0.49,0.11,0.4,
0.53,0.036,20,397,,,,,,,,
0.51,0.032,20,462,,,,,,,,
0.45,0.028,20,463,464,465,,,0.35,0.65,,
0.54,0.03,21,464,,,,,,,,
0.42,0.028,21,465,,,,,,,,
0.49,0.029,19,460,404,466,,,0.44,0.56,,
0.49,0.032,20,404,467,468,,,0.9,0.1,,
0.49,0.033,21,467,,,,,,,,
0.45,0.03,21,468,,,,,,,,
0.58,0.034,20,466,,,,,,,,
0.56,0.029,19,461,,,,,,,,
0.53,0.045,15,361,,,,,,,,
0.41,0.041,14,444,351,,,,1.0,,,
0.42,0.038,15,351,399,,,,1.0,,,
0.53,0.033,16,399,,,,,,,,
0.55,0.041,12,31,,,,,,,,
0.49,0.043,12,352,25,469,,,0.84,0.16,,
0.47,0.046,13,25,470,,,,1.0,,,
0.49,0.05,14,470,471,472,52,,0.47,0.15,0.38,
0.6,0.057,15,471,,,,,,,,
0.47,0.051,15,472,473,,,,1.0,,,
0.49,0.057,16,473,474,204,,,0.53,0.47,,
0.61,0.055,17,474,,,,,,,,
0.6,0.059,17,204,,,,,,,,
0.57,0.046,15,52,,,,,,,,
0.54,0.048,13,469,,,,,,,,
0.46,0.053,9,257,475,,,,1.0,,,
0.54,0.06,10,475,,,,,,,,
0.45,0.052,7,337,121,182,,,0.53,0.47,,
0.52,0.057,8,121,,,,,,,,
0.53,0.047,8,182,,,,,,,,
0.35,0.044,6,334,244,476,477,,0.11,0.38,0.51,
0.43,0.047,7,244,478,479,,,0.44,0.56,,
0.45,0.053,8,478,150,,,,1.0,,,
0.55,0.058,9,150,,,,,,,,
0.42,0.044,8,479,418,327,123,,0.17,0.48,0.35,
0.46,0.039,9,418,457,59,441,,0.25,0.24,0.51,
0.56,0.04,10,457,,,,,,,,
0.46,0.036,10,59,48,,,,1.0,,,
0.47,0.036,11,48,434,,,,1.0,,,
0.56,0.035,12,434,,,,,,,,
0.54,0.04,10,441,,,,,,,,
0.47,0.049,9,327,480,481,104,,0.44,0.46,0.09,
0.49,0.046,10,480,414,482,,,0.18,0.82,,
0.59,0.044,11,414,,,,,,,,
0.61,0.046,11,482,,,,,,,,
0.59,0.056,10,481,,,,,,,,
0.53,0.053,10,104,,,,,,,,
0.48,0.046,9,123,183,483,,,0.59,0.41,,
0.54,0.052,10,183,,,,,,,,
0.49,0.049,10,483,137,193,,,0.23,0.77,,
0.48,0.055,11,137,247,,,,1.0,,,
0.46,0.055,12,247,484,485,486,,0.37,0.15,0.48,
0.46,0.056,13,484,345,177,472,,0.59,0.14,0.28,
0.48,0.053,14,345,487,,,,1.0,,,
0.54,0.058,15,487,,,,,,,,
0.48,0.061,14,177,488,28,,,0.7,0.3,,
0.59,0.064,15,488,,,,,,,,
0.51,0.055,15,28,,,,,,,,
0.47,0.051,14,472,480,,,,1.0,,,
0.49,0.046,15,480,342,186,,,0.84,0.16,,
0.53,0.052,16,342,,,,,,,,
0.49,0.041,16,186,199,,,,1.0,,,
0.54,0.047,17,199,,,,,,,,
0.49,0.052,13,485,489,347,,,0.44,0.56,,
0.62,0.048,14,489,,,,,,,,
0.55,0.052,14,347,,,,,,,,
0.52,0.062,13,486,,,,,,,,
0.57,0.056,11,193,,,,,,,,
0.38,0.041,7,476,490,491,418,,0.1,0.17,0.73,
0.41,0.045,8,490,492,,,,1.0,,,
0.47,0.043,9,492,236,,,,1.0,,,
0.46,0.038,10,236,275,493,,,0.61,0.39,,
0.55,0.039,11,275,,,,,,,,
0.47,0.042,11,493,232,60,425,,0.32,0.18,0.5,
0.53,0.04,12,232,,,,,,,,
0.5,0.039,12,60,494,291,432,,0.41,0.17,0.42,
0.47,0.038,13,494,495,,,,1.0,,,
0.52,0.034,14,495,,,,,,,,
0.56,0.039,13,291,,,,,,,,
0.54,0.036,13,432,,,,,,,,
0.46,0.037,12,425,54,,,,1.0,,,
0.49,0.035,13,54,281,45,496,,0.46,0.08,0.45,
0.6,0.035,14,281,,,,,,,,
0.5,0.037,14,45,497,315,,,0.58,0.42,,
0.54,0.034,15,497,,,,,,,,
0.47,0.04,15,315,498,453,,,0.25,0.75,,
0.52,0.036,16,498,,,,,,,,
0.44,0.036,16,453,74,,,,1.0,,,
0.54,0.037,17,74,,,,,,,,
0.46,0.04,14,496,312,,,,1.0,,,
0.44,0.038,15,312,494,,,,1.0,,,
0.47,0.038,16,494,49,499,,,0.56,0.44,,
0.51,0.038,17,49,,,,,,,,
0.44,0.043,17,499,312,15,,,0.53,0.47,,
0.44,0.038,18,312,431,238,12,,0.1,0.73,0.17,
0.5,0.043,19,431,29,236,97,,0.58,0.17,0.25,
0.55,0.046,20,29,,,,,,,,
0.46,0.038,20,236,31,,,,1.0,,,
0.55,0.041,21,31,,,,,,,,
0.6,0.05,20,97,,,,,,,,
0.49,0.037,19,238,47,434,497,,0.29,0.27,0.44,
0.46,0.042,20,47,500,282,,,0.46,0.54,,
0.53,0.048,21,500,,,,,,,,
0.57,0.042,21,282,,,,,,,,
0.56,0.035,20,434,,,,,,,,
0.54,0.034,20,497,,,,,,,,
0.46,0.043,19,12,91,501,277,,0.23,0.12,0.64,
0.48,0.045,20,91,282,41,502,,0.44,0.06,0.49,
0.57,0.042,21,282,,,,,,,,
0.45,0.041,21,41,,,,,,,,
0.6,0.045,21,502,,,,,,,,
0.52,0.05,20,501,,,,,,,,
0.47,0.037,20,277,353,,,,1.0,,,
0.5,0.038,21,353,,,,,,,,
0.45,0.04,18,15,271,396,503,,0.22,0.26,0.52,
0.49,0.038,19,271,504,,,,1.0,,,
0.5,0.044,20,504,259,189,349,,0.46,0.11,0.42,
0.6,0.048,21,259,,,,,,,,
0.6,0.043,21,189,,,,,,,,
0.51,0.044,21,349,,,,,,,,
0.51,0.036,19,396,,,,,,,,
0.49,0.042,19,503,480,505,503,,0.4,0.04,0.56,
0.49,0.046,20,480,506,,,,1.0,,,
0.47,0.053,21,506,,,,,,,,
0.46,0.046,20,505,445,,,,1.0,,,
0.46,0.047,21,445,,,,,,,,
0.49,0.042,20,503,507,393,293,,0.55,0.14,0.31,
0.56,0.047,21,507,,,,,,,,
0.59,0.042,21,393,,,,,,,,
0.5,0.042,21,293,,,,,,,,
0.41,0.04,8,491,508,509,,,0.85,0.15,,
0.42,0.04,9,508,70,,,,1.0,,,
0.47,0.034,10,70,70,378,,,0.59,0.41,,
0.47,0.034,11,70,272,497,,,0.62,0.38,,
0.5,0.034,12,272,310,,,,1.0,,,
0.47,0.035,13,310,510,,,,1.0,,,
0.5,0.031,14,510,511,,,,1.0,,,
0.52,0.029,15,511,,,,,,,,
0.54,0.034,12,497,,,,,,,,
0.57,0.039,11,378,,,,,,,,
0.4,0.037,9,509,100,270,,,0.81,0.19,,
0.42,0.037,10,100,512,,,,1.0,,,
0.4,0.034,11,512,286,,,,1.0,,,
0.42,0.034,12,286,235,,,,1.0,,,
0.51,0.035,13,235,,,,,,,,
0.39,0.035,10,270,404,277,,,0.49,0.51,,
0.49,0.032,11,404,69,,,,1.0,,,
0.46,0.033,12,69,513,514,,,0.59,0.41,,
0.42,0.03,13,513,71,515,424,,0.52,0.17,0.31,
0.44,0.034,14,71,516,84,,,0.36,0.64,,
0.41,0.038,15,516,235,386,,,0.85,0.15,,
0.51,0.035,16,235,,,,,,,,
0.42,0.035,16,386,50,459,,,0.34,0.66,,
0.51,0.04,17,50,,,,,,,,
0.46,0.032,17,459,517,307,424,,0.26,0.42,0.33,
0.42,0.031,18,517,385,308,392,,0.0,0.51,0.49,
0.43,0.033,19,385,405,75,,,0.45,0.55,,
0.53,0.03,20,405,,,,,,,,
0.5,0.03,20,75,308,463,518,,0.4,0.39,0.21,
0.45,0.034,21,308,,,,,,,,
0.45,0.028,21,463,,,,,,,,
0.56,0.03,21,518,,,,,,,,
0.45,0.034,19,308,307,,,,1.0,,,
0.45,0.036,20,307,280,,,,1.0,,,
0.53,0.032,21,280,,,,,,,,
0.5,0.035,19,392,301,,,,1.0,,,
0.57,0.035,20,301,,,,,,,,
0.45,0.036,18,307,493,277,240,,0.39,0.22,0.39,
0.47,0.042,19,493,120,,,,1.0,,,
0.45,0.046,20,120,423,282,,,0.85,0.15,,
0.57,0.045,21,423,,,,,,,,
0.57,0.042,21,282,,,,,,,,
0.47,0.037,19,277,519,278,520,,0.14,0.57,0.29,
0.51,0.039,20,519,,,,,,,,
0.55,0.033,20,278,,,,,,,,
0.55,0.042,20,520,,,,,,,,
0.52,0.033,19,240,,,,,,,,
0.51,0.034,18,424,,,,,,,,
0.41,0.031,15,84,71,521,279,,0.03,0.37,0.6,
0.44,0.034,16,71,522,269,523,,0.66,0.2,0.14,
0.43,0.029,17,522,524,525,,,0.47,0.53,,
0.52,0.027,18,524,,,,,,,,
0.45,0.025,18,525,87,,,,1.0,,,
0.54,0.027,19,87,,,,,,,,
0.44,0.035,17,269,386,,,,1.0,,,
0.42,0.035,18,386,390,396,,,0.48,0.52,,
0.49,0.031,19,390,526,,,,1.0,,,
0.48,0.031,20,526,75,239,59,,0.44,0.23,0.33,
0.5,0.03,21,75,,,,,,,,
0.57,0.034,21,239,,,,,,,,
0.46,0.036,21,59,,,,,,,,
0.51,0.036,19,396,,,,,,,,
0.43,0.035,17,523,397,,,,1.0,,,
0.53,0.036,18,397,,,,,,,,
0.46,0.027,16,521,527,,,,1.0,,,
0.49,0.028,17,527,528,462,,,0.45,0.55,,
0.45,0.032,18,528,526,,,,1.0,,,
0.48,0.031,19,526,529,,,,1.0,,,
0.54,0.032,20,529,,,,,,,,
0.51,0.032,18,462,,,,,,,,
0.44,0.033,16,279,432,,,,1.0,,,
0.54,0.036,17,432,,,,,,,,
0.5,0.033,14,515,530,531,299,,0.22,0.34,0.44,
0.52,0.035,15,530,,,,,,,,
0.6,0.031,15,531,,,,,,,,
0.47,0.03,15,299,532,,,,1.0,,,
0.49,0.027,16,532,533,,,,1.0,,,
0.5,0.024,17,533,534,,,,1.0,,,
0.59,0.022,18,534,,,,,,,,
0.51,0.034,14,424,,,,,,,,
0.42,0.029,13,514,535,515,536,,0.45,0.09,0.46,
0.38,0.029,14,535,537,538,,,0.07,0.93,,
0.44,0.031,15,537,299,,,,1.0,,,
0.47,0.03,16,299,539,,,,1.0,,,
0.56,0.031,17,539,,,,,,,,
0.37,0.025,15,538,540,541,542,,0.39,0.08,0.54,
0.4,0.026,16,540,540,543,514,,0.35,0.4,0.25,
0.4,0.026,17,540,544,545,545,,0.43,0.29,0.28,
0.4,0.024,18,544,546,,,,1.0,,,
0.4,0.027,19,546,390,,,,1.0,,,
0.49,0.031,20,390,285,405,468,,0.23,0.41,0.36,
0.52,0.028,21,285,,,,,,,,
0.53,0.03,21,405,,,,,,,,
0.45,0.03,21,468,,,,,,,,
0.43,0.026,18,545,513,547,544,,0.1,0.09,0.81,
0.42,0.03,19,513,548,,,,1.0,,,
0.47,0.033,20,548,301,,,,1.0,,,
0.57,0.035,21,301,,,,,,,,
0.42,0.025,19,547,525,549,,,0.14,0.86,,
0.45,0.025,20,525,550,551,522,,0.76,0.23,0.01,
0.53,0.025,21,550,,,,,,,,
0.5,0.028,21,551,,,,,,,,
0.43,0.029,21,522,,,,,,,,
0.39,0.026,20,549,388,,,,1.0,,,
0.46,0.028,21,388,,,,,,,,
0.4,0.024,19,544,552,553,554,,0.55,0.42,0.03,
0.45,0.024,20,552,524,555,,,0.15,0.85,,
0.52,0.027,21,524,,,,,,,,
0.53,0.023,21,555,,,,,,,,
0.43,0.021,20,553,556,,,,1.0,,,
0.42,0.024,21,556,,,,,,,,
0.37,0.021,20,554,557,558,559,,0.14,0.49,0.37,
0.39,0.022,21,557,,,,,,,,
0.38,0.024,21,558,,,,,,,,
0.44,0.021,21,559,,,,,,,,
0.43,0.026,18,545,560,,,,1.0,,,
0.45,0.027,19,560,561,,,,1.0,,,
0.53,0.029,20,561,,,,,,,,
0.46,0.022,17,543,562,563,564,,0.37,0.5,0.13,
0.48,0.025,18,562,565,566,567,,0.18,0.12,0.7,
0.44,0.027,19,565,568,,,,1.0,,,
0.43,0.024,20,568,544,569,,,0.72,0.28,,
0.4,0.024,21,544,,,,,,,,
0.46,0.021,21,569,,,,,,,,
0.55,0.022,19,566,,,,,,,,
0.5,0.025,19,567,570,,,,1.0,,,
0.6,0.025,20,570,,,,,,,,
0.47,0.022,18,563,571,,,,1.0,,,
0.44,0.024,19,571,572,573,572,,0.25,0.3,0.44,
0.47,0.023,20,572,574,566,,,0.96,0.04,,
0.45,0.023,21,574,,,,,,,,
0.55,0.022,21,566,,,,,,,,
0.44,0.026,20,573,545,540,,,0.49,0.51,,
0.43,0.026,21,545,,,,,,,,
0.4,0.026,21,540,,,,,,,,
0.47,0.023,20,572,575,576,574,,0.41,0.38,0.22,
0.42,0.022,21,575,,,,,,,,
0.53,0.021,21,576,,,,,,,,
0.45,0.023,21,574,,,,,,,,
0.51,0.024,18,564,,,,,,,,
0.42,0.029,17,514,577,527,578,,0.22,0.31,0.47,
0.47,0.028,18,577,391,,,,1.0,,,
0.55,0.029,19,391,,,,,,,,
0.49,0.028,18,527,579,,,,1.0,,,
0.59,0.029,19,579,,,,,,,,
0.47,0.029,18,578,463,,,,1.0,,,
0.45,0.028,19,463,580,280,581,,0.11,0.38,0.51,
0.43,0.025,20,580,578,81,,,0.07,0.93,,
0.47,0.029,21,578,,,,,,,,
0.48,0.027,21,81,,,,,,,,
0.53,0.032,20,280,,,,,,,,
0.53,0.028,20,581,,,,,,,,
0.4,0.023,16,541,582,543,,,0.37,0.63,,
0.44,0.023,17,582,583,543,,,0.9,0.1,,
0.52,0.026,18,583,,,,,,,,
0.46,0.022,18,543,574,584,,,0.69,0.31,,
0.45,0.023,19,574,585,586,587,,0.13,0.4,0.46,
0.49,0.026,20,585,510,518,588,,0.85,0.04,0.11,
0.5,0.031,21,510,,,,,,,,
0.56,0.03,21,518,,,,,,,,
0.55,0.023,21,588,,,,,,,,
0.47,0.025,20,586,511,589,,,0.11,0.89,,
0.52,0.029,21,511,,,,,,,,
0.52,0.022,21,589,,,,,,,,
0.45,0.022,20,587,576,590,591,,0.42,0.11,0.47,
0.53,0.021,21,576,,,,,,,,
0.41,0.024,21,590,,,,,,,,
0.48,0.021,21,591,,,,,,,,
0.49,0.023,19,584,81,,,,1.0,,,
0.48,0.027,20,81,592,551,,,0.17,0.83,,
0.53,0.031,21,592,,,,,,,,
0.5,0.028,21,551,,,,,,,,
0.46,0.022,17,543,593,552,594,,0.44,0.53,0.03,
0.41,0.023,18,593,538,595,580,,0.03,0.12,0.85,
0.37,0.025,19,538,596,,,,1.0,,,
0.35,0.025,20,596,597,,,,1.0,,,
0.38,0.022,21,597,,,,,,,,
0.5,0.022,19,595,598,564,,,0.49,0.51,,
0.6,0.02,20,598,,,,,,,,
0.51,0.024,20,564,,,,,,,,
0.43,0.025,19,580,599,527,,,0.1,0.9,,
0.39,0.029,20,599,600,,,,1.0,,,
0.44,0.03,21,600,,,,,,,,
0.49,0.028,20,527,601,89,,,0.24,0.76,,
0.57,0.03,21,601,,,,,,,,
0.58,0.025,21,89,,,,,,,,
0.45,0.024,18,552,602,,,,1.0,,,
0.52,0.023,19,602,,,,,,,,
0.48,0.019,18,594,603,,,,1.0,,,
0.49,0.02,19,603,604,605,606,,0.06,0.37,0.57,
0.54,0.02,20,604,,,,,,,,
0.55,0.02,20,605,,,,,,,,
0.53,0.022,20,606,,,,,,,,
0.35,0.027,16,542,607,556,,,0.02,0.98,,
0.39,0.031,17,607,608,,,,1.0,,,
0.41,0.035,18,608,608,,,,1.0,,,
0.41,0.035,19,608,609,517,,,0.74,0.26,,
0.4,0.03,20,609,610,536,611,,0.15,0.4,0.45,
0.47,0.027,21,610,,,,,,,,
0.44,0.032,21,536,,,,,,,,
0.41,0.033,21,611,,,,,,,,
0.42,0.031,20,517,387,,,,1.0,,,
0.41,0.032,21,387,,,,,,,,
0.42,0.024,17,556,568,,,,1.0,,,
0.43,0.024,18,568,612,613,,,0.46,0.54,,
0.48,0.022,19,612,588,614,,,0.8,0.2,,
0.55,0.023,20,588,,,,,,,,
0.51,0.023,20,614,,,,,,,,
0.39,0.021,19,613,615,616,,,0.39,0.61,,
0.37,0.02,20,615,617,,,,1.0,,,
0.36,0.022,21,617,,,,,,,,
0.42,0.019,20,616,618,595,,,0.48,0.52,,
0.45,0.019,21,618,,,,,,,,
0.5,0.022,21,595,,,,,,,,
0.5,0.033,14,515,280,53,302,,0.53,0.43,0.04,
0.53,0.032,15,280,,,,,,,,
0.47,0.039,15,53,619,,,,1.0,,,
0.45,0.044,16,619,248,620,53,,0.37,0.37,0.27,
0.52,0.049,17,248,,,,,,,,
0.43,0.039,17,620,50,,,,1.0,,,
0.51,0.04,18,50,,,,,,,,
0.47,0.039,17,53,621,431,,,0.42,0.58,,
0.56,0.042,18,621,,,,,,,,
0.5,0.043,18,431,97,,,,1.0,,,
0.6,0.05,19,97,,,,,,,,
0.55,0.03,15,302,,,,,,,,
0.44,0.032,14,536,464,387,600,,0.57,0.16,0.27,
0.54,0.03,15,464,,,,,,,,
0.41,0.032,15,387,622,62,,,0.46,0.54,,
0.47,0.032,16,622,623,,,,1.0,,,
0.57,0.033,17,623,,,,,,,,
0.49,0.034,16,62,236,,,,1.0,,,
0.46,0.038,17,236,425,,,,1.0,,,
0.46,0.037,18,425,441,,,,1.0,,,
0.54,0.04,19,441,,,,,,,,
0.44,0.03,15,600,399,280,573,,0.08,0.55,0.37,
0.53,0.033,16,399,,,,,,,,
0.53,0.032,16,280,,,,,,,,
0.44,0.026,16,573,624,,,,1.0,,,
0.4,0.029,17,624,390,,,,1.0,,,
0.49,0.031,18,390,495,,,,1.0,,,
0.52,0.034,19,495,,,,,,,,
0.47,0.037,11,277,54,,,,1.0,,,
0.49,0.035,12,54,434,625,14,,0.21,0.64,0.15,
0.56,0.035,13,434,,,,,,,,
0.58,0.033,13,625,,,,,,,,
0.5,0.041,13,14,626,627,,,0.6,0.4,,
0.59,0.037,14,626,,,,,,,,
0.57,0.038,14,627,,,,,,,,
0.46,0.039,8,418,420,441,628,,0.24,0.3,0.46,
0.53,0.044,9,420,,,,,,,,
0.54,0.04,9,441,,,,,,,,
0.44,0.042,9,628,263,,,,1.0,,,
0.54,0.043,10,263,,,,,,,,
0.36,0.039,7,477,620,,,,1.0,,,
0.43,0.039,8,620,224,,,,1.0,,,
0.46,0.041,9,224,619,,,,1.0,,,
0.45,0.044,10,619,629,,,,1.0,,,
0.43,0.04,11,629,359,628,361,,0.38,0.23,0.39,
0.51,0.043,12,359,,,,,,,,
0.44,0.042,12,628,307,,,,1.0,,,
0.45,0.036,13,307,392,45,,,0.58,0.42,,
0.5,0.035,14,392,412,630,127,,0.2,0.39,0.41,
0.48,0.04,15,412,190,432,480,,0.71,0.15,0.15,
0.56,0.038,16,190,,,,,,,,
0.54,0.036,16,432,,,,,,,,
0.49,0.046,16,480,631,632,361,,0.38,0.29,0.34,
0.6,0.049,17,631,,,,,,,,
0.5,0.053,17,632,138,131,633,,0.14,0.26,0.6,
0.54,0.061,18,138,,,,,,,,
0.58,0.06,18,131,,,,,,,,
0.49,0.048,18,633,458,485,126,,0.41,0.15,0.44,
0.58,0.049,19,458,,,,,,,,
0.49,0.052,19,485,323,634,,,0.62,0.38,,
0.56,0.059,20,323,,,,,,,,
0.57,0.048,20,634,,,,,,,,
0.61,0.051,19,126,,,,,,,,
0.53,0.045,17,361,,,,,,,,
0.56,0.036,15,630,,,,,,,,
0.55,0.04,15,127,,,,,,,,
0.5,0.037,14,45,635,49,492,,0.15,0.68,0.17,
0.61,0.036,15,635,,,,,,,,
0.51,0.038,15,49,,,,,,,,
0.47,0.043,15,492,636,637,,,0.93,0.07,,
0.45,0.05,16,636,223,,,,1.0,,,
0.52,0.054,17,223,,,,,,,,
0.45,0.042,16,637,352,,,,1.0,,,
0.49,0.043,17,352,42,,,,1.0,,,
0.52,0.045,18,42,,,,,,,,
0.53,0.045,12,361,,,,,,,,
0.4,0.047,6,335,448,638,119,,0.27,0.34,0.39,
0.48,0.041,7,448,44,186,639,,0.74,0.08,0.19,
0.48,0.038,8,44,639,352,352,,0.19,0.2,0.61,
0.52,0.044,9,639,,,,,,,,
0.49,0.043,9,352,26,631,,,0.35,0.65,,
0.48,0.047,10,26,327,640,,,0.37,0.63,,
0.47,0.049,11,327,39,641,,,0.47,0.53,,
0.57,0.055,12,39,,,,,,,,
0.52,0.052,12,641,,,,,,,,
0.49,0.054,11,640,642,,,,1.0,,,
0.5,0.048,12,642,643,51,644,,0.36,0.06,0.58,
0.62,0.055,13,643,,,,,,,,
0.52,0.047,13,51,,,,,,,,
0.56,0.048,13,644,,,,,,,,
0.6,0.049,10,631,,,,,,,,
0.49,0.043,9,352,645,646,,,0.41,0.59,,
0.59,0.046,10,645,,,,,,,,
0.52,0.039,10,646,,,,,,,,
0.49,0.041,8,186,482,182,,,0.32,0.68,,
0.61,0.046,9,482,,,,,,,,
0.53,0.047,9,182,,,,,,,,
0.52,0.044,8,639,,,,,,,,
0.39,0.046,7,638,410,,,,1.0,,,
0.41,0.043,8,410,30,,,,1.0,,,
0.48,0.043,9,30,263,32,647,,0.36,0.12,0.52,
0.54,0.043,10,263,,,,,,,,
0.55,0.05,10,32,,,,,,,,
0.48,0.039,10,647,359,,,,1.0,,,
0.51,0.043,11,359,,,,,,,,
0.46,0.048,7,119,115,32,648,,0.22,0.57,0.21,
0.44,0.056,8,115,177,,,,1.0,,,
0.48,0.061,9,177,649,650,651,,0.15,0.46,0.4,
0.49,0.06,10,649,652,653,,,0.34,0.66,,
0.54,0.063,11,652,,,,,,,,
0.48,0.052,11,653,654,42,98,,0.2,0.42,0.38,
0.56,0.046,12,654,,,,,,,,
0.52,0.045,12,42,,,,,,,,
0.51,0.053,12,98,,,,,,,,
0.55,0.065,10,650,,,,,,,,
0.47,0.068,10,651,655,656,657,,0.42,0.21,0.37,
0.48,0.074,11,655,107,,,,1.0,,,
0.59,0.06,12,107,,,,,,,,
0.52,0.064,11,656,,,,,,,,
0.55,0.066,11,657,,,,,,,,
0.55,0.05,8,32,,,,,,,,
0.45,0.047,8,648,130,455,658,,0.16,0.34,0.51,
0.52,0.048,9,130,,,,,,,,
0.44,0.047,9,455,25,659,181,,0.34,0.43,0.23,
0.47,0.046,10,25,263,637,435,,0.42,0.13,0.45,
0.54,0.043,11,263,,,,,,,,
0.45,0.042,11,637,660,244,,,0.04,0.96,,
0.47,0.048,12,660,181,435,25,,0.24,0.28,0.49,
0.5,0.049,13,181,661,662,663,,0.5,0.01,0.5,
0.59,0.048,14,661,,,,,,,,
0.53,0.046,14,662,,,,,,,,
0.63,0.052,14,663,,,,,,,,
0.55,0.045,13,435,,,,,,,,
0.47,0.046,13,25,55,352,,,0.71,0.29,,
0.45,0.045,14,55,664,,,,1.0,,,
0.56,0.049,15,664,,,,,,,,
0.49,0.043,14,352,500,26,,,0.62,0.38,,
0.53,0.048,15,500,,,,,,,,
0.48,0.047,15,26,665,140,189,,0.28,0.33,0.39,
0.48,0.051,16,665,666,667,,,0.51,0.49,,
0.61,0.053,17,666,,,,,,,,
0.58,0.05,17,667,,,,,,,,
0.58,0.048,16,140,,,,,,,,
0.6,0.043,16,189,,,,,,,,
