V1,V2,V3,State,Next_State_1,Next_State_2,Next_State_3,Next_State_4,Prob_1,Prob_2,Prob_3,Prob_4
0.35,0.015,21,843,,,,,,,,
0.4,0.013,17,741,691,729,744,,0.39,0.24,0.37,
0.44,0.014,18,691,729,781,733,,0.4,0.22,0.37,
0.46,0.014,19,729,541,763,694,,0.86,0.04,0.1,
0.49,0.017,20,541,539,,,,1.0,,,
0.47,0.019,21,539,,,,,,,,
0.45,0.015,20,763,527,,,,1.0,,,
0.5,0.016,21,527,,,,,,,,
0.41,0.012,20,694,855,893,,,0.82,0.18,,
0.41,0.013,21,855,,,,,,,,
0.45,0.011,21,893,,,,,,,,
0.46,0.013,19,781,894,740,763,,0.09,0.38,0.52,
0.5,0.012,20,894,776,,,,1.0,,,
0.49,0.014,21,776,,,,,,,,
0.52,0.013,20,740,,,,,,,,
0.45,0.015,20,763,807,,,,1.0,,,
0.45,0.014,21,807,,,,,,,,
0.43,0.013,19,733,757,,,,1.0,,,
0.47,0.013,20,757,807,760,,,0.5,0.5,,
0.45,0.014,21,807,,,,,,,,
0.49,0.012,21,760,,,,,,,,
0.46,0.014,18,729,637,736,677,,0.21,0.46,0.33,
0.54,0.016,19,637,,,,,,,,
0.48,0.012,19,736,894,733,760,,0.55,0.16,0.29,
0.5,0.012,20,894,757,,,,1.0,,,
0.47,0.013,21,757,,,,,,,,
0.43,0.013,20,733,743,736,,,0.47,0.53,,
0.39,0.015,21,743,,,,,,,,
0.48,0.012,21,736,,,,,,,,
0.49,0.012,20,760,852,760,,,0.21,0.79,,
0.51,0.011,21,852,,,,,,,,
0.49,0.012,21,760,,,,,,,,
0.47,0.016,19,677,520,738,,,0.51,0.49,,
0.47,0.018,20,520,709,,,,1.0,,,
0.53,0.019,21,709,,,,,,,,
0.55,0.016,20,738,,,,,,,,
0.39,0.012,18,744,695,641,,,0.54,0.46,,
0.42,0.012,19,695,895,698,,,0.54,0.46,,
0.44,0.011,20,895,896,897,,,0.03,0.97,,
0.41,0.011,21,896,,,,,,,,
0.49,0.01,21,897,,,,,,,,
0.43,0.012,20,698,833,781,898,,0.32,0.39,0.29,
0.43,0.011,21,833,,,,,,,,
0.46,0.013,21,781,,,,,,,,
0.5,0.011,21,898,,,,,,,,
0.45,0.012,19,641,727,750,693,,0.01,0.19,0.8,
0.46,0.012,20,727,899,900,,,0.52,0.48,,
0.52,0.012,21,899,,,,,,,,
0.54,0.012,21,900,,,,,,,,
0.48,0.011,20,750,901,698,,,0.88,0.12,,
0.56,0.01,21,901,,,,,,,,
0.43,0.012,21,698,,,,,,,,
0.44,0.012,20,693,757,,,,1.0,,,
0.47,0.013,21,757,,,,,,,,
0.39,0.014,17,786,712,763,698,,0.55,0.07,0.38,
0.41,0.015,18,712,665,,,,1.0,,,
0.38,0.016,19,665,712,,,,1.0,,,
0.41,0.015,20,712,717,630,,,0.74,0.26,,
0.42,0.016,21,717,,,,,,,,
0.44,0.015,21,630,,,,,,,,
0.45,0.015,18,763,706,779,554,,0.35,0.44,0.21,
0.49,0.018,19,706,796,356,387,,0.62,0.02,0.36,
0.51,0.019,20,796,,,,,,,,
0.57,0.021,20,356,,,,,,,,
0.45,0.021,20,387,526,,,,1.0,,,
0.41,0.019,21,526,,,,,,,,
0.48,0.015,19,779,519,677,,,0.42,0.58,,
0.46,0.016,20,519,630,,,,1.0,,,
0.44,0.015,21,630,,,,,,,,
0.47,0.016,20,677,709,630,667,,0.3,0.69,0.02,
0.53,0.019,21,709,,,,,,,,
0.44,0.015,21,630,,,,,,,,
0.48,0.017,21,667,,,,,,,,
0.45,0.017,19,554,541,677,,,0.55,0.45,,
0.49,0.017,20,541,699,713,,,0.51,0.49,,
0.55,0.018,21,699,,,,,,,,
0.46,0.017,21,713,,,,,,,,
0.47,0.016,20,677,677,,,,1.0,,,
0.47,0.016,21,677,,,,,,,,
0.43,0.012,18,698,758,731,696,,0.38,0.17,0.45,
0.51,0.012,19,758,,,,,,,,
0.49,0.013,19,731,848,696,,,0.2,0.8,,
0.51,0.013,20,848,,,,,,,,
0.48,0.013,20,696,698,630,807,,0.4,0.14,0.46,
0.43,0.012,21,698,,,,,,,,
0.44,0.015,21,630,,,,,,,,
0.45,0.014,21,807,,,,,,,,
0.48,0.013,19,696,759,728,850,,0.6,0.32,0.08,
0.55,0.013,20,759,,,,,,,,
0.53,0.015,20,728,,,,,,,,
0.47,0.015,20,850,524,717,717,,0.35,0.23,0.42,
0.44,0.016,21,524,,,,,,,,
0.42,0.016,21,717,,,,,,,,
0.42,0.016,21,717,,,,,,,,
0.34,0.017,11,658,686,,,,1.0,,,
0.35,0.016,12,686,857,,,,1.0,,,
0.35,0.017,13,857,715,766,666,,0.5,0.08,0.42,
0.39,0.017,14,715,680,568,552,,0.38,0.11,0.51,
0.37,0.016,15,680,754,,,,1.0,,,
0.35,0.014,16,754,902,684,,,0.57,0.43,,
0.34,0.012,17,902,836,748,845,,0.28,0.01,0.71,
0.38,0.01,18,836,903,836,904,,0.21,0.53,0.25,
0.36,0.01,19,903,836,905,,,0.67,0.33,,
0.38,0.01,20,836,834,,,,1.0,,,
0.34,0.01,21,834,,,,,,,,
0.32,0.01,20,905,836,840,,,0.77,0.23,,
0.38,0.01,21,836,,,,,,,,
0.37,0.01,21,840,,,,,,,,
0.38,0.01,19,836,906,833,895,,0.04,0.24,0.72,
0.34,0.011,20,906,842,907,,,0.6,0.4,,
0.31,0.01,21,842,,,,,,,,
0.3,0.01,21,907,,,,,,,,
0.43,0.011,20,833,836,,,,1.0,,,
0.38,0.01,21,836,,,,,,,,
0.44,0.011,20,895,750,639,739,,0.09,0.51,0.4,
0.48,0.011,21,750,,,,,,,,
0.39,0.013,21,639,,,,,,,,
0.47,0.011,21,739,,,,,,,,
0.41,0.009,19,904,908,909,910,,0.01,0.8,0.18,
0.36,0.008,20,908,911,,,,1.0,,,
0.37,0.008,21,911,,,,,,,,
0.43,0.008,20,909,912,,,,1.0,,,
0.41,0.008,21,912,,,,,,,,
0.42,0.01,20,910,747,,,,1.0,,,
0.38,0.011,21,747,,,,,,,,
0.36,0.012,18,748,755,,,,1.0,,,
0.38,0.012,19,755,888,888,,,0.69,0.31,,
0.36,0.011,20,888,747,838,,,0.68,0.32,,
0.38,0.011,21,747,,,,,,,,
0.4,0.01,21,838,,,,,,,,
0.36,0.011,20,888,640,,,,1.0,,,
0.39,0.011,21,640,,,,,,,,
0.33,0.012,18,845,880,,,,1.0,,,
0.31,0.012,19,880,842,751,,,0.26,0.74,,
0.31,0.01,20,842,913,,,,1.0,,,
0.27,0.009,21,913,,,,,,,,
0.34,0.013,20,751,754,744,,,0.05,0.95,,
0.35,0.014,21,754,,,,,,,,
0.39,0.012,21,744,,,,,,,,
0.33,0.015,17,684,631,,,,1.0,,,
0.34,0.016,18,631,687,751,,,0.23,0.77,,
0.36,0.016,19,687,666,,,,1.0,,,
0.42,0.017,20,666,664,,,,1.0,,,
0.43,0.016,21,664,,,,,,,,
0.34,0.013,19,751,892,,,,1.0,,,
0.37,0.012,20,892,756,845,,,0.46,0.54,,
0.37,0.011,21,756,,,,,,,,
0.33,0.012,21,845,,,,,,,,
0.4,0.018,15,568,795,,,,1.0,,,
0.36,0.019,16,795,628,,,,1.0,,,
0.35,0.019,17,628,683,,,,1.0,,,
0.32,0.017,18,683,632,843,683,,0.02,0.36,0.62,
0.37,0.015,19,632,743,,,,1.0,,,
0.39,0.015,20,743,855,554,534,,0.21,0.18,0.61,
0.41,0.013,21,855,,,,,,,,
0.45,0.017,21,554,,,,,,,,
0.41,0.017,21,534,,,,,,,,
0.35,0.015,19,843,741,,,,1.0,,,
0.4,0.013,20,741,697,688,,,0.68,0.32,,
0.42,0.013,21,697,,,,,,,,
0.38,0.014,21,688,,,,,,,,
0.32,0.017,19,683,560,914,858,,0.38,0.22,0.41,
0.32,0.016,20,560,724,,,,1.0,,,
0.38,0.017,21,724,,,,,,,,
0.29,0.014,20,914,915,880,916,,0.49,0.14,0.37,
0.27,0.014,21,915,,,,,,,,
0.31,0.012,21,880,,,,,,,,
0.3,0.013,21,916,,,,,,,,
0.3,0.019,20,858,809,,,,1.0,,,
0.36,0.018,21,809,,,,,,,,
0.44,0.019,15,552,534,248,,,0.02,0.98,,
0.41,0.017,16,534,681,670,517,,0.3,0.37,0.33,
0.37,0.017,17,681,558,684,558,,0.01,0.52,0.47,
0.34,0.019,18,558,859,,,,1.0,,,
0.32,0.019,19,859,793,724,,,0.9,0.1,,
0.36,0.017,20,793,532,770,,,0.85,0.15,,
0.42,0.018,21,532,,,,,,,,
0.36,0.015,21,770,,,,,,,,
0.38,0.017,20,724,742,660,517,,0.66,0.29,0.05,
0.43,0.015,21,742,,,,,,,,
0.43,0.018,21,660,,,,,,,,
0.44,0.018,21,517,,,,,,,,
0.33,0.015,18,684,786,846,,,0.35,0.65,,
0.39,0.014,19,786,680,,,,1.0,,,
0.37,0.016,20,680,680,768,,,0.31,0.69,,
0.37,0.016,21,680,,,,,,,,
0.34,0.014,21,768,,,,,,,,
0.31,0.014,19,846,874,748,751,,0.45,0.07,0.48,
0.29,0.015,20,874,768,917,,,0.08,0.92,,
0.34,0.014,21,768,,,,,,,,
0.28,0.016,21,917,,,,,,,,
0.36,0.012,20,748,695,786,896,,0.45,0.28,0.28,
0.42,0.012,21,695,,,,,,,,
0.39,0.014,21,786,,,,,,,,
0.41,0.011,21,896,,,,,,,,
0.34,0.013,20,751,891,,,,1.0,,,
0.4,0.011,21,891,,,,,,,,
0.34,0.019,18,558,859,,,,1.0,,,
0.32,0.019,19,859,658,,,,1.0,,,
0.34,0.017,20,658,860,716,,,0.51,0.49,,
0.31,0.017,21,860,,,,,,,,
0.4,0.014,21,716,,,,,,,,
0.37,0.018,17,670,666,,,,1.0,,,
0.42,0.017,18,666,790,614,534,,0.26,0.21,0.52,
0.39,0.016,19,790,764,,,,1.0,,,
0.42,0.015,20,764,725,850,674,,0.06,0.42,0.51,
0.42,0.014,21,725,,,,,,,,
0.47,0.015,21,850,,,,,,,,
0.38,0.015,21,674,,,,,,,,
0.38,0.019,19,614,809,,,,1.0,,,
0.36,0.018,20,809,650,665,,,0.13,0.87,,
0.39,0.019,21,650,,,,,,,,
0.38,0.016,21,665,,,,,,,,
0.41,0.017,19,534,664,539,,,0.42,0.58,,
0.43,0.016,20,664,792,,,,1.0,,,
0.39,0.018,21,792,,,,,,,,
0.47,0.019,20,539,798,730,,,0.43,0.57,,
0.46,0.022,21,798,,,,,,,,
0.54,0.019,21,730,,,,,,,,
0.44,0.018,17,517,526,705,478,,0.55,0.05,0.4,
0.41,0.019,18,526,675,361,,,0.42,0.58,,
0.48,0.018,19,675,491,519,,,0.98,0.02,,
0.46,0.021,20,491,365,,,,1.0,,,
0.5,0.023,21,365,,,,,,,,
0.46,0.016,20,519,717,554,,,0.51,0.49,,
0.42,0.016,21,717,,,,,,,,
0.45,0.017,21,554,,,,,,,,
0.42,0.02,19,361,543,540,541,,0.6,0.31,0.09,
0.5,0.022,20,543,386,468,707,,0.24,0.55,0.21,
0.56,0.026,21,386,,,,,,,,
0.45,0.023,21,468,,,,,,,,
0.56,0.02,21,707,,,,,,,,
0.5,0.019,20,540,510,,,,1.0,,,
0.5,0.018,21,510,,,,,,,,
0.49,0.017,20,541,918,,,,1.0,,,
0.56,0.017,21,918,,,,,,,,
0.48,0.016,18,705,521,567,510,,0.22,0.39,0.39,
0.51,0.016,19,521,,,,,,,,
0.56,0.019,19,567,,,,,,,,
0.5,0.018,19,510,679,849,,,0.55,0.45,,
0.54,0.018,20,679,,,,,,,,
0.58,0.017,20,849,,,,,,,,
0.49,0.02,18,478,535,730,919,,0.32,0.31,0.37,
0.48,0.021,19,535,67,707,478,,0.32,0.3,0.38,
0.54,0.023,20,67,,,,,,,,
0.56,0.02,20,707,,,,,,,,
0.49,0.02,20,478,516,,,,1.0,,,
0.49,0.019,21,516,,,,,,,,
0.54,0.019,19,730,,,,,,,,
0.55,0.024,19,919,,,,,,,,
0.51,0.022,16,248,,,,,,,,
0.4,0.015,14,766,629,713,630,,0.18,0.21,0.61,
0.44,0.017,15,629,555,510,510,,0.07,0.32,0.6,
0.43,0.017,16,555,790,711,667,,0.5,0.13,0.37,
0.39,0.016,17,790,660,809,666,,0.25,0.36,0.39,
0.43,0.018,18,660,522,513,599,,0.35,0.3,0.36,
0.45,0.019,19,522,361,423,516,,0.2,0.33,0.48,
0.42,0.02,20,361,619,468,,,0.55,0.45,,
0.4,0.02,21,619,,,,,,,,
0.45,0.023,21,468,,,,,,,,
0.51,0.02,20,423,,,,,,,,
0.49,0.019,20,516,517,24,849,,0.28,0.43,0.29,
0.44,0.018,21,517,,,,,,,,
0.53,0.022,21,24,,,,,,,,
0.58,0.017,21,849,,,,,,,,
0.47,0.02,19,513,627,707,550,,0.38,0.43,0.2,
0.43,0.022,20,627,548,343,,,0.56,0.44,,
0.39,0.022,21,548,,,,,,,,
0.49,0.023,21,343,,,,,,,,
0.56,0.02,20,707,,,,,,,,
0.42,0.019,20,550,518,534,673,,0.25,0.51,0.24,
0.44,0.02,21,518,,,,,,,,
0.41,0.017,21,534,,,,,,,,
0.38,0.02,21,673,,,,,,,,
0.41,0.018,19,599,677,526,552,,0.25,0.38,0.37,
0.47,0.016,20,677,510,528,,,0.51,0.49,,
0.5,0.018,21,510,,,,,,,,
0.52,0.018,21,528,,,,,,,,
0.41,0.019,20,526,569,803,,,0.49,0.51,,
0.42,0.021,21,569,,,,,,,,
0.37,0.02,21,803,,,,,,,,
0.44,0.019,20,552,387,,,,1.0,,,
0.45,0.021,21,387,,,,,,,,
0.36,0.018,18,809,682,742,,,0.72,0.28,,
0.4,0.017,19,682,512,717,742,,0.52,0.15,0.33,
0.48,0.019,20,512,510,,,,1.0,,,
0.5,0.018,21,510,,,,,,,,
0.42,0.016,20,717,717,524,724,,0.27,0.5,0.23,
0.42,0.016,21,717,,,,,,,,
0.44,0.016,21,524,,,,,,,,
0.38,0.017,21,724,,,,,,,,
0.43,0.015,20,742,725,779,855,,0.3,0.41,0.29,
0.42,0.014,21,725,,,,,,,,
0.48,0.015,21,779,,,,,,,,
0.41,0.013,21,855,,,,,,,,
0.43,0.015,19,742,682,,,,1.0,,,
0.4,0.017,20,682,607,792,,,0.73,0.27,,
0.38,0.018,21,607,,,,,,,,
0.39,0.018,21,792,,,,,,,,
0.42,0.017,18,666,526,,,,1.0,,,
0.41,0.019,19,526,715,,,,1.0,,,
0.39,0.017,20,715,790,632,687,,0.24,0.53,0.22,
0.39,0.016,21,790,,,,,,,,
0.37,0.015,21,632,,,,,,,,
0.36,0.016,21,687,,,,,,,,
0.41,0.016,17,711,650,671,,,0.75,0.25,,
0.39,0.019,18,650,660,809,607,,0.06,0.47,0.47,
0.43,0.018,19,660,665,554,510,,0.01,0.42,0.57,
0.38,0.016,20,665,642,809,607,,0.66,0.05,0.29,
0.43,0.014,21,642,,,,,,,,
0.36,0.018,21,809,,,,,,,,
0.38,0.018,21,607,,,,,,,,
0.45,0.017,20,554,660,710,676,,0.22,0.44,0.34,
0.43,0.018,21,660,,,,,,,,
0.49,0.015,21,710,,,,,,,,
0.52,0.019,21,676,,,,,,,,
0.5,0.018,20,510,519,542,539,,0.36,0.26,0.39,
0.46,0.016,21,519,,,,,,,,
0.53,0.017,21,542,,,,,,,,
0.47,0.019,21,539,,,,,,,,
0.36,0.018,19,809,526,632,,,0.51,0.49,,
0.41,0.019,20,526,715,,,,1.0,,,
0.39,0.017,21,715,,,,,,,,
0.37,0.015,20,632,665,,,,1.0,,,
0.38,0.016,21,665,,,,,,,,
0.38,0.018,19,607,628,628,719,,0.17,0.28,0.56,
0.35,0.019,20,628,614,715,793,,0.07,0.25,0.68,
0.38,0.019,21,614,,,,,,,,
0.39,0.017,21,715,,,,,,,,
0.36,0.017,21,793,,,,,,,,
0.35,0.019,20,628,859,532,832,,0.15,0.38,0.47,
0.32,0.019,21,859,,,,,,,,
0.42,0.018,21,532,,,,,,,,
0.33,0.017,21,832,,,,,,,,
0.45,0.016,20,719,735,,,,1.0,,,
0.52,0.014,21,735,,,,,,,,
0.47,0.014,18,671,779,642,776,,0.15,0.35,0.51,
0.48,0.015,19,779,726,,,,1.0,,,
0.5,0.015,20,726,920,920,722,,0.42,0.09,0.48,
0.56,0.014,21,920,,,,,,,,
0.56,0.014,21,920,,,,,,,,
0.52,0.016,21,722,,,,,,,,
0.43,0.014,19,642,719,789,,,0.39,0.61,,
0.45,0.016,20,719,666,510,529,,0.32,0.25,0.43,
0.42,0.017,21,666,,,,,,,,
0.5,0.018,21,510,,,,,,,,
0.45,0.018,21,529,,,,,,,,
0.38,0.013,20,789,748,754,743,,0.35,0.39,0.26,
0.36,0.012,21,748,,,,,,,,
0.35,0.014,21,754,,,,,,,,
0.39,0.015,21,743,,,,,,,,
0.49,0.014,19,776,703,853,710,,0.39,0.52,0.09,
0.5,0.014,20,703,921,,,,1.0,,,
0.57,0.013,21,921,,,,,,,,
0.54,0.013,20,853,,,,,,,,
0.49,0.015,20,710,705,630,637,,0.18,0.18,0.63,
0.48,0.016,21,705,,,,,,,,
0.44,0.015,21,630,,,,,,,,
0.54,0.016,21,637,,,,,,,,
0.48,0.017,17,667,530,,,,1.0,,,
0.45,0.02,18,530,249,344,,,0.74,0.26,,
0.51,0.018,19,249,,,,,,,,
0.44,0.023,19,344,238,473,,,0.51,0.49,,
0.48,0.026,20,238,474,,,,1.0,,,
0.45,0.026,21,474,,,,,,,,
0.47,0.022,20,473,469,497,40,,0.23,0.52,0.25,
0.56,0.022,21,469,,,,,,,,
0.52,0.022,21,497,,,,,,,,
0.51,0.025,21,40,,,,,,,,
0.5,0.018,16,510,708,,,,1.0,,,
0.54,0.017,17,708,,,,,,,,
0.5,0.018,16,510,922,522,,,0.1,0.9,,
0.58,0.02,17,922,,,,,,,,
0.45,0.019,17,522,531,682,491,,0.2,0.42,0.38,
0.52,0.02,18,531,,,,,,,,
0.4,0.017,18,682,764,764,,,0.39,0.61,,
0.42,0.015,19,764,715,741,527,,0.39,0.3,0.32,
0.39,0.017,20,715,599,,,,1.0,,,
0.41,0.018,21,599,,,,,,,,
0.4,0.013,20,741,762,786,,,0.59,0.41,,
0.36,0.014,21,762,,,,,,,,
0.39,0.014,21,786,,,,,,,,
0.5,0.016,20,527,522,851,,,0.55,0.45,,
0.45,0.019,21,522,,,,,,,,
0.54,0.015,21,851,,,,,,,,
0.42,0.015,19,764,554,704,704,,0.35,0.33,0.32,
0.45,0.017,20,554,637,554,630,,0.37,0.46,0.18,
0.54,0.016,21,637,,,,,,,,
0.45,0.017,21,554,,,,,,,,
0.44,0.015,21,630,,,,,,,,
0.48,0.014,20,704,759,703,783,,0.33,0.25,0.42,
0.55,0.013,21,759,,,,,,,,
0.5,0.014,21,703,,,,,,,,
0.51,0.017,21,783,,,,,,,,
0.48,0.014,20,704,703,,,,1.0,,,
0.5,0.014,21,703,,,,,,,,
0.46,0.021,18,491,365,624,679,,0.23,0.31,0.46,
0.5,0.023,19,365,371,535,242,,0.6,0.39,0.01,
0.51,0.027,20,371,,,,,,,,
0.48,0.021,20,535,248,239,,,0.47,0.53,,
0.51,0.022,21,248,,,,,,,,
0.44,0.024,21,239,,,,,,,,
0.55,0.022,20,242,,,,,,,,
0.5,0.02,19,624,923,,,,1.0,,,
0.59,0.018,20,923,,,,,,,,
0.54,0.018,19,679,,,,,,,,
0.46,0.017,15,713,523,644,,,0.17,0.83,,
0.47,0.017,16,523,510,527,542,,0.15,0.41,0.43,
0.5,0.018,17,510,476,924,,,0.51,0.49,,
0.55,0.02,18,476,,,,,,,,
0.57,0.017,18,924,,,,,,,,
0.5,0.016,17,527,923,,,,1.0,,,
0.59,0.018,18,923,,,,,,,,
0.53,0.017,17,542,,,,,,,,
0.53,0.02,16,644,,,,,,,,
0.44,0.015,15,630,704,,,,1.0,,,
0.48,0.014,16,704,677,,,,1.0,,,
0.47,0.016,17,677,850,675,763,,0.38,0.5,0.12,
0.47,0.015,18,850,717,764,,,0.91,0.09,,
0.42,0.016,19,717,792,,,,1.0,,,
0.39,0.018,20,792,599,724,559,,0.29,0.31,0.39,
0.41,0.018,21,599,,,,,,,,
0.38,0.017,21,724,,,,,,,,
0.37,0.021,21,559,,,,,,,,
0.42,0.015,19,764,642,729,713,,0.32,0.49,0.19,
0.43,0.014,20,642,694,732,630,,0.47,0.14,0.39,
0.41,0.012,21,694,,,,,,,,
0.44,0.013,21,732,,,,,,,,
0.44,0.015,21,630,,,,,,,,
0.46,0.014,20,729,696,702,,,0.72,0.28,,
0.48,0.013,21,696,,,,,,,,
0.53,0.013,21,702,,,,,,,,
0.46,0.017,20,713,566,528,925,,0.31,0.4,0.29,
0.53,0.018,21,566,,,,,,,,
0.52,0.018,21,528,,,,,,,,
0.55,0.017,21,925,,,,,,,,
0.48,0.018,18,675,796,775,,,0.3,0.7,,
0.51,0.019,19,796,,,,,,,,
0.57,0.018,19,775,,,,,,,,
0.45,0.015,18,763,666,,,,1.0,,,
0.42,0.017,19,666,717,529,,,0.69,0.31,,
0.42,0.016,20,717,517,,,,1.0,,,
0.44,0.018,21,517,,,,,,,,
0.45,0.018,20,529,522,542,,,0.09,0.91,,
0.45,0.019,21,522,,,,,,,,
0.53,0.017,21,542,,,,,,,,
0.42,0.017,14,666,634,,,,1.0,,,
0.4,0.016,15,634,670,,,,1.0,,,
0.37,0.018,16,670,717,524,555,,0.49,0.22,0.29,
0.42,0.016,17,717,532,779,,,0.46,0.54,,
0.42,0.018,18,532,541,,,,1.0,,,
0.49,0.017,19,541,924,,,,1.0,,,
0.57,0.017,20,924,,,,,,,,
0.48,0.015,18,779,664,,,,1.0,,,
0.43,0.016,19,664,711,675,,,0.5,0.5,,
0.41,0.016,20,711,532,,,,1.0,,,
0.42,0.018,21,532,,,,,,,,
0.48,0.018,20,675,512,723,,,0.99,0.01,,
0.48,0.019,21,512,,,,,,,,
0.57,0.019,21,723,,,,,,,,
0.44,0.016,17,524,523,791,,,0.64,0.36,,
0.47,0.017,18,523,521,532,,,0.85,0.15,,
0.51,0.016,19,521,,,,,,,,
0.42,0.018,19,532,552,,,,1.0,,,
0.44,0.019,20,552,496,,,,1.0,,,
0.49,0.022,21,496,,,,,,,,
0.51,0.015,18,791,,,,,,,,
0.43,0.017,17,555,646,619,,,0.57,0.43,,
0.48,0.02,18,646,537,,,,1.0,,,
0.44,0.021,19,537,709,419,,,0.83,0.17,,
0.53,0.019,20,709,,,,,,,,
0.4,0.024,20,419,559,500,,,0.22,0.78,,
0.37,0.021,21,559,,,,,,,,
0.45,0.022,21,500,,,,,,,,
0.4,0.02,18,619,607,561,675,,0.29,0.66,0.06,
0.38,0.018,19,607,568,790,831,,0.02,0.55,0.43,
0.4,0.018,20,568,532,629,,,0.53,0.47,,
0.42,0.018,21,532,,,,,,,,
0.44,0.017,21,629,,,,,,,,
0.39,0.016,20,790,793,524,686,,0.29,0.27,0.44,
0.36,0.017,21,793,,,,,,,,
0.44,0.016,21,524,,,,,,,,
0.35,0.016,21,686,,,,,,,,
0.35,0.018,20,831,831,,,,1.0,,,
0.35,0.018,21,831,,,,,,,,
0.36,0.021,19,561,626,,,,1.0,,,
0.35,0.02,20,626,926,548,465,,0.43,0.3,0.27,
0.32,0.02,21,926,,,,,,,,
0.39,0.022,21,548,,,,,,,,
0.39,0.023,21,465,,,,,,,,
0.48,0.018,19,675,624,512,249,,0.14,0.29,0.57,
0.5,0.02,20,624,922,,,,1.0,,,
0.58,0.02,21,922,,,,,,,,
0.48,0.019,20,512,918,,,,1.0,,,
0.56,0.017,21,918,,,,,,,,
0.51,0.018,20,249,,,,,,,,
0.46,0.02,10,247,517,,,,1.0,,,
0.44,0.018,11,517,529,,,,1.0,,,
0.45,0.018,12,529,515,,,,1.0,,,
0.51,0.021,13,515,,,,,,,,
0.41,0.02,10,538,614,622,,,0.08,0.92,,
0.38,0.019,11,614,715,534,635,,0.38,0.43,0.19,
0.39,0.017,12,715,517,,,,1.0,,,
0.44,0.018,13,517,512,526,,,0.92,0.08,,
0.48,0.019,14,512,708,479,669,,0.67,0.08,0.25,
0.54,0.017,15,708,,,,,,,,
0.55,0.023,15,479,,,,,,,,
0.46,0.018,15,669,517,,,,1.0,,,
0.44,0.018,16,517,569,644,,,0.55,0.45,,
0.42,0.021,17,569,22,650,247,,0.36,0.47,0.18,
0.47,0.024,18,22,371,357,326,,0.34,0.2,0.46,
0.51,0.027,19,371,,,,,,,,
0.46,0.023,19,357,238,,,,1.0,,,
0.48,0.026,20,238,62,,,,1.0,,,
0.51,0.023,21,62,,,,,,,,
0.49,0.027,19,326,481,,,,1.0,,,
0.58,0.027,20,481,,,,,,,,
0.39,0.019,18,650,795,522,,,0.23,0.77,,
0.36,0.019,19,795,654,672,769,,0.4,0.52,0.08,
0.34,0.02,20,654,832,652,,,0.91,0.09,,
0.33,0.017,21,832,,,,,,,,
0.37,0.022,21,652,,,,,,,,
0.33,0.018,20,672,568,927,,,0.2,0.8,,
0.4,0.018,21,568,,,,,,,,
0.31,0.019,21,927,,,,,,,,
0.32,0.018,20,769,927,680,,,0.38,0.62,,
0.31,0.019,21,927,,,,,,,,
0.37,0.016,21,680,,,,,,,,
0.45,0.019,19,522,497,541,,,0.37,0.63,,
0.52,0.022,20,497,,,,,,,,
0.49,0.017,20,541,540,,,,1.0,,,
0.5,0.019,21,540,,,,,,,,
0.46,0.02,18,247,533,473,,,0.5,0.5,,
0.47,0.021,19,533,473,530,,,0.44,0.56,,
0.47,0.022,20,473,707,40,,,0.3,0.7,,
0.56,0.02,21,707,,,,,,,,
0.51,0.025,21,40,,,,,,,,
0.45,0.02,20,530,537,344,471,,0.15,0.38,0.47,
0.44,0.021,21,537,,,,,,,,
0.44,0.023,21,344,,,,,,,,
0.44,0.022,21,471,,,,,,,,
0.47,0.022,19,473,469,,,,1.0,,,
0.56,0.022,20,469,,,,,,,,
0.53,0.02,17,644,,,,,,,,
0.41,0.019,14,526,552,634,682,,0.38,0.35,0.27,
0.44,0.019,15,552,675,650,546,,0.36,0.37,0.27,
0.48,0.018,16,675,515,663,806,,0.52,0.42,0.05,
0.51,0.021,17,515,,,,,,,,
0.56,0.021,17,663,,,,,,,,
0.56,0.018,17,806,,,,,,,,
0.39,0.019,16,650,564,554,,,0.3,0.7,,
0.39,0.02,17,564,568,550,802,,0.39,0.27,0.34,
0.4,0.018,18,568,667,,,,1.0,,,
0.48,0.017,19,667,708,794,,,0.44,0.56,,
0.54,0.017,20,708,,,,,,,,
0.5,0.017,20,794,516,,,,1.0,,,
0.49,0.019,21,516,,,,,,,,
0.42,0.019,18,550,646,,,,1.0,,,
0.48,0.02,19,646,678,,,,1.0,,,
0.49,0.021,20,678,339,,,,1.0,,,
0.48,0.022,21,339,,,,,,,,
0.38,0.021,18,802,802,387,,,0.96,0.04,,
0.38,0.021,19,802,243,,,,1.0,,,
0.41,0.024,20,243,420,341,,,0.29,0.71,,
0.47,0.023,21,420,,,,,,,,
0.49,0.025,21,341,,,,,,,,
0.45,0.021,19,387,536,423,,,0.56,0.44,,
0.5,0.021,20,536,365,714,928,,0.33,0.29,0.38,
0.5,0.023,21,365,,,,,,,,
0.54,0.02,21,714,,,,,,,,
0.58,0.023,21,928,,,,,,,,
0.51,0.02,20,423,,,,,,,,
0.45,0.017,17,554,519,,,,1.0,,,
0.46,0.016,18,519,528,630,529,,0.34,0.18,0.47,
0.52,0.018,19,528,,,,,,,,
0.44,0.015,19,630,776,717,,,0.47,0.53,,
0.49,0.014,20,776,746,740,519,,0.31,0.47,0.22,
0.55,0.015,21,746,,,,,,,,
0.52,0.013,21,740,,,,,,,,
0.46,0.016,21,519,,,,,,,,
