V1,V2,V3,State,Next_State_1,Next_State_2,Next_State_3,Next_State_4,Prob_1,Prob_2,Prob_3,Prob_4
0.5,0.026,14,588,458,,,,1.0,,,
0.48,0.029,15,458,705,549,712,,0.36,0.32,0.32,
0.5,0.03,16,705,,,,,,,,
0.52,0.033,16,549,,,,,,,,
0.55,0.028,16,712,,,,,,,,
0.44,0.03,12,468,170,811,,,0.19,0.81,,
0.43,0.027,13,170,518,,,,1.0,,,
0.42,0.026,14,518,136,,,,1.0,,,
0.49,0.028,15,136,644,584,494,,0.42,0.32,0.26,
0.55,0.027,16,644,,,,,,,,
0.54,0.031,16,584,,,,,,,,
0.49,0.025,16,494,,,,,,,,
0.5,0.032,13,811,725,877,,,0.79,0.21,,
0.51,0.035,14,725,,,,,,,,
0.6,0.035,14,877,,,,,,,,
0.31,0.03,7,765,586,846,,,0.56,0.44,,
0.39,0.028,8,586,606,477,520,,0.14,0.14,0.72,
0.4,0.027,9,606,458,387,,,0.51,0.49,,
0.48,0.029,10,458,812,179,,,0.53,0.47,,
0.51,0.032,11,812,,,,,,,,
0.53,0.032,11,179,,,,,,,,
0.44,0.025,10,387,363,789,,,0.74,0.26,,
0.49,0.023,11,363,524,,,,1.0,,,
0.44,0.027,12,524,789,,,,1.0,,,
0.46,0.025,13,789,785,,,,1.0,,,
0.54,0.028,14,785,,,,,,,,
0.46,0.025,11,789,52,522,,,0.32,0.68,,
0.44,0.022,12,52,512,357,,,0.36,0.64,,
0.48,0.023,13,512,52,,,,1.0,,,
0.44,0.022,14,52,483,,,,1.0,,,
0.53,0.026,15,483,,,,,,,,
0.43,0.021,13,357,392,,,,1.0,,,
0.51,0.019,14,392,,,,,,,,
0.51,0.023,12,522,,,,,,,,
0.46,0.031,9,477,477,152,,,0.41,0.59,,
0.46,0.031,10,477,642,575,,,0.51,0.49,,
0.45,0.035,11,642,613,691,432,,0.3,0.01,0.69,
0.41,0.036,12,613,878,,,,1.0,,,
0.38,0.035,13,878,538,,,,1.0,,,
0.46,0.032,14,538,713,,,,1.0,,,
0.52,0.031,15,713,,,,,,,,
0.53,0.033,12,691,,,,,,,,
0.44,0.039,12,432,709,,,,1.0,,,
0.55,0.037,13,709,,,,,,,,
0.48,0.032,11,575,647,839,879,,0.41,0.27,0.32,
0.57,0.031,12,647,,,,,,,,
0.51,0.036,12,839,,,,,,,,
0.59,0.031,12,879,,,,,,,,
0.51,0.031,10,152,,,,,,,,
0.47,0.025,9,520,171,572,,,1.0,0.0,,
0.47,0.026,10,171,520,354,595,,0.28,0.5,0.21,
0.47,0.025,11,520,644,,,,1.0,,,
0.55,0.027,12,644,,,,,,,,
0.47,0.023,11,354,496,354,,,0.86,0.14,,
0.45,0.027,12,496,175,491,526,,0.34,0.61,0.04,
0.5,0.027,13,175,819,,,,1.0,,,
0.49,0.031,14,819,576,713,,,0.66,0.34,,
0.56,0.028,15,576,,,,,,,,
0.52,0.031,15,713,,,,,,,,
0.45,0.029,13,491,591,,,,1.0,,,
0.47,0.032,14,591,575,619,,,0.58,0.42,,
0.48,0.032,15,575,577,527,880,,0.39,0.38,0.23,
0.56,0.033,16,577,,,,,,,,
0.5,0.029,16,527,,,,,,,,
0.55,0.032,16,880,,,,,,,,
0.58,0.037,15,619,,,,,,,,
0.44,0.028,13,526,730,,,,1.0,,,
0.4,0.031,14,730,578,160,170,,0.26,0.43,0.31,
0.42,0.028,15,578,185,36,,,0.49,0.51,,
0.46,0.026,16,185,,,,,,,,
0.45,0.024,16,36,,,,,,,,
0.47,0.027,15,160,870,,,,1.0,,,
0.57,0.03,16,870,,,,,,,,
0.43,0.027,15,170,520,641,157,,0.43,0.23,0.34,
0.47,0.025,16,520,,,,,,,,
0.5,0.031,16,641,,,,,,,,
0.39,0.026,16,157,,,,,,,,
0.47,0.023,12,354,492,,,,1.0,,,
0.53,0.024,13,492,,,,,,,,
0.56,0.027,11,595,,,,,,,,
0.56,0.025,10,572,,,,,,,,
0.35,0.03,8,846,578,825,704,,0.31,0.51,0.18,
0.42,0.028,9,578,605,496,753,,0.67,0.05,0.28,
0.43,0.03,10,605,468,630,606,,0.21,0.51,0.28,
0.44,0.03,11,468,611,869,673,,0.39,0.56,0.05,
0.47,0.03,12,611,160,,,,1.0,,,
0.47,0.027,13,160,171,164,175,,0.1,0.17,0.72,
0.47,0.026,14,171,780,595,365,,0.66,0.26,0.08,
0.55,0.024,15,780,,,,,,,,
0.56,0.027,15,595,,,,,,,,
0.43,0.024,15,365,123,170,,,0.55,0.45,,
0.4,0.026,16,123,,,,,,,,
0.43,0.027,16,170,,,,,,,,
0.5,0.025,14,164,537,193,,,0.86,0.14,,
0.45,0.028,15,537,460,575,,,0.61,0.39,,
0.48,0.027,16,460,,,,,,,,
0.48,0.032,16,575,,,,,,,,
0.59,0.023,15,193,,,,,,,,
0.5,0.027,14,175,881,464,755,,0.47,0.37,0.16,
0.6,0.031,15,881,,,,,,,,
0.48,0.031,15,464,146,,,,1.0,,,
0.45,0.03,16,146,,,,,,,,
0.55,0.029,15,755,,,,,,,,
0.49,0.032,12,869,871,,,,1.0,,,
0.56,0.029,13,871,,,,,,,,
0.42,0.034,12,673,748,882,,,0.7,0.3,,
0.43,0.031,13,748,701,708,,,0.45,0.55,,
0.46,0.033,14,701,538,,,,1.0,,,
0.46,0.032,15,538,883,731,561,,0.19,0.46,0.35,
0.45,0.037,16,883,,,,,,,,
0.55,0.035,16,731,,,,,,,,
0.55,0.034,16,561,,,,,,,,
0.41,0.027,14,708,169,158,526,,0.28,0.4,0.31,
0.37,0.028,15,169,508,53,,,0.28,0.72,,
0.45,0.025,16,508,,,,,,,,
0.36,0.024,16,53,,,,,,,,
0.44,0.024,15,158,822,189,,,0.81,0.19,,
0.4,0.022,16,822,,,,,,,,
0.42,0.023,16,189,,,,,,,,
0.44,0.028,15,526,861,177,,,0.42,0.58,,
0.48,0.025,16,861,,,,,,,,
0.46,0.03,16,177,,,,,,,,
0.39,0.039,13,882,722,,,,1.0,,,
0.49,0.04,14,722,884,885,,,0.58,0.42,,
0.52,0.046,15,884,,,,,,,,
0.6,0.039,15,885,,,,,,,,
0.49,0.034,11,630,152,865,870,,0.03,0.53,0.44,
0.51,0.031,12,152,,,,,,,,
0.49,0.037,12,865,886,887,559,,0.23,0.4,0.38,
0.46,0.041,13,886,888,,,,1.0,,,
0.51,0.04,14,888,,,,,,,,
0.57,0.039,13,887,,,,,,,,
0.49,0.036,13,559,889,533,,,0.2,0.8,,
0.53,0.04,14,889,,,,,,,,
0.51,0.038,14,533,,,,,,,,
0.57,0.03,12,870,,,,,,,,
0.4,0.027,11,606,185,,,,1.0,,,
0.46,0.026,12,185,502,,,,1.0,,,
0.53,0.025,13,502,,,,,,,,
0.45,0.027,10,496,384,,,,1.0,,,
0.41,0.026,11,384,367,546,389,,0.2,0.7,0.1,
0.48,0.024,12,367,572,354,,,0.57,0.43,,
0.56,0.025,13,572,,,,,,,,
0.47,0.023,13,354,162,,,,1.0,,,
0.51,0.022,14,162,,,,,,,,
0.43,0.029,12,546,496,706,,,0.92,0.08,,
0.45,0.027,13,496,834,136,149,,0.37,0.39,0.24,
0.53,0.029,14,834,,,,,,,,
0.49,0.028,14,136,647,,,,1.0,,,
0.57,0.031,15,647,,,,,,,,
0.42,0.027,14,149,175,165,,,0.48,0.52,,
0.5,0.027,15,175,459,,,,1.0,,,
0.48,0.026,16,459,,,,,,,,
0.49,0.029,15,165,460,,,,1.0,,,
0.48,0.027,16,460,,,,,,,,
0.52,0.027,13,706,,,,,,,,
0.38,0.025,12,389,586,189,471,,0.2,0.53,0.27,
0.39,0.028,13,586,605,387,545,,0.12,0.44,0.44,
0.43,0.03,14,605,549,166,611,,0.02,0.87,0.12,
0.52,0.033,15,549,,,,,,,,
0.46,0.027,15,166,850,,,,1.0,,,
0.56,0.024,16,850,,,,,,,,
0.47,0.03,15,611,754,595,,,0.55,0.45,,
0.47,0.031,16,754,,,,,,,,
0.56,0.027,16,595,,,,,,,,
0.44,0.025,14,387,465,,,,1.0,,,
0.52,0.029,15,465,,,,,,,,
0.45,0.031,14,545,545,751,,,0.33,0.67,,
0.45,0.031,15,545,671,175,751,,0.22,0.36,0.42,
0.43,0.033,16,671,,,,,,,,
0.5,0.027,16,175,,,,,,,,
0.41,0.031,16,751,,,,,,,,
0.41,0.031,15,751,529,748,,,0.29,0.71,,
0.44,0.032,16,529,,,,,,,,
0.43,0.031,16,748,,,,,,,,
0.42,0.023,13,189,135,,,,1.0,,,
0.5,0.024,14,135,359,185,784,,0.23,0.15,0.62,
0.55,0.025,15,359,,,,,,,,
0.46,0.026,15,185,492,124,,,0.36,0.64,,
0.53,0.024,16,492,,,,,,,,
0.47,0.024,16,124,,,,,,,,
0.6,0.022,15,784,,,,,,,,
0.4,0.024,13,471,37,358,501,,0.9,0.01,0.09,
0.39,0.021,14,37,454,140,44,,0.15,0.39,0.46,
0.45,0.021,15,454,454,,,,1.0,,,
0.45,0.021,16,454,,,,,,,,
0.45,0.022,15,140,164,,,,1.0,,,
0.5,0.025,16,164,,,,,,,,
0.37,0.019,15,44,104,382,,,0.53,0.47,,
0.36,0.022,16,104,,,,,,,,
0.33,0.022,16,382,,,,,,,,
0.43,0.022,14,358,135,,,,1.0,,,
0.5,0.024,15,135,588,850,463,,0.31,0.37,0.32,
0.5,0.026,16,588,,,,,,,,
0.56,0.024,16,850,,,,,,,,
0.58,0.027,16,463,,,,,,,,
0.44,0.026,14,501,355,499,,,0.47,0.53,,
0.4,0.023,15,355,419,,,,1.0,,,
0.45,0.02,16,419,,,,,,,,
0.49,0.027,15,499,785,854,,,0.66,0.34,,
0.54,0.028,16,785,,,,,,,,
0.59,0.025,16,854,,,,,,,,
0.44,0.031,10,753,645,534,736,,0.65,0.14,0.2,
0.42,0.036,11,645,553,,,,1.0,,,
0.47,0.033,12,553,755,538,146,,0.2,0.25,0.55,
0.55,0.029,13,755,,,,,,,,
0.46,0.032,13,538,561,,,,1.0,,,
0.55,0.034,14,561,,,,,,,,
0.45,0.03,13,146,459,,,,1.0,,,
0.48,0.026,14,459,134,172,460,,0.4,0.42,0.18,
0.44,0.023,15,134,494,861,483,,0.07,0.57,0.36,
0.49,0.025,16,494,,,,,,,,
0.48,0.025,16,861,,,,,,,,
0.53,0.026,16,483,,,,,,,,
0.53,0.023,15,172,,,,,,,,
0.48,0.027,15,460,715,460,138,,0.7,0.28,0.02,
0.58,0.031,16,715,,,,,,,,
0.48,0.027,16,460,,,,,,,,
0.57,0.028,16,138,,,,,,,,
0.48,0.036,11,534,754,616,664,,0.18,0.64,0.18,
0.47,0.031,12,754,146,666,,,0.14,0.86,,
0.45,0.03,13,146,747,178,,,0.91,0.09,,
0.47,0.035,14,747,580,890,580,,0.55,0.32,0.13,
0.46,0.036,15,580,466,642,,,0.31,0.69,,
0.54,0.034,16,466,,,,,,,,
0.45,0.035,16,642,,,,,,,,
0.48,0.038,15,890,891,892,442,,0.1,0.11,0.79,
0.56,0.044,16,891,,,,,,,,
0.57,0.036,16,892,,,,,,,,
0.54,0.043,16,442,,,,,,,,
0.46,0.036,15,580,893,,,,1.0,,,
0.53,0.042,16,893,,,,,,,,
0.54,0.027,14,178,,,,,,,,
0.44,0.035,13,666,777,717,,,0.54,0.46,,
0.5,0.037,14,777,894,739,895,,0.37,0.14,0.49,
0.58,0.033,15,894,,,,,,,,
0.48,0.037,15,739,896,,,,1.0,,,
0.53,0.041,16,896,,,,,,,,
0.59,0.034,15,895,,,,,,,,
0.42,0.032,14,717,632,578,521,,0.44,0.27,0.29,
0.43,0.034,15,632,897,819,,,0.33,0.67,,
0.42,0.039,16,897,,,,,,,,
0.49,0.031,16,819,,,,,,,,
0.42,0.028,15,578,159,,,,1.0,,,
0.44,0.029,16,159,,,,,,,,
0.51,0.034,15,521,,,,,,,,
0.47,0.041,12,616,709,898,899,,0.32,0.39,0.29,
0.55,0.037,13,709,,,,,,,,
0.58,0.036,13,898,,,,,,,,
0.5,0.038,13,899,646,756,,,0.02,0.98,,
0.56,0.036,14,646,,,,,,,,
0.54,0.036,14,756,,,,,,,,
0.47,0.038,12,664,900,757,901,,0.03,0.51,0.46,
0.57,0.04,13,900,,,,,,,,
0.53,0.034,13,757,,,,,,,,
0.57,0.034,13,901,,,,,,,,
0.44,0.033,11,736,811,736,664,,0.15,0.51,0.34,
0.5,0.032,12,811,554,,,,1.0,,,
0.51,0.037,13,554,,,,,,,,
0.44,0.033,12,736,466,,,,1.0,,,
0.54,0.034,13,466,,,,,,,,
0.47,0.038,12,664,888,,,,1.0,,,
0.51,0.04,13,888,,,,,,,,
0.37,0.03,9,825,579,708,,,0.15,0.85,,
0.45,0.032,10,579,694,,,,1.0,,,
0.54,0.037,11,694,,,,,,,,
0.41,0.027,10,708,578,,,,1.0,,,
0.42,0.028,11,578,861,449,546,,0.07,0.0,0.93,
0.48,0.025,12,861,499,771,,,0.44,0.56,,
0.49,0.027,13,499,875,164,,,0.22,0.78,,
0.51,0.029,14,875,,,,,,,,
0.5,0.025,14,164,771,,,,1.0,,,
0.55,0.026,15,771,,,,,,,,
0.55,0.026,13,771,,,,,,,,
0.43,0.025,12,449,522,35,,,0.47,0.53,,
0.51,0.023,13,522,,,,,,,,
0.47,0.022,13,35,415,387,392,,0.11,0.49,0.4,
0.55,0.02,14,415,,,,,,,,
0.44,0.025,14,387,472,185,508,,0.47,0.07,0.47,
0.49,0.022,15,472,363,161,156,,0.41,0.32,0.27,
0.49,0.023,16,363,,,,,,,,
0.51,0.025,16,161,,,,,,,,
0.49,0.026,16,156,,,,,,,,
0.46,0.026,15,185,363,,,,1.0,,,
0.49,0.023,16,363,,,,,,,,
0.45,0.025,15,508,165,,,,1.0,,,
0.49,0.029,16,165,,,,,,,,
0.51,0.019,14,392,,,,,,,,
0.43,0.029,12,546,407,585,,,0.43,0.57,,
0.39,0.025,13,407,570,608,470,,0.44,0.32,0.24,
0.36,0.028,14,570,742,,,,1.0,,,
0.36,0.032,15,742,632,539,,,0.55,0.45,,
0.43,0.034,16,632,,,,,,,,
0.42,0.029,16,539,,,,,,,,
0.4,0.028,14,608,569,,,,1.0,,,
0.46,0.028,15,569,465,549,861,,0.6,0.03,0.37,
0.52,0.029,16,465,,,,,,,,
0.52,0.033,16,549,,,,,,,,
0.48,0.025,16,861,,,,,,,,
0.37,0.024,14,470,50,125,,,0.06,0.94,,
0.44,0.021,15,50,385,354,19,,0.42,0.45,0.13,
0.41,0.023,16,385,,,,,,,,
0.47,0.023,16,354,,,,,,,,
0.43,0.023,16,19,,,,,,,,
0.43,0.02,15,125,28,472,,,0.55,0.45,,
0.46,0.022,16,28,,,,,,,,
0.49,0.022,16,472,,,,,,,,
0.51,0.027,13,585,,,,,,,,
0.35,0.029,9,704,606,,,,1.0,,,
0.4,0.027,10,606,539,,,,1.0,,,
0.42,0.029,11,539,508,496,,,0.55,0.45,,
0.45,0.025,12,508,476,861,166,,0.49,0.23,0.28,
0.48,0.028,13,476,137,502,647,,0.45,0.07,0.48,
0.58,0.025,14,137,,,,,,,,
0.53,0.025,14,502,,,,,,,,
0.57,0.031,14,647,,,,,,,,
0.48,0.025,13,861,172,,,,1.0,,,
0.53,0.023,14,172,,,,,,,,
0.46,0.027,13,166,468,,,,1.0,,,
0.44,0.03,14,468,170,669,578,,0.39,0.3,0.31,
0.43,0.027,15,170,141,384,,,0.46,0.54,,
0.41,0.029,16,141,,,,,,,,
0.41,0.026,16,384,,,,,,,,
0.52,0.034,15,669,,,,,,,,
0.42,0.028,15,578,458,494,,,0.66,0.34,,
0.48,0.029,16,458,,,,,,,,
0.49,0.025,16,494,,,,,,,,
0.45,0.027,12,496,713,537,520,,0.16,0.27,0.57,
0.52,0.031,13,713,,,,,,,,
0.45,0.028,13,537,819,,,,1.0,,,
0.49,0.031,14,819,589,563,,,0.08,0.92,,
0.56,0.03,15,589,,,,,,,,
0.52,0.032,15,563,,,,,,,,
0.47,0.025,13,520,871,213,213,,0.27,0.39,0.34,
0.56,0.029,14,871,,,,,,,,
0.54,0.022,14,213,,,,,,,,
0.54,0.022,14,213,,,,,,,,
0.24,0.026,7,766,902,903,904,,0.04,0.83,0.12,
0.28,0.027,8,902,504,905,905,,0.06,0.51,0.43,
0.35,0.027,9,504,489,517,873,,0.42,0.46,0.11,
0.43,0.026,10,489,391,159,449,,0.43,0.5,0.08,
0.5,0.023,11,391,496,130,512,,0.23,0.29,0.48,
0.45,0.027,12,496,405,526,465,,0.47,0.39,0.14,
0.41,0.025,13,405,814,569,,,0.8,0.2,,
0.37,0.027,14,814,384,,,,1.0,,,
0.41,0.026,15,384,458,,,,1.0,,,
0.48,0.029,16,458,,,,,,,,
0.46,0.028,14,569,871,175,,,0.37,0.63,,
0.56,0.029,15,871,,,,,,,,
0.5,0.027,15,175,212,819,587,,0.45,0.49,0.06,
0.51,0.024,16,212,,,,,,,,
0.49,0.031,16,819,,,,,,,,
0.52,0.028,16,587,,,,,,,,
0.44,0.028,13,526,641,,,,1.0,,,
0.5,0.031,14,641,691,179,,,0.35,0.65,,
0.53,0.033,15,691,,,,,,,,
0.53,0.032,15,179,,,,,,,,
0.52,0.029,13,465,,,,,,,,
0.46,0.023,12,130,25,,,,1.0,,,
0.46,0.02,13,25,129,131,351,,0.45,0.39,0.16,
0.42,0.019,14,129,29,380,205,,0.27,0.38,0.36,
0.44,0.018,15,29,279,,,,1.0,,,
0.48,0.017,16,279,,,,,,,,
0.4,0.018,15,380,34,181,,,0.54,0.46,,
0.41,0.016,16,34,,,,,,,,
0.47,0.019,16,181,,,,,,,,
0.46,0.017,15,205,111,119,353,,0.41,0.59,0.0,
0.51,0.017,16,111,,,,,,,,
0.43,0.016,16,119,,,,,,,,
0.5,0.019,16,353,,,,,,,,
0.48,0.019,14,131,513,208,48,,0.41,0.24,0.36,
0.55,0.021,15,513,,,,,,,,
0.54,0.017,15,208,,,,,,,,
0.45,0.018,15,48,46,,,,1.0,,,
0.44,0.016,16,46,,,,,,,,
0.46,0.019,14,351,128,,,,1.0,,,
0.41,0.022,15,128,30,509,134,,0.5,0.17,0.34,
0.47,0.021,16,30,,,,,,,,
0.42,0.025,16,509,,,,,,,,
0.44,0.023,16,134,,,,,,,,
0.48,0.023,12,512,789,30,,,0.49,0.51,,
0.46,0.025,13,789,585,644,,,0.24,0.76,,
0.51,0.027,14,585,,,,,,,,
0.55,0.027,14,644,,,,,,,,
0.47,0.021,13,30,419,135,,,0.93,0.07,,
0.45,0.02,14,419,186,,,,1.0,,,
0.52,0.023,15,186,,,,,,,,
0.5,0.024,14,135,711,512,,,0.7,0.3,,
0.59,0.028,15,711,,,,,,,,
0.48,0.023,15,512,463,588,,,0.88,0.12,,
0.58,0.027,16,463,,,,,,,,
0.5,0.026,16,588,,,,,,,,
0.44,0.029,11,159,175,478,869,,0.53,0.21,0.26,
0.5,0.027,12,175,164,,,,1.0,,,
0.5,0.025,13,164,850,482,,,0.48,0.52,,
0.56,0.024,14,850,,,,,,,,
0.54,0.025,14,482,,,,,,,,
0.41,0.028,12,478,123,,,,1.0,,,
0.4,0.026,13,123,388,,,,1.0,,,
0.42,0.024,14,388,489,494,,,0.32,0.68,,
0.43,0.026,15,489,149,468,569,,0.19,0.39,0.42,
0.42,0.027,16,149,,,,,,,,
0.44,0.03,16,468,,,,,,,,
0.46,0.028,16,569,,,,,,,,
0.49,0.025,15,494,906,907,,,0.17,0.83,,
0.58,0.026,16,906,,,,,,,,
0.57,0.022,16,907,,,,,,,,
0.49,0.032,12,869,500,758,809,,0.48,0.34,0.18,
0.53,0.03,13,500,,,,,,,,
0.53,0.036,13,758,,,,,,,,
0.48,0.033,13,809,898,,,,1.0,,,
0.58,0.036,14,898,,,,,,,,
0.43,0.025,11,449,571,,,,1.0,,,
0.41,0.024,12,571,475,,,,1.0,,,
0.38,0.027,13,475,524,,,,1.0,,,
0.44,0.027,14,524,527,588,,,0.45,0.55,,
0.5,0.029,15,527,876,604,,,0.85,0.15,,
0.58,0.032,16,876,,,,,,,,
0.53,0.031,16,604,,,,,,,,
0.5,0.026,15,588,359,780,819,,0.55,0.05,0.4,
0.55,0.025,16,359,,,,,,,,
0.55,0.024,16,780,,,,,,,,
0.49,0.031,16,819,,,,,,,,
0.35,0.025,10,517,404,100,,,0.49,0.51,,
0.35,0.023,11,404,455,,,,1.0,,,
0.38,0.022,12,455,18,404,122,,0.25,0.39,0.36,
0.37,0.021,13,18,23,381,,,0.51,0.49,,
0.39,0.02,14,23,62,,,,1.0,,,
0.36,0.019,15,62,379,194,,,0.31,0.69,,
0.33,0.02,16,379,,,,,,,,
0.38,0.02,16,194,,,,,,,,
0.38,0.024,14,381,450,100,,,0.81,0.19,,
0.37,0.025,15,450,504,,,,1.0,,,
0.35,0.027,16,504,,,,,,,,
0.34,0.021,15,100,14,862,862,,0.26,0.51,0.23,
0.34,0.018,16,14,,,,,,,,
0.32,0.021,16,862,,,,,,,,
0.32,0.021,16,862,,,,,,,,
0.35,0.023,13,404,41,,,,1.0,,,
0.37,0.022,14,41,100,,,,1.0,,,
0.34,0.021,15,100,41,,,,1.0,,,
0.37,0.022,16,41,,,,,,,,
0.38,0.021,13,122,404,582,33,,0.23,0.41,0.37,
0.35,0.023,14,404,488,37,,,0.83,0.17,,
0.33,0.021,15,488,37,858,451,,0.37,0.41,0.22,
0.39,0.021,16,37,,,,,,,,
0.31,0.023,16,858,,,,,,,,
0.36,0.021,16,451,,,,,,,,
0.39,0.021,15,37,419,362,,,0.37,0.63,,
0.45,0.02,16,419,,,,,,,,
0.4,0.02,16,362,,,,,,,,
0.35,0.024,14,582,404,473,847,,0.33,0.39,0.28,
0.35,0.023,15,404,409,862,,,0.57,0.43,,
0.32,0.024,16,409,,,,,,,,
0.32,0.021,16,862,,,,,,,,
0.33,0.025,15,473,382,608,457,,0.28,0.46,0.26,
0.33,0.022,16,382,,,,,,,,
0.4,0.028,16,608,,,,,,,,
0.35,0.026,16,457,,,,,,,,
0.32,0.023,15,847,455,,,,1.0,,,
0.38,0.022,16,455,,,,,,,,
0.46,0.021,14,33,203,472,181,,0.66,0.3,0.04,
0.49,0.019,15,203,24,,,,1.0,,,
0.44,0.019,16,24,,,,,,,,
0.49,0.022,15,472,908,,,,1.0,,,
0.55,0.022,16,908,,,,,,,,
0.47,0.019,15,181,101,117,35,,0.4,0.28,0.32,
0.43,0.019,16,101,,,,,,,,
0.5,0.02,16,117,,,,,,,,
0.47,0.022,16,35,,,,,,,,
0.34,0.021,11,100,735,,,,1.0,,,
0.34,0.022,12,735,424,473,,,0.19,0.81,,
0.34,0.02,13,424,376,382,488,,0.35,0.29,0.36,
0.32,0.019,14,376,451,58,102,,0.3,0.23,0.47,
0.36,0.021,15,451,100,,,,1.0,,,
0.34,0.021,16,100,,,,,,,,
0.32,0.016,15,58,56,63,,,0.38,0.62,,
0.33,0.014,16,56,,,,,,,,
0.37,0.015,16,63,,,,,,,,
0.35,0.018,15,102,34,,,,1.0,,,
0.41,0.016,16,34,,,,,,,,
0.33,0.022,14,382,383,,,,1.0,,,
0.34,0.023,15,383,122,484,488,,0.54,0.18,0.27,
0.38,0.021,16,122,,,,,,,,
0.33,0.026,16,484,,,,,,,,
0.33,0.021,16,488,,,,,,,,
0.33,0.021,14,488,424,355,,,0.43,0.57,,
0.34,0.02,15,424,735,,,,1.0,,,
0.34,0.022,16,735,,,,,,,,
0.4,0.023,15,355,55,,,,1.0,,,
0.42,0.022,16,55,,,,,,,,
0.33,0.025,13,473,473,407,471,,0.39,0.24,0.37,
0.33,0.025,14,473,474,355,122,,0.4,0.22,0.37,
0.33,0.028,15,474,600,548,475,,0.86,0.04,0.1,
0.34,0.028,16,600,,,,,,,,
0.36,0.031,16,548,,,,,,,,
0.38,0.027,16,475,,,,,,,,
0.4,0.023,15,355,454,,,,1.0,,,
0.45,0.021,16,454,,,,,,,,
0.38,0.021,15,122,19,,,,1.0,,,
0.43,0.023,16,19,,,,,,,,
0.39,0.025,14,407,569,450,,,0.82,0.18,,
0.46,0.028,15,569,165,530,748,,0.09,0.38,0.52,
0.49,0.029,16,165,,,,,,,,
0.42,0.03,16,530,,,,,,,,
0.43,0.031,16,748,,,,,,,,
0.37,0.025,15,450,735,,,,1.0,,,
0.34,0.022,16,735,,,,,,,,
0.4,0.024,14,471,157,,,,1.0,,,
0.39,0.026,15,157,703,,,,1.0,,,
0.37,0.029,16,703,,,,,,,,
0.34,0.027,10,873,601,608,,,0.5,0.5,,
0.34,0.026,11,601,145,909,910,,0.21,0.46,0.33,
0.39,0.027,12,145,146,524,36,,0.55,0.16,0.29,
0.45,0.03,13,146,691,,,,1.0,,,
0.53,0.033,14,691,,,,,,,,
0.44,0.027,13,524,175,730,,,0.47,0.53,,
0.5,0.027,14,175,494,785,,,0.21,0.79,,
0.49,0.025,15,494,519,173,,,0.51,0.49,,
0.49,0.03,16,519,,,,,,,,
0.45,0.023,16,173,,,,,,,,
0.54,0.028,15,785,,,,,,,,
0.4,0.031,14,730,142,,,,1.0,,,
0.38,0.029,15,142,526,545,,,0.54,0.46,,
0.44,0.028,16,526,,,,,,,,
0.45,0.031,16,545,,,,,,,,
0.45,0.024,13,36,588,523,,,0.54,0.46,,
0.5,0.026,14,588,573,714,,,0.03,0.97,,
0.59,0.026,15,573,,,,,,,,
0.54,0.03,15,714,,,,,,,,
0.48,0.022,14,523,786,911,481,,0.32,0.39,0.29,
0.54,0.02,15,786,,,,,,,,
0.57,0.021,15,911,,,,,,,,
0.52,0.026,15,481,,,,,,,,
0.32,0.025,12,909,516,862,873,,0.01,0.19,0.8,
0.39,0.024,13,516,452,451,,,0.52,0.48,,
0.39,0.023,14,452,30,378,,,0.88,0.12,,
0.47,0.021,15,30,130,,,,1.0,,,
0.46,0.023,16,130,,,,,,,,
0.35,0.021,15,378,125,16,456,,0.55,0.07,0.38,
0.43,0.02,16,125,,,,,,,,
0.33,0.019,16,16,,,,,,,,
0.33,0.018,16,456,,,,,,,,
0.36,0.021,14,451,189,,,,1.0,,,
0.42,0.023,15,189,494,,,,1.0,,,
0.49,0.025,16,494,,,,,,,,
0.32,0.021,13,862,912,377,,,0.74,0.26,,
0.29,0.023,14,912,76,485,485,,0.35,0.44,0.21,
0.3,0.019,15,76,423,296,40,,0.62,0.02,0.36,
0.3,0.016,16,423,,,,,,,,
0.34,0.017,16,296,,,,,,,,
0.36,0.018,16,40,,,,,,,,
0.33,0.024,15,485,582,,,,1.0,,,
0.35,0.024,16,582,,,,,,,,
0.33,0.024,15,485,909,37,,,0.42,0.58,,
0.32,0.025,16,909,,,,,,,,
0.39,0.021,16,37,,,,,,,,
0.31,0.02,14,377,296,,,,1.0,,,
0.34,0.017,15,296,34,214,88,,0.3,0.69,0.02,
0.41,0.016,16,34,,,,,,,,
0.31,0.014,16,214,,,,,,,,
0.38,0.019,16,88,,,,,,,,
0.34,0.027,13,873,530,168,,,0.55,0.45,,
0.42,0.03,14,530,588,145,,,0.51,0.49,,
0.5,0.026,15,588,587,,,,1.0,,,
0.52,0.028,16,587,,,,,,,,
0.39,0.027,15,145,583,449,360,,0.38,0.17,0.45,
0.39,0.029,16,583,,,,,,,,
0.43,0.025,16,449,,,,,,,,
0.4,0.025,16,360,,,,,,,,
0.36,0.026,14,168,189,582,,,0.2,0.8,,
0.42,0.023,15,189,384,384,385,,0.4,0.14,0.46,
0.41,0.026,16,384,,,,,,,,
0.41,0.026,16,384,,,,,,,,
0.41,0.023,16,385,,,,,,,,
0.35,0.024,15,582,389,386,362,,0.6,0.32,0.08,
0.38,0.025,16,389,,,,,,,,
0.33,0.023,16,386,,,,,,,,
0.4,0.02,16,362,,,,,,,,
0.33,0.027,12,910,457,607,516,,0.35,0.23,0.42,
